r_id,pltm_kokok_putih,pltmh_santon,pltm_segara,pltu_lombok_timure,pltd_ampenan,pltd_taman,pltu_lombok_apbn,pltu_lombok_ftp1,pltu_lombok_ftp1,mpp_lombok,pltmg_sumbawa,pltd_bima,pltu_sumbawa_barat,pltmg_bima,pltd_taliwang,pltmg_lombok_peaker,pltm_sedau_kumbi,pltu_lombok_ftp2,plts_lunyuk_kuota_tersebar,plts_medang,plts_dedieselisasi,pltmg_sumbawa_2,pltm_koko_babak,plts_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,plts_lunyuk_kuota_tersebar,pltbm_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltmg_bima_2,plts_lunyuk_kuota_tersebar,pltu_bima_ftp1,pltp_sumbawa_bima_kuota_tersebar,pltmg_lombok_2,pltmg_sumbawa_3,plt_ebt_base_lombok_3,plt_ebt_base_lombok_4,west_nusa_tenggara_solar_potential_ruen,west_nusa_tenggara_wind_potential_ruen,west_nusa_tenggara_geothermal_potential_ruen,west_nusa_tenggara_hydropower_potential_ruen,west_nusa_tenggara_hydropower_mini_potential_ruen,west_nusa_tenggara_biomass_potential_ruen,west_nusa_tenggara_biogas_potential_ruen,pltd_kefamenanu,pltu_kupang_ftp1,pltmg_kupang_peaker,pltd_labuhan_bajo,mpp_flores_labuan_bajo,pltd_ruteng,pltu_ende_ftp1,pltp_ulumbu_adb,pltd_bajawa,pltmg_maumere,pltmg_alor,plts_lisdes_ntt,pltp_sokoria,pltbm_sumba_kuota_tersebar,pltm_sumba_kuota_tersebar,pltmg_waingapu,plts_adonara,plts_adonara,plts_alor_kalabahi,plts_betun,pltmg_waingapu_2,plts_flores,plts_lembata,pltb_maubesi,plts_reep_1_tersebar,plts_rote,plts_rote,plts_sabu_raijua,pltp_sokoria,pltm_sumba_kuota_tersebar,pltu_timor_1,plts_dedieselisasi,plts_dedieselisasi,plts_lembata,plts_sumba,pltb_sumba_kuota_tersebar,plts_timor_kuota_tersebar,pltm_wae_lega_ruteng,pltmg_kupang_2,plts_sumba,plts_sumba,plts_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltp_sokoria,pltp_atadei,pltu_alor,plts_dedieselisasi,pltm_flores,pltu_rote_ndao,pltm_sumba,pltp_ulumbu_5,pltp_mataloko_ftp2,plts_sumba,plts_sumba,plt_ebt_base_timor_2,pltu_atambua,pltp_ulumbu_6,pltp_oka_ile_ange_ftp2,plts_rote,plts_sumba,plts_sumba,plt_ebt_base_timor_3,pltp_gunung_sirung,plts_sumba,plts_sumba,east_nusa_tenggara_solar_potential_ruen,east_nusa_tenggara_wind_potential_ruen,east_nusa_tenggara_geothermal_potential_ruen,east_nusa_tenggara_hydropower_potential_ruen,east_nusa_tenggara_hydropower_mini_potential_ruen,east_nusa_tenggara_biomass_potential_ruen,east_nusa_tenggara_biogas_potential_ruen
1228,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.07,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.012,0,0,0,0,1,0.5,1,0,0,0,0,0.012,0,0.5,1,0,0,0,0.012,0.012,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.012,1,0.5,0.5,1,1
1229,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.071,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.011,0,0,0,0,1,0.5,1,0,0,0,0,0.011,0,0.5,1,0,0,0,0.011,0.011,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.011,1,0.5,0.5,1,1
1230,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.023,0.023,0.023,1,0.5,0.023,0.5,0.023,1,0.5,0.5,0.5,0.5,1,0.023,1,1,1,1,1,1,0.023,0.06,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,1,1,0.5,1,0.033,0.033,0.033,0.033,1,0.033,0.033,0.006,0.033,0.033,0.033,0.033,1,0.5,1,0.033,0.033,0.033,0.033,0.006,0.033,0.5,1,0.033,0.033,0.033,0.006,0.006,1,1,1,0.033,0.5,1,0.5,1,1,0.033,0.033,1,1,1,1,0.033,0.033,0.033,1,1,0.033,0.033,0.033,0.006,1,0.5,0.5,1,1
1231,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.126,0.126,0.126,1,0.5,0.126,0.5,0.126,1,0.5,0.5,0.5,0.5,1,0.126,1,1,1,1,1,1,0.126,0.03,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119,1,1,0.5,1,0.119,0.119,0.119,0.119,1,0.119,0.119,0.001,0.119,0.119,0.119,0.119,1,0.5,1,0.119,0.119,0.119,0.119,0.001,0.119,0.5,1,0.119,0.119,0.119,0.001,0.001,1,1,1,0.119,0.5,1,0.5,1,1,0.119,0.119,1,1,1,1,0.119,0.119,0.119,1,1,0.119,0.119,0.119,0.001,1,0.5,0.5,1,1
1232,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.236,0.236,0.236,1,0.5,0.236,0.5,0.236,1,0.5,0.5,0.5,0.5,1,0.236,1,1,1,1,1,1,0.236,0.043,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208,1,1,0.5,1,0.208,0.208,0.208,0.208,1,0.208,0.208,0.001,0.208,0.208,0.208,0.208,1,0.5,1,0.208,0.208,0.208,0.208,0.001,0.208,0.5,1,0.208,0.208,0.208,0.001,0.001,1,1,1,0.208,0.5,1,0.5,1,1,0.208,0.208,1,1,1,1,0.208,0.208,0.208,1,1,0.208,0.208,0.208,0.001,1,0.5,0.5,1,1
1233,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.337,0.337,0.337,1,0.5,0.337,0.5,0.337,1,0.5,0.5,0.5,0.5,1,0.337,1,1,1,1,1,1,0.337,0.065,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.255,1,1,0.5,1,0.255,0.255,0.255,0.255,1,0.255,0.255,0.001,0.255,0.255,0.255,0.255,1,0.5,1,0.255,0.255,0.255,0.255,0.001,0.255,0.5,1,0.255,0.255,0.255,0.001,0.001,1,1,1,0.255,0.5,1,0.5,1,1,0.255,0.255,1,1,1,1,0.255,0.255,0.255,1,1,0.255,0.255,0.255,0.001,1,0.5,0.5,1,1
1234,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.45,0.45,0.45,1,0.5,0.45,0.5,0.45,1,0.5,0.5,0.5,0.5,1,0.45,1,1,1,1,1,1,0.45,0.084,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.292,1,1,0.5,1,0.292,0.292,0.292,0.292,1,0.292,0.292,0.001,0.292,0.292,0.292,0.292,1,0.5,1,0.292,0.292,0.292,0.292,0.001,0.292,0.5,1,0.292,0.292,0.292,0.001,0.001,1,1,1,0.292,0.5,1,0.5,1,1,0.292,0.292,1,1,1,1,0.292,0.292,0.292,1,1,0.292,0.292,0.292,0.001,1,0.5,0.5,1,1
1235,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.508,0.508,0.508,1,0.5,0.508,0.5,0.508,1,0.5,0.5,0.5,0.5,1,0.508,1,1,1,1,1,1,0.508,0.119,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305,1,1,0.5,1,0.305,0.305,0.305,0.305,1,0.305,0.305,0.003,0.305,0.305,0.305,0.305,1,0.5,1,0.305,0.305,0.305,0.305,0.003,0.305,0.5,1,0.305,0.305,0.305,0.003,0.003,1,1,1,0.305,0.5,1,0.5,1,1,0.305,0.305,1,1,1,1,0.305,0.305,0.305,1,1,0.305,0.305,0.305,0.003,1,0.5,0.5,1,1
1236,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.515,0.515,0.515,1,0.5,0.515,0.5,0.515,1,0.5,0.5,0.5,0.5,1,0.515,1,1,1,1,1,1,0.515,0.168,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301,1,1,0.5,1,0.301,0.301,0.301,0.301,1,0.301,0.301,0.005,0.301,0.301,0.301,0.301,1,0.5,1,0.301,0.301,0.301,0.301,0.005,0.301,0.5,1,0.301,0.301,0.301,0.005,0.005,1,1,1,0.301,0.5,1,0.5,1,1,0.301,0.301,1,1,1,1,0.301,0.301,0.301,1,1,0.301,0.301,0.301,0.005,1,0.5,0.5,1,1
1237,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.471,0.471,0.471,1,0.5,0.471,0.5,0.471,1,0.5,0.5,0.5,0.5,1,0.471,1,1,1,1,1,1,0.471,0.196,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,1,1,0.5,1,0.3,0.3,0.3,0.3,1,0.3,0.3,0.006,0.3,0.3,0.3,0.3,1,0.5,1,0.3,0.3,0.3,0.3,0.006,0.3,0.5,1,0.3,0.3,0.3,0.006,0.006,1,1,1,0.3,0.5,1,0.5,1,1,0.3,0.3,1,1,1,1,0.3,0.3,0.3,1,1,0.3,0.3,0.3,0.006,1,0.5,0.5,1,1
1238,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.381,0.381,0.381,1,0.5,0.381,0.5,0.381,1,0.5,0.5,0.5,0.5,1,0.381,1,1,1,1,1,1,0.381,0.198,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.272,1,1,0.5,1,0.272,0.272,0.272,0.272,1,0.272,0.272,0.009,0.272,0.272,0.272,0.272,1,0.5,1,0.272,0.272,0.272,0.272,0.009,0.272,0.5,1,0.272,0.272,0.272,0.009,0.009,1,1,1,0.272,0.5,1,0.5,1,1,0.272,0.272,1,1,1,1,0.272,0.272,0.272,1,1,0.272,0.272,0.272,0.009,1,0.5,0.5,1,1
1239,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.263,0.263,0.263,1,0.5,0.263,0.5,0.263,1,0.5,0.5,0.5,0.5,1,0.263,1,1,1,1,1,1,0.263,0.15,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.219,1,1,0.5,1,0.219,0.219,0.219,0.219,1,0.219,0.219,0.01,0.219,0.219,0.219,0.219,1,0.5,1,0.219,0.219,0.219,0.219,0.01,0.219,0.5,1,0.219,0.219,0.219,0.01,0.01,1,1,1,0.219,0.5,1,0.5,1,1,0.219,0.219,1,1,1,1,0.219,0.219,0.219,1,1,0.219,0.219,0.219,0.01,1,0.5,0.5,1,1
1240,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.138,0.138,0.138,1,0.5,0.138,0.5,0.138,1,0.5,0.5,0.5,0.5,1,0.138,1,1,1,1,1,1,0.138,0.109,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.139,1,1,0.5,1,0.139,0.139,0.139,0.139,1,0.139,0.139,0.008,0.139,0.139,0.139,0.139,1,0.5,1,0.139,0.139,0.139,0.139,0.008,0.139,0.5,1,0.139,0.139,0.139,0.008,0.008,1,1,1,0.139,0.5,1,0.5,1,1,0.139,0.139,1,1,1,1,0.139,0.139,0.139,1,1,0.139,0.139,0.139,0.008,1,0.5,0.5,1,1
1241,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.036,0.036,0.036,1,0.5,0.036,0.5,0.036,1,0.5,0.5,0.5,0.5,1,0.036,1,1,1,1,1,1,0.036,0.088,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,1,1,0.5,1,0.042,0.042,0.042,0.042,1,0.042,0.042,0.006,0.042,0.042,0.042,0.042,1,0.5,1,0.042,0.042,0.042,0.042,0.006,0.042,0.5,1,0.042,0.042,0.042,0.006,0.006,1,1,1,0.042,0.5,1,0.5,1,1,0.042,0.042,1,1,1,1,0.042,0.042,0.042,1,1,0.042,0.042,0.042,0.006,1,0.5,0.5,1,1
1242,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.084,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.007,0,0,0,0,1,0.5,1,0,0,0,0,0.007,0,0.5,1,0,0,0,0.007,0.007,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.007,1,0.5,0.5,1,1
1243,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.087,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.004,0,0,0,0,1,0.5,1,0,0,0,0,0.004,0,0.5,1,0,0,0,0.004,0.004,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.004,1,0.5,0.5,1,1
1244,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.081,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.003,0,0,0,0,1,0.5,1,0,0,0,0,0.003,0,0.5,1,0,0,0,0.003,0.003,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.003,1,0.5,0.5,1,1
1245,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.078,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.003,0,0,0,0,1,0.5,1,0,0,0,0,0.003,0,0.5,1,0,0,0,0.003,0.003,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.003,1,0.5,0.5,1,1
1246,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.074,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.003,0,0,0,0,1,0.5,1,0,0,0,0,0.003,0,0.5,1,0,0,0,0.003,0.003,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.003,1,0.5,0.5,1,1
1247,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.002,0,0,0,0,1,0.5,1,0,0,0,0,0.002,0,0.5,1,0,0,0,0.002,0.002,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.002,1,0.5,0.5,1,1
1248,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.069,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.004,0,0,0,0,1,0.5,1,0,0,0,0,0.004,0,0.5,1,0,0,0,0.004,0.004,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.004,1,0.5,0.5,1,1
1249,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.07,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.008,0,0,0,0,1,0.5,1,0,0,0,0,0.008,0,0.5,1,0,0,0,0.008,0.008,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.008,1,0.5,0.5,1,1
1250,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.014,0,0,0,0,1,0.5,1,0,0,0,0,0.014,0,0.5,1,0,0,0,0.014,0.014,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.014,1,0.5,0.5,1,1
1251,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.08,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.021,0,0,0,0,1,0.5,1,0,0,0,0,0.021,0,0.5,1,0,0,0,0.021,0.021,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.021,1,0.5,0.5,1,1
1252,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.079,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.029,0,0,0,0,1,0.5,1,0,0,0,0,0.029,0,0.5,1,0,0,0,0.029,0.029,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.029,1,0.5,0.5,1,1
1253,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.076,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.034,0,0,0,0,1,0.5,1,0,0,0,0,0.034,0,0.5,1,0,0,0,0.034,0.034,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.034,1,0.5,0.5,1,1
1254,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.007,0.007,0.007,1,0.5,0.007,0.5,0.007,1,0.5,0.5,0.5,0.5,1,0.007,1,1,1,1,1,1,0.007,0.064,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,1,1,0.5,1,0.018,0.018,0.018,0.018,1,0.018,0.018,0.034,0.018,0.018,0.018,0.018,1,0.5,1,0.018,0.018,0.018,0.018,0.034,0.018,0.5,1,0.018,0.018,0.018,0.034,0.034,1,1,1,0.018,0.5,1,0.5,1,1,0.018,0.018,1,1,1,1,0.018,0.018,0.018,1,1,0.018,0.018,0.018,0.034,1,0.5,0.5,1,1
1255,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.051,0.051,0.051,1,0.5,0.051,0.5,0.051,1,0.5,0.5,0.5,0.5,1,0.051,1,1,1,1,1,1,0.051,0.046,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071,1,1,0.5,1,0.071,0.071,0.071,0.071,1,0.071,0.071,0.02,0.071,0.071,0.071,0.071,1,0.5,1,0.071,0.071,0.071,0.071,0.02,0.071,0.5,1,0.071,0.071,0.071,0.02,0.02,1,1,1,0.071,0.5,1,0.5,1,1,0.071,0.071,1,1,1,1,0.071,0.071,0.071,1,1,0.071,0.071,0.071,0.02,1,0.5,0.5,1,1
1256,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.118,0.118,0.118,1,0.5,0.118,0.5,0.118,1,0.5,0.5,0.5,0.5,1,0.118,1,1,1,1,1,1,0.118,0.033,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13,1,1,0.5,1,0.13,0.13,0.13,0.13,1,0.13,0.13,0.014,0.13,0.13,0.13,0.13,1,0.5,1,0.13,0.13,0.13,0.13,0.014,0.13,0.5,1,0.13,0.13,0.13,0.014,0.014,1,1,1,0.13,0.5,1,0.5,1,1,0.13,0.13,1,1,1,1,0.13,0.13,0.13,1,1,0.13,0.13,0.13,0.014,1,0.5,0.5,1,1
1257,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.187,0.187,0.187,1,0.5,0.187,0.5,0.187,1,0.5,0.5,0.5,0.5,1,0.187,1,1,1,1,1,1,0.187,0.041,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18,1,1,0.5,1,0.18,0.18,0.18,0.18,1,0.18,0.18,0.043,0.18,0.18,0.18,0.18,1,0.5,1,0.18,0.18,0.18,0.18,0.043,0.18,0.5,1,0.18,0.18,0.18,0.043,0.043,1,1,1,0.18,0.5,1,0.5,1,1,0.18,0.18,1,1,1,1,0.18,0.18,0.18,1,1,0.18,0.18,0.18,0.043,1,0.5,0.5,1,1
1258,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.238,0.238,0.238,1,0.5,0.238,0.5,0.238,1,0.5,0.5,0.5,0.5,1,0.238,1,1,1,1,1,1,0.238,0.067,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.237,1,1,0.5,1,0.237,0.237,0.237,0.237,1,0.237,0.237,0.06,0.237,0.237,0.237,0.237,1,0.5,1,0.237,0.237,0.237,0.237,0.06,0.237,0.5,1,0.237,0.237,0.237,0.06,0.06,1,1,1,0.237,0.5,1,0.5,1,1,0.237,0.237,1,1,1,1,0.237,0.237,0.237,1,1,0.237,0.237,0.237,0.06,1,0.5,0.5,1,1
1259,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.253,0.253,0.253,1,0.5,0.253,0.5,0.253,1,0.5,0.5,0.5,0.5,1,0.253,1,1,1,1,1,1,0.253,0.088,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287,1,1,0.5,1,0.287,0.287,0.287,0.287,1,0.287,0.287,0.062,0.287,0.287,0.287,0.287,1,0.5,1,0.287,0.287,0.287,0.287,0.062,0.287,0.5,1,0.287,0.287,0.287,0.062,0.062,1,1,1,0.287,0.5,1,0.5,1,1,0.287,0.287,1,1,1,1,0.287,0.287,0.287,1,1,0.287,0.287,0.287,0.062,1,0.5,0.5,1,1
1260,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.24,0.24,0.24,1,0.5,0.24,0.5,0.24,1,0.5,0.5,0.5,0.5,1,0.24,1,1,1,1,1,1,0.24,0.109,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301,1,1,0.5,1,0.301,0.301,0.301,0.301,1,0.301,0.301,0.06,0.301,0.301,0.301,0.301,1,0.5,1,0.301,0.301,0.301,0.301,0.06,0.301,0.5,1,0.301,0.301,0.301,0.06,0.06,1,1,1,0.301,0.5,1,0.5,1,1,0.301,0.301,1,1,1,1,0.301,0.301,0.301,1,1,0.301,0.301,0.301,0.06,1,0.5,0.5,1,1
1261,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.193,0.193,0.193,1,0.5,0.193,0.5,0.193,1,0.5,0.5,0.5,0.5,1,0.193,1,1,1,1,1,1,0.193,0.136,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.261,1,1,0.5,1,0.261,0.261,0.261,0.261,1,0.261,0.261,0.058,0.261,0.261,0.261,0.261,1,0.5,1,0.261,0.261,0.261,0.261,0.058,0.261,0.5,1,0.261,0.261,0.261,0.058,0.058,1,1,1,0.261,0.5,1,0.5,1,1,0.261,0.261,1,1,1,1,0.261,0.261,0.261,1,1,0.261,0.261,0.261,0.058,1,0.5,0.5,1,1
1262,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.16,0.16,0.16,1,0.5,0.16,0.5,0.16,1,0.5,0.5,0.5,0.5,1,0.16,1,1,1,1,1,1,0.16,0.147,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189,1,1,0.5,1,0.189,0.189,0.189,0.189,1,0.189,0.189,0.054,0.189,0.189,0.189,0.189,1,0.5,1,0.189,0.189,0.189,0.189,0.054,0.189,0.5,1,0.189,0.189,0.189,0.054,0.054,1,1,1,0.189,0.5,1,0.5,1,1,0.189,0.189,1,1,1,1,0.189,0.189,0.189,1,1,0.189,0.189,0.189,0.054,1,0.5,0.5,1,1
1263,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.128,0.128,0.128,1,0.5,0.128,0.5,0.128,1,0.5,0.5,0.5,0.5,1,0.128,1,1,1,1,1,1,0.128,0.117,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.117,1,1,0.5,1,0.117,0.117,0.117,0.117,1,0.117,0.117,0.045,0.117,0.117,0.117,0.117,1,0.5,1,0.117,0.117,0.117,0.117,0.045,0.117,0.5,1,0.117,0.117,0.117,0.045,0.045,1,1,1,0.117,0.5,1,0.5,1,1,0.117,0.117,1,1,1,1,0.117,0.117,0.117,1,1,0.117,0.117,0.117,0.045,1,0.5,0.5,1,1
1264,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.068,0.068,0.068,1,0.5,0.068,0.5,0.068,1,0.5,0.5,0.5,0.5,1,0.068,1,1,1,1,1,1,0.068,0.071,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053,1,1,0.5,1,0.053,0.053,0.053,0.053,1,0.053,0.053,0.031,0.053,0.053,0.053,0.053,1,0.5,1,0.053,0.053,0.053,0.053,0.031,0.053,0.5,1,0.053,0.053,0.053,0.031,0.031,1,1,1,0.053,0.5,1,0.5,1,1,0.053,0.053,1,1,1,1,0.053,0.053,0.053,1,1,0.053,0.053,0.053,0.031,1,0.5,0.5,1,1
