Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19,demand_ip20,demand_ip21
,,,,,,,,,678,2,19,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,679,2,19,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,680,2,19,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,681,2,19,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,682,2,19,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,683,2,19,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,684,2,19,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,685,2,19,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,686,2,19,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,687,2,19,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,688,2,19,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,689,2,19,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,690,2,19,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,691,2,19,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,692,2,19,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,693,2,19,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,694,2,19,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,695,2,19,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,696,2,19,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,697,2,20,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,698,2,20,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,699,2,20,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,700,2,20,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,701,2,20,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,702,2,20,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,703,2,20,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,704,2,20,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,705,2,20,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,706,2,20,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,707,2,20,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,708,2,20,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,709,2,20,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,710,2,20,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,711,2,20,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,712,2,20,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,713,2,20,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,714,2,20,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,715,2,20,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,716,2,20,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,717,2,20,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,718,2,20,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,719,2,20,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,720,2,20,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,721,2,21,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,722,2,21,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,723,2,21,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,724,2,21,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,725,2,21,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,726,2,21,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,727,2,21,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,728,2,21,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,729,2,21,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,730,2,21,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,731,2,21,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,732,2,21,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,733,2,21,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,734,2,21,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,735,2,21,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,736,2,21,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,737,2,21,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,738,2,21,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,739,2,21,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,740,2,21,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,741,2,21,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,742,2,21,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,743,2,21,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,744,2,21,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,745,2,22,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,746,2,22,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,747,2,22,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,748,2,22,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,749,2,22,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,750,2,22,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,751,2,22,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,752,2,22,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,753,2,22,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,754,2,22,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,755,2,22,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,756,2,22,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,757,2,22,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,758,2,22,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,759,2,22,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,760,2,22,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,761,2,22,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,762,2,22,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,763,2,22,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,764,2,22,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,765,2,22,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,766,2,22,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,767,2,22,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,768,2,22,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,769,2,23,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,770,2,23,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,771,2,23,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,772,2,23,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,773,2,23,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,774,2,23,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,775,2,23,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,776,2,23,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,777,2,23,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,778,2,23,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,779,2,23,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,780,2,23,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,781,2,23,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,782,2,23,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,783,2,23,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,784,2,23,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,785,2,23,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,786,2,23,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,787,2,23,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,788,2,23,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,789,2,23,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,790,2,23,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,791,2,23,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,792,2,23,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,793,2,24,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,794,2,24,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,795,2,24,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,796,2,24,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,797,2,24,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,798,2,24,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,799,2,24,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,800,2,24,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,801,2,24,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,802,2,24,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,803,2,24,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,804,2,24,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,805,2,24,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,806,2,24,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,807,2,24,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,808,2,24,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,809,2,24,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,810,2,24,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,811,2,24,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,812,2,24,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,813,2,24,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,814,2,24,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,815,2,24,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,816,2,24,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,817,2,25,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,818,2,25,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,819,2,25,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,820,2,25,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,821,2,25,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,822,2,25,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,823,2,25,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,824,2,25,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,825,2,25,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,826,2,25,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,827,2,25,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,828,2,25,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,829,2,25,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,830,2,25,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,831,2,25,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,832,2,25,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,833,2,25,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,834,2,25,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,835,2,25,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,836,2,25,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,837,2,25,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,838,2,25,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,839,2,25,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,840,2,25,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,841,11,12,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,842,11,12,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,843,11,12,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,844,11,12,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,845,11,12,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,846,11,12,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,847,11,12,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,848,11,12,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,849,11,12,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,850,11,12,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,851,11,12,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,852,11,12,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,853,11,12,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,854,11,12,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,855,11,12,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,856,11,12,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,857,11,12,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,858,11,12,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,859,11,12,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,860,11,12,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,861,11,12,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,862,11,12,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,863,11,12,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,864,11,12,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,865,11,13,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,866,11,13,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,867,11,13,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,868,11,13,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,869,11,13,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,870,11,13,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,871,11,13,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,872,11,13,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,873,11,13,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,874,11,13,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,875,11,13,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,876,11,13,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,877,11,13,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,878,11,13,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,879,11,13,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,880,11,13,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,881,11,13,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,882,11,13,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,883,11,13,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,884,11,13,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,885,11,13,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,886,11,13,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,887,11,13,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,888,11,13,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,889,11,14,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,890,11,14,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,891,11,14,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,892,11,14,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,893,11,14,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,894,11,14,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,895,11,14,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,896,11,14,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,897,11,14,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,898,11,14,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,899,11,14,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,900,11,14,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,901,11,14,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,902,11,14,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,903,11,14,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,904,11,14,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,905,11,14,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,906,11,14,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
