Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,r_id,hour,demand_village1,demand_village2,demand_village3,demand_village4,demand_village5,demand_village6,demand_village7,demand_village8,demand_village9,demand_village10,demand_village11,demand_village12,demand_village13,demand_village14,demand_village15,demand_village16,demand_village17,demand_village18,demand_village19,demand_village20,demand_village21,demand_village22,demand_village23,demand_village24,demand_village25,demand_village26,demand_village27,demand_village28,demand_village29,demand_village30,demand_village31,demand_village32,demand_village33,demand_village34,demand_village35,demand_village36,demand_village37,demand_village38,demand_village39,demand_village40,demand_village41,demand_village42,demand_village43,demand_village44,demand_village45,demand_village46,demand_village47,demand_village48,demand_village49,demand_village50,demand_village51,demand_village52,demand_village53,demand_village54,demand_village55,demand_village56,demand_village57,demand_village58,demand_village59,demand_village60,demand_village61,demand_village62,demand_village63,demand_village64,demand_village65,demand_village66,demand_village67,demand_village68,demand_village69,demand_village70,demand_village71,demand_village72,demand_village73,demand_village74,demand_village75,demand_village76,demand_village77,demand_village78,demand_village79,demand_village80,demand_village81
,,,,989,4,0.054344,0.16581,0.165025,0.076263,0.085863,0.075478,0.070285,0.138939,0.133928,0.077772,0.129399,0.055672,0.130936,0.040275,0.085722,0.096189,0.109484,0.025421,0.039792,0.008695,0.032606,0.023187,0.022402,0.013163,0.009601,0.02687,0.024576,0.018235,0.012982,0.009963,0.020288,0.030433,0.017994,0.014492,0.014854,0.008695,0.015216,0.031097,0.013948,0.012499,0.013526,0.015216,0.026749,0.020953,0.015881,0.021436,0.02216,0.021496,0.039188,0.046011,0.028863,0.031399,0.02693,0.024757,0.040456,0.031278,0.033935,0.048547,0.015337,0.082844,0.010929,0.056155,0.02216,0.020711,0.010144,0.087675,0.070768,0.035686,0.067507,0.012378,0.029104,0.02524,0.019322,0.139423,0.02995,0.013465,0.061711,0.019564,0.012982,0.021134,0.032788
,,,,990,5,0.074105,0.226104,0.225034,0.103995,0.117087,0.102924,0.095843,0.189463,0.182629,0.106053,0.176453,0.075917,0.154743,0.05492,0.101308,0.131167,0.12939,0.034665,0.054262,0.011857,0.044463,0.031618,0.030548,0.01795,0.013092,0.036641,0.033512,0.024866,0.017703,0.013586,0.027666,0.041499,0.024537,0.019761,0.020255,0.011857,0.02075,0.042405,0.01902,0.017044,0.018444,0.02075,0.036476,0.028572,0.021655,0.02923,0.030219,0.029313,0.053438,0.062743,0.039358,0.042816,0.036723,0.033759,0.055167,0.042652,0.046275,0.066201,0.020914,0.11297,0.014903,0.076576,0.030219,0.028242,0.013833,0.119557,0.096502,0.048663,0.092055,0.01688,0.039688,0.034418,0.026349,0.190122,0.04084,0.018362,0.084151,0.026678,0.017703,0.028819,0.04471
,,,,991,6,0.111158,0.339156,0.33755,0.155992,0.17563,0.154386,0.143765,0.284194,0.273943,0.15908,0.26468,0.113875,0.190452,0.082381,0.124687,0.19675,0.159249,0.051997,0.081392,0.017785,0.066695,0.047427,0.045822,0.026925,0.019638,0.054962,0.050268,0.0373,0.026554,0.020379,0.041499,0.062249,0.036806,0.029642,0.030383,0.017785,0.031124,0.063607,0.028531,0.025566,0.027666,0.031124,0.054715,0.042858,0.032483,0.043846,0.045328,0.043969,0.080157,0.094114,0.059037,0.064225,0.055085,0.050639,0.082751,0.063978,0.069412,0.099301,0.031371,0.169454,0.022355,0.114863,0.045328,0.042364,0.02075,0.179335,0.144753,0.072994,0.138083,0.025319,0.059531,0.051627,0.039523,0.285182,0.06126,0.027543,0.126226,0.040017,0.026554,0.043228,0.067065
,,,,992,7,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.214259,0.091534,0.140273,0.218611,0.179155,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,993,8,0.13586,0.414524,0.412561,0.190657,0.214659,0.188694,0.175712,0.347349,0.334819,0.194431,0.323498,0.139181,0.226162,0.100687,0.148066,0.240472,0.189108,0.063552,0.09948,0.021738,0.081516,0.057967,0.056004,0.032908,0.024002,0.067175,0.061439,0.045589,0.032455,0.024908,0.050721,0.076082,0.044985,0.036229,0.037135,0.021738,0.038041,0.077742,0.034871,0.031248,0.033814,0.038041,0.066873,0.052382,0.039701,0.053589,0.055401,0.05374,0.09797,0.115028,0.072157,0.078497,0.067326,0.061892,0.10114,0.078195,0.084837,0.121368,0.038343,0.207111,0.027323,0.140389,0.055401,0.051778,0.025361,0.219187,0.17692,0.089215,0.168768,0.030946,0.072761,0.063099,0.048306,0.348556,0.074874,0.033663,0.154277,0.04891,0.032455,0.052834,0.081969
,,,,994,9,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.238066,0.109841,0.155859,0.262333,0.199061,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,995,10,0.153151,0.467281,0.465069,0.214922,0.241979,0.21271,0.198076,0.391557,0.377433,0.219176,0.36467,0.156895,0.238066,0.113502,0.155859,0.271078,0.199061,0.071641,0.112141,0.024504,0.091891,0.065345,0.063132,0.037097,0.027057,0.075725,0.069258,0.051391,0.036586,0.028078,0.057176,0.085765,0.05071,0.04084,0.041861,0.024504,0.042882,0.087637,0.039309,0.035225,0.038118,0.042882,0.075384,0.059048,0.044754,0.06041,0.062452,0.06058,0.110439,0.129668,0.08134,0.088487,0.075895,0.069769,0.114013,0.088147,0.095634,0.136815,0.043223,0.233471,0.0308,0.158256,0.062452,0.058368,0.028588,0.247084,0.199437,0.100569,0.190248,0.034884,0.082021,0.07113,0.054454,0.392918,0.084403,0.037947,0.173912,0.055134,0.036586,0.059559,0.092401
,,,,996,11,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.233304,0.109841,0.152742,0.262333,0.19508,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,997,12,0.143271,0.437134,0.435065,0.201056,0.226367,0.198987,0.185297,0.366295,0.353082,0.205036,0.341143,0.146773,0.226162,0.106179,0.148066,0.253589,0.189108,0.067019,0.104906,0.022923,0.085962,0.061129,0.059059,0.034703,0.025311,0.070839,0.06479,0.048075,0.034226,0.026266,0.053488,0.080231,0.047438,0.038205,0.039161,0.022923,0.040116,0.081983,0.036773,0.032952,0.035658,0.040116,0.070521,0.055239,0.041867,0.056512,0.058423,0.056671,0.103314,0.121302,0.076093,0.082779,0.070998,0.065268,0.106657,0.08246,0.089464,0.127988,0.040434,0.218408,0.028813,0.148046,0.058423,0.054602,0.026744,0.231143,0.18657,0.094081,0.177974,0.032634,0.076729,0.066541,0.050941,0.367568,0.078958,0.035499,0.162692,0.051577,0.034226,0.055716,0.08644
,,,,998,13,0.13586,0.414524,0.412561,0.190657,0.214659,0.188694,0.175712,0.347349,0.334819,0.194431,0.323498,0.139181,0.21902,0.100687,0.14339,0.240472,0.183136,0.063552,0.09948,0.021738,0.081516,0.057967,0.056004,0.032908,0.024002,0.067175,0.061439,0.045589,0.032455,0.024908,0.050721,0.076082,0.044985,0.036229,0.037135,0.021738,0.038041,0.077742,0.034871,0.031248,0.033814,0.038041,0.066873,0.052382,0.039701,0.053589,0.055401,0.05374,0.09797,0.115028,0.072157,0.078497,0.067326,0.061892,0.10114,0.078195,0.084837,0.121368,0.038343,0.207111,0.027323,0.140389,0.055401,0.051778,0.025361,0.219187,0.17692,0.089215,0.168768,0.030946,0.072761,0.063099,0.048306,0.348556,0.074874,0.033663,0.154277,0.04891,0.032455,0.052834,0.081969
,,,,999,14,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.209498,0.091534,0.137156,0.218611,0.175174,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,1000,15,0.111158,0.339156,0.33755,0.155992,0.17563,0.154386,0.143765,0.284194,0.273943,0.15908,0.26468,0.113875,0.202356,0.082381,0.13248,0.19675,0.169202,0.051997,0.081392,0.017785,0.066695,0.047427,0.045822,0.026925,0.019638,0.054962,0.050268,0.0373,0.026554,0.020379,0.041499,0.062249,0.036806,0.029642,0.030383,0.017785,0.031124,0.063607,0.028531,0.025566,0.027666,0.031124,0.054715,0.042858,0.032483,0.043846,0.045328,0.043969,0.080157,0.094114,0.059037,0.064225,0.055085,0.050639,0.082751,0.063978,0.069412,0.099301,0.031371,0.169454,0.022355,0.114863,0.045328,0.042364,0.02075,0.179335,0.144753,0.072994,0.138083,0.025319,0.059531,0.051627,0.039523,0.285182,0.06126,0.027543,0.126226,0.040017,0.026554,0.043228,0.067065
,,,,1001,16,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.202356,0.091534,0.13248,0.218611,0.169202,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,1002,17,0.197614,0.602944,0.600089,0.277319,0.312231,0.274465,0.255581,0.505234,0.48701,0.282808,0.470542,0.202445,0.21902,0.146454,0.14339,0.349778,0.183136,0.09244,0.144698,0.031618,0.118569,0.084316,0.081461,0.047867,0.034912,0.097709,0.089366,0.066311,0.047208,0.036229,0.073776,0.110664,0.065432,0.052697,0.054015,0.031618,0.055332,0.113079,0.050721,0.045451,0.049184,0.055332,0.09727,0.076191,0.057747,0.077948,0.080583,0.078168,0.142502,0.167314,0.104955,0.114177,0.097929,0.090024,0.147113,0.113738,0.123399,0.176536,0.055771,0.301252,0.039742,0.204202,0.080583,0.075313,0.036888,0.318818,0.257338,0.129767,0.245481,0.045012,0.105834,0.091781,0.070263,0.506991,0.108908,0.048964,0.224402,0.071141,0.047208,0.07685,0.119227
,,,,1003,18,0.247018,0.75368,0.750112,0.346649,0.390289,0.343081,0.319477,0.631543,0.608762,0.35351,0.588178,0.253056,0.238066,0.183068,0.155859,0.437222,0.199061,0.11555,0.180872,0.039523,0.148211,0.105394,0.101826,0.059833,0.04364,0.122137,0.111707,0.082888,0.05901,0.045287,0.09222,0.13833,0.08179,0.065871,0.067518,0.039523,0.069165,0.141349,0.063401,0.056814,0.06148,0.069165,0.121588,0.095239,0.072184,0.097435,0.100729,0.097709,0.178128,0.209142,0.131194,0.142722,0.122411,0.11253,0.183891,0.142173,0.154249,0.22067,0.069714,0.376565,0.049678,0.255252,0.100729,0.094141,0.04611,0.398523,0.321672,0.162209,0.306851,0.056265,0.132292,0.114726,0.087829,0.633739,0.136134,0.061206,0.280503,0.088927,0.05901,0.096063,0.149034
,,,,1004,19,0.234667,0.715996,0.712606,0.329316,0.370774,0.325927,0.303503,0.599966,0.578324,0.335835,0.558769,0.240404,0.226162,0.173914,0.148066,0.415361,0.189108,0.109772,0.171829,0.037547,0.1408,0.100125,0.096735,0.056842,0.041458,0.11603,0.106122,0.078744,0.056059,0.043022,0.087609,0.131414,0.077701,0.062578,0.064142,0.037547,0.065707,0.134282,0.060231,0.053973,0.058406,0.065707,0.115508,0.090477,0.068575,0.092563,0.095692,0.092824,0.169221,0.198685,0.124634,0.135586,0.116291,0.106904,0.174697,0.135064,0.146537,0.209636,0.066228,0.357737,0.047194,0.242489,0.095692,0.089434,0.043805,0.378596,0.305589,0.154098,0.291509,0.053452,0.125677,0.10899,0.083437,0.602052,0.129328,0.058145,0.266478,0.08448,0.056059,0.091259,0.141583
,,,,1005,20,0.197614,0.602944,0.600089,0.277319,0.312231,0.274465,0.255581,0.505234,0.48701,0.282808,0.470542,0.202445,0.202356,0.146454,0.13248,0.349778,0.169202,0.09244,0.144698,0.031618,0.118569,0.084316,0.081461,0.047867,0.034912,0.097709,0.089366,0.066311,0.047208,0.036229,0.073776,0.110664,0.065432,0.052697,0.054015,0.031618,0.055332,0.113079,0.050721,0.045451,0.049184,0.055332,0.09727,0.076191,0.057747,0.077948,0.080583,0.078168,0.142502,0.167314,0.104955,0.114177,0.097929,0.090024,0.147113,0.113738,0.123399,0.176536,0.055771,0.301252,0.039742,0.204202,0.080583,0.075313,0.036888,0.318818,0.257338,0.129767,0.245481,0.045012,0.105834,0.091781,0.070263,0.506991,0.108908,0.048964,0.224402,0.071141,0.047208,0.07685,0.119227
,,,,1006,21,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.178549,0.109841,0.116894,0.262333,0.149296,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,1007,22,0.098807,0.301472,0.300045,0.13866,0.156115,0.137232,0.127791,0.252617,0.243505,0.141404,0.235271,0.101223,0.154743,0.073227,0.101308,0.174889,0.12939,0.04622,0.072349,0.015809,0.059284,0.042158,0.040731,0.023933,0.017456,0.048855,0.044683,0.033155,0.023604,0.018115,0.036888,0.055332,0.032716,0.026349,0.027007,0.015809,0.027666,0.05654,0.025361,0.022726,0.024592,0.027666,0.048635,0.038096,0.028874,0.038974,0.040291,0.039084,0.071251,0.083657,0.052478,0.057089,0.048964,0.045012,0.073557,0.056869,0.0617,0.088268,0.027886,0.150626,0.019871,0.102101,0.040291,0.037657,0.018444,0.159409,0.128669,0.064883,0.122741,0.022506,0.052917,0.04589,0.035131,0.253495,0.054454,0.024482,0.112201,0.035571,0.023604,0.038425,0.059614
,,,,1008,23,0.074105,0.226104,0.225034,0.103995,0.117087,0.102924,0.095843,0.189463,0.182629,0.106053,0.176453,0.075917,0.138078,0.05492,0.090398,0.131167,0.115455,0.034665,0.054262,0.011857,0.044463,0.031618,0.030548,0.01795,0.013092,0.036641,0.033512,0.024866,0.017703,0.013586,0.027666,0.041499,0.024537,0.019761,0.020255,0.011857,0.02075,0.042405,0.01902,0.017044,0.018444,0.02075,0.036476,0.028572,0.021655,0.02923,0.030219,0.029313,0.053438,0.062743,0.039358,0.042816,0.036723,0.033759,0.055167,0.042652,0.046275,0.066201,0.020914,0.11297,0.014903,0.076576,0.030219,0.028242,0.013833,0.119557,0.096502,0.048663,0.092055,0.01688,0.039688,0.034418,0.026349,0.190122,0.04084,0.018362,0.084151,0.026678,0.017703,0.028819,0.04471
,,,,1009,0,0.063015,0.192265,0.191355,0.088431,0.099563,0.087521,0.081499,0.161108,0.155297,0.090181,0.150045,0.064555,0.133608,0.046701,0.087472,0.111536,0.111718,0.029477,0.046141,0.010082,0.037809,0.026886,0.025976,0.015264,0.011133,0.031157,0.028497,0.021145,0.015054,0.011553,0.023526,0.035288,0.020865,0.016804,0.017224,0.010082,0.017644,0.036058,0.016174,0.014493,0.015684,0.017644,0.031017,0.024296,0.018414,0.024856,0.025696,0.024926,0.045441,0.053353,0.033468,0.036409,0.031227,0.028707,0.046911,0.036269,0.039349,0.056293,0.017784,0.096063,0.012673,0.065115,0.025696,0.024016,0.011763,0.101664,0.082059,0.04138,0.078278,0.014353,0.033748,0.029267,0.022405,0.161668,0.034728,0.015614,0.071557,0.022685,0.015054,0.024506,0.038019
,,,,1010,1,0.055453,0.169193,0.168392,0.077819,0.087616,0.077018,0.071719,0.141775,0.136661,0.079359,0.13204,0.056809,0.126321,0.041097,0.082701,0.098152,0.105624,0.02594,0.040604,0.008872,0.033272,0.02366,0.022859,0.013432,0.009797,0.027418,0.025077,0.018608,0.013247,0.010166,0.020702,0.031054,0.018361,0.014787,0.015157,0.008872,0.015527,0.031731,0.014233,0.012754,0.013802,0.015527,0.027295,0.02138,0.016205,0.021873,0.022613,0.021935,0.039988,0.04695,0.029452,0.03204,0.02748,0.025262,0.041282,0.031916,0.034627,0.049538,0.01565,0.084535,0.011152,0.057301,0.022613,0.021134,0.010351,0.089464,0.072212,0.036414,0.068885,0.012631,0.029698,0.025755,0.019717,0.142268,0.030561,0.01374,0.06297,0.019963,0.013247,0.021565,0.033457
,,,,1011,2,0.050412,0.153812,0.153084,0.070745,0.079651,0.070016,0.065199,0.128886,0.124237,0.072145,0.120036,0.051644,0.121462,0.037361,0.07952,0.089229,0.101562,0.023582,0.036913,0.008066,0.030247,0.021509,0.020781,0.012211,0.008906,0.024926,0.022797,0.016916,0.012043,0.009242,0.01882,0.028231,0.016692,0.013443,0.013779,0.008066,0.014115,0.028847,0.012939,0.011595,0.012547,0.014115,0.024814,0.019437,0.014731,0.019885,0.020557,0.019941,0.036353,0.042682,0.026774,0.029127,0.024982,0.022965,0.037529,0.029015,0.031479,0.045035,0.014227,0.07685,0.010138,0.052092,0.020557,0.019213,0.00941,0.081331,0.065647,0.033104,0.062623,0.011483,0.026998,0.023414,0.017924,0.129334,0.027783,0.012491,0.057245,0.018148,0.012043,0.019605,0.030415
,,,,1012,3,0.050412,0.153812,0.153084,0.070745,0.079651,0.070016,0.065199,0.128886,0.124237,0.072145,0.120036,0.051644,0.121462,0.037361,0.07952,0.089229,0.101562,0.023582,0.036913,0.008066,0.030247,0.021509,0.020781,0.012211,0.008906,0.024926,0.022797,0.016916,0.012043,0.009242,0.01882,0.028231,0.016692,0.013443,0.013779,0.008066,0.014115,0.028847,0.012939,0.011595,0.012547,0.014115,0.024814,0.019437,0.014731,0.019885,0.020557,0.019941,0.036353,0.042682,0.026774,0.029127,0.024982,0.022965,0.037529,0.029015,0.031479,0.045035,0.014227,0.07685,0.010138,0.052092,0.020557,0.019213,0.00941,0.081331,0.065647,0.033104,0.062623,0.011483,0.026998,0.023414,0.017924,0.129334,0.027783,0.012491,0.057245,0.018148,0.012043,0.019605,0.030415
,,,,1013,4,0.055453,0.169193,0.168392,0.077819,0.087616,0.077018,0.071719,0.141775,0.136661,0.079359,0.13204,0.056809,0.133608,0.041097,0.087472,0.098152,0.111718,0.02594,0.040604,0.008872,0.033272,0.02366,0.022859,0.013432,0.009797,0.027418,0.025077,0.018608,0.013247,0.010166,0.020702,0.031054,0.018361,0.014787,0.015157,0.008872,0.015527,0.031731,0.014233,0.012754,0.013802,0.015527,0.027295,0.02138,0.016205,0.021873,0.022613,0.021935,0.039988,0.04695,0.029452,0.03204,0.02748,0.025262,0.041282,0.031916,0.034627,0.049538,0.01565,0.084535,0.011152,0.057301,0.022613,0.021134,0.010351,0.089464,0.072212,0.036414,0.068885,0.012631,0.029698,0.025755,0.019717,0.142268,0.030561,0.01374,0.06297,0.019963,0.013247,0.021565,0.033457
,,,,1014,5,0.075618,0.230718,0.229626,0.106117,0.119476,0.105025,0.097799,0.193329,0.186356,0.108217,0.180054,0.077466,0.157901,0.056041,0.103376,0.133843,0.13203,0.035372,0.055369,0.012099,0.045371,0.032264,0.031171,0.018316,0.013359,0.037389,0.034196,0.025374,0.018064,0.013863,0.028231,0.042346,0.025038,0.020165,0.020669,0.012099,0.021173,0.04327,0.019409,0.017392,0.01882,0.021173,0.037221,0.029155,0.022097,0.029827,0.030835,0.029911,0.054529,0.064023,0.040161,0.04369,0.037473,0.034448,0.056293,0.043522,0.047219,0.067552,0.021341,0.115275,0.015208,0.078138,0.030835,0.028819,0.014115,0.121997,0.098471,0.049656,0.093934,0.017224,0.040498,0.03512,0.026886,0.194002,0.041674,0.018736,0.085868,0.027222,0.018064,0.029407,0.045623
,,,,1015,6,0.113427,0.346077,0.344439,0.159175,0.179214,0.157537,0.146699,0.289994,0.279534,0.162326,0.270082,0.116199,0.194339,0.084062,0.127232,0.200765,0.162499,0.053058,0.083054,0.018148,0.068056,0.048395,0.046757,0.027474,0.020039,0.056083,0.051294,0.038061,0.027096,0.020795,0.042346,0.063519,0.037557,0.030247,0.031003,0.018148,0.031759,0.064905,0.029113,0.026088,0.028231,0.031759,0.055831,0.043732,0.033146,0.044741,0.046253,0.044867,0.081793,0.096035,0.060242,0.065535,0.056209,0.051672,0.08444,0.065283,0.070829,0.101328,0.032012,0.172913,0.022811,0.117208,0.046253,0.043228,0.021173,0.182995,0.147707,0.074484,0.140901,0.025836,0.060746,0.05268,0.040329,0.291002,0.062511,0.028105,0.128802,0.040834,0.027096,0.04411,0.068434
,,,,1016,7,0.12603,0.38453,0.38271,0.176862,0.199127,0.175041,0.162998,0.322216,0.310593,0.180362,0.300091,0.12911,0.218632,0.093402,0.143136,0.223072,0.182811,0.058954,0.092282,0.020165,0.075618,0.053773,0.051952,0.030527,0.022265,0.062315,0.056993,0.04229,0.030107,0.023105,0.047051,0.070577,0.04173,0.033608,0.034448,0.020165,0.035288,0.072117,0.032348,0.028987,0.031367,0.035288,0.062035,0.048591,0.036829,0.049712,0.051392,0.049852,0.090881,0.106705,0.066936,0.072817,0.062455,0.057414,0.093822,0.072537,0.078699,0.112586,0.035568,0.192125,0.025346,0.130231,0.051392,0.048031,0.023526,0.203328,0.164119,0.082759,0.156557,0.028707,0.067496,0.058534,0.044811,0.323336,0.069456,0.031227,0.143114,0.045371,0.030107,0.049012,0.076038
,,,,1017,8,0.138633,0.422984,0.420981,0.194548,0.21904,0.192545,0.179298,0.354437,0.341652,0.198399,0.3301,0.142021,0.230778,0.102742,0.151088,0.24538,0.192967,0.064849,0.10151,0.022181,0.08318,0.05915,0.057147,0.03358,0.024492,0.068546,0.062693,0.046519,0.033118,0.025416,0.051756,0.077634,0.045903,0.036969,0.037893,0.022181,0.038817,0.079329,0.035582,0.031886,0.034504,0.038817,0.068238,0.053451,0.040512,0.054683,0.056531,0.054837,0.09997,0.117376,0.073629,0.080099,0.0687,0.063155,0.103204,0.079791,0.086568,0.123845,0.039125,0.211338,0.027881,0.143254,0.056531,0.052834,0.025878,0.223661,0.18053,0.091035,0.172213,0.031577,0.074245,0.064387,0.049292,0.35567,0.076402,0.03435,0.157425,0.049908,0.033118,0.053913,0.083642
,,,,1018,9,0.151236,0.461437,0.459252,0.212234,0.238952,0.210049,0.195598,0.386659,0.372712,0.216435,0.360109,0.154932,0.242924,0.112082,0.15904,0.267687,0.203124,0.070745,0.110738,0.024198,0.090741,0.064527,0.062343,0.036633,0.026718,0.074778,0.068392,0.050748,0.036129,0.027727,0.056461,0.084692,0.050076,0.040329,0.041338,0.024198,0.042346,0.08654,0.038817,0.034784,0.037641,0.042346,0.074442,0.05831,0.044194,0.059654,0.061671,0.059822,0.109058,0.128046,0.080323,0.087381,0.074946,0.068896,0.112586,0.087044,0.094438,0.135104,0.042682,0.23055,0.030415,0.156277,0.061671,0.057638,0.028231,0.243993,0.196942,0.099311,0.187868,0.034448,0.080995,0.070241,0.053773,0.388003,0.083348,0.037473,0.171736,0.054445,0.036129,0.058814,0.091245
