Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19,demand_ip20,demand_ip21
,,,,,,,,,670,11,11,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,671,11,11,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,672,11,11,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,673,2,19,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,674,2,19,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,675,2,19,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,676,2,19,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,677,2,19,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,678,2,19,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,679,2,19,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,680,2,19,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,681,2,19,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,682,2,19,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,683,2,19,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,684,2,19,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,685,2,19,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,686,2,19,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,687,2,19,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,688,2,19,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,689,2,19,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,690,2,19,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,691,2,19,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,692,2,19,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,693,2,19,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,694,2,19,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,695,2,19,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,696,2,19,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,697,2,20,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,698,2,20,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,699,2,20,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,700,2,20,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,701,2,20,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,702,2,20,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,703,2,20,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,704,2,20,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,705,2,20,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,706,2,20,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,707,2,20,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,708,2,20,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,709,2,20,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,710,2,20,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,711,2,20,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,712,2,20,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,713,2,20,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,714,2,20,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,715,2,20,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,716,2,20,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,717,2,20,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,718,2,20,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,719,2,20,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,720,2,20,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,721,2,21,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,722,2,21,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,723,2,21,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,724,2,21,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,725,2,21,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,726,2,21,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,727,2,21,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,728,2,21,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,729,2,21,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,730,2,21,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,731,2,21,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,732,2,21,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,733,2,21,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,734,2,21,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,735,2,21,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,736,2,21,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,737,2,21,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,738,2,21,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,739,2,21,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,740,2,21,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,741,2,21,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,742,2,21,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,743,2,21,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,744,2,21,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,745,2,22,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,746,2,22,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,747,2,22,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,748,2,22,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,749,2,22,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,750,2,22,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,751,2,22,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,752,2,22,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,753,2,22,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,754,2,22,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,755,2,22,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,756,2,22,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,757,2,22,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,758,2,22,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,759,2,22,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,760,2,22,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,761,2,22,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,762,2,22,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,763,2,22,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,764,2,22,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,765,2,22,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,766,2,22,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,767,2,22,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,768,2,22,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,769,2,23,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,770,2,23,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,771,2,23,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,772,2,23,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,773,2,23,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,774,2,23,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,775,2,23,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,776,2,23,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,777,2,23,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,778,2,23,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,779,2,23,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,780,2,23,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,781,2,23,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,782,2,23,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,783,2,23,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,784,2,23,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,785,2,23,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,786,2,23,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,787,2,23,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,788,2,23,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,789,2,23,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,790,2,23,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,791,2,23,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,792,2,23,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,793,2,24,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,794,2,24,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,795,2,24,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,796,2,24,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,797,2,24,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,798,2,24,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,799,2,24,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,800,2,24,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,801,2,24,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,802,2,24,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,803,2,24,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,804,2,24,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,805,2,24,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,806,2,24,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,807,2,24,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,808,2,24,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,809,2,24,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,810,2,24,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,811,2,24,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,812,2,24,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,813,2,24,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,814,2,24,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,815,2,24,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,816,2,24,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,817,2,25,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,818,2,25,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,819,2,25,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,820,2,25,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,821,2,25,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,822,2,25,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,823,2,25,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,824,2,25,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,825,2,25,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,826,2,25,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,827,2,25,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,828,2,25,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,829,2,25,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,830,2,25,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,831,2,25,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,832,2,25,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,833,2,25,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,834,2,25,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,835,2,25,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,836,2,25,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,837,2,25,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,838,2,25,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,839,2,25,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,840,2,25,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,841,11,12,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,842,11,12,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,843,11,12,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,844,11,12,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,845,11,12,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,846,11,12,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,847,11,12,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,848,11,12,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,849,11,12,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,850,11,12,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,851,11,12,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,852,11,12,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,853,11,12,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,854,11,12,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,855,11,12,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,856,11,12,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,857,11,12,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,858,11,12,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,859,11,12,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,860,11,12,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,861,11,12,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,862,11,12,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,863,11,12,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,864,11,12,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,865,11,13,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,866,11,13,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,867,11,13,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,868,11,13,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,869,11,13,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,870,11,13,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,871,11,13,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,872,11,13,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,873,11,13,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,874,11,13,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,875,11,13,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,876,11,13,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,877,11,13,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,878,11,13,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,879,11,13,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,880,11,13,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,881,11,13,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,882,11,13,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,883,11,13,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,884,11,13,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,885,11,13,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,886,11,13,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,887,11,13,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,888,11,13,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,889,11,14,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,890,11,14,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,891,11,14,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,892,11,14,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,893,11,14,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,894,11,14,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,895,11,14,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,896,11,14,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,897,11,14,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,898,11,14,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
