Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7
2000,1,1,1,2000,8,168,2022,24,1,6,11,1,2023-06-10T23:40:00+08:00,6972,4607,10938,5877,773,8382,1433
,2,0.9,0.04,1800,,,505,3,2,6,11,2,2023-06-11T00:40:00+08:00,6688,4420,10493,5638,742,8041,1375
,3,0.55,0.024,1100,,,168,4,3,6,11,3,2023-06-11T01:40:00+08:00,6457,4268,10131,5443,716,7763,1327
,4,0.2,0.003,400,,,2527,45,4,6,11,4,2023-06-11T02:40:00+08:00,6206,4101,9737,5232,689,7461,1276
,,,,,,,1516,8,5,6,11,5,2023-06-11T03:40:00+08:00,6016,3976,9438,5072,668,7233,1237
,,,,,,,842,46,6,6,11,6,2023-06-11T04:40:00+08:00,5846,3863,9171,4928,649,7029,1202
,,,,,,,337,39,7,6,11,7,2023-06-11T05:40:00+08:00,5776,3817,9062,4869,641,6945,1187
,,,,,,,843,5,8,6,11,8,2023-06-11T06:40:00+08:00,5730,3786,8989,4830,636,6889,1178
,,,,,,,,,9,6,11,9,2023-06-11T07:40:00+08:00,5290,3496,8300,4460,587,6360,1088
,,,,,,,,,10,6,11,10,2023-06-11T08:40:00+08:00,5421,3583,8504,4570,601,6518,1114
,,,,,,,,,11,6,11,11,2023-06-11T09:40:00+08:00,5640,3727,8849,4754,626,6781,1160
,,,,,,,,,12,6,11,12,2023-06-11T10:40:00+08:00,5873,3881,9214,4951,652,7061,1207
,,,,,,,,,13,6,11,13,2023-06-11T11:40:00+08:00,5971,3945,9367,5033,663,7178,1228
,,,,,,,,,14,6,11,14,2023-06-11T12:40:00+08:00,5967,3943,9362,5030,663,7174,1227
,,,,,,,,,15,6,11,15,2023-06-11T13:40:00+08:00,6149,4063,9646,5183,683,7392,1264
,,,,,,,,,16,6,11,16,2023-06-11T14:40:00+08:00,6271,4143,9837,5286,696,7539,1289
,,,,,,,,,17,6,11,17,2023-06-11T15:40:00+08:00,6474,4278,10157,5458,718,7784,1330
,,,,,,,,,18,6,11,18,2023-06-11T16:40:00+08:00,6549,4328,10275,5521,727,7874,1346
,,,,,,,,,19,6,11,19,2023-06-11T17:40:00+08:00,6358,4202,9976,5360,706,7645,1307
,,,,,,,,,20,6,11,20,2023-06-11T18:40:00+08:00,6377,4214,10004,5375,708,7667,1311
,,,,,,,,,21,6,11,21,2023-06-11T19:40:00+08:00,7031,4646,11031,5927,781,8454,1445
,,,,,,,,,22,6,11,22,2023-06-11T20:40:00+08:00,7228,4777,11341,6094,802,8691,1486
,,,,,,,,,23,6,11,23,2023-06-11T21:40:00+08:00,7234,4780,11348,6097,803,8696,1488
,,,,,,,,,24,6,11,24,2023-06-11T22:40:00+08:00,7118,4704,11167,6001,790,8557,1463
,,,,,,,,,25,6,12,1,2023-06-11T23:40:00+08:00,6876,4544,10788,5796,763,8267,1413
,,,,,,,,,26,6,12,2,2023-06-12T00:40:00+08:00,6533,4317,10249,5507,725,7854,1343
,,,,,,,,,27,6,12,3,2023-06-12T01:40:00+08:00,6223,4113,9763,5246,691,7482,1280
,,,,,,,,,28,6,12,4,2023-06-12T02:40:00+08:00,6006,3969,9423,5064,667,7221,1235
,,,,,,,,,29,6,12,5,2023-06-12T03:40:00+08:00,5805,3836,9108,4894,645,6980,1194
,,,,,,,,,30,6,12,6,2023-06-12T04:40:00+08:00,5649,3734,8863,4762,627,6792,1162
,,,,,,,,,31,6,12,7,2023-06-12T05:40:00+08:00,5684,3756,8918,4792,631,6834,1168
,,,,,,,,,32,6,12,8,2023-06-12T06:40:00+08:00,5806,3837,9109,4895,645,6981,1194
,,,,,,,,,33,6,12,9,2023-06-12T07:40:00+08:00,5805,3836,9108,4894,645,6980,1194
,,,,,,,,,34,6,12,10,2023-06-12T08:40:00+08:00,6618,4373,10383,5579,734,7957,1360
,,,,,,,,,35,6,12,11,2023-06-12T09:40:00+08:00,7062,4667,11079,5953,784,8490,1451
,,,,,,,,,36,6,12,12,2023-06-12T10:40:00+08:00,7303,4826,11457,6156,810,8779,1501
,,,,,,,,,37,6,12,13,2023-06-12T11:40:00+08:00,7383,4878,11583,6224,820,8876,1518
,,,,,,,,,38,6,12,14,2023-06-12T12:40:00+08:00,7240,4784,11359,6103,803,8704,1489
,,,,,,,,,39,6,12,15,2023-06-12T13:40:00+08:00,7501,4956,11767,6323,832,9017,1542
,,,,,,,,,40,6,12,16,2023-06-12T14:40:00+08:00,7728,5107,12125,6516,858,9292,1589
,,,,,,,,,41,6,12,17,2023-06-12T15:40:00+08:00,7859,5194,12331,6625,872,9449,1616
,,,,,,,,,42,6,12,18,2023-06-12T16:40:00+08:00,7888,5212,12375,6649,876,9483,1621
,,,,,,,,,43,6,12,19,2023-06-12T17:40:00+08:00,7461,4931,11706,6290,828,8971,1534
,,,,,,,,,44,6,12,20,2023-06-12T18:40:00+08:00,7202,4759,11299,6071,799,8658,1480
,,,,,,,,,45,6,12,21,2023-06-12T19:40:00+08:00,7704,5091,12086,6494,855,9261,1584
,,,,,,,,,46,6,12,22,2023-06-12T20:40:00+08:00,7814,5164,12260,6588,867,9395,1606
,,,,,,,,,47,6,12,23,2023-06-12T21:40:00+08:00,7714,5098,12102,6503,856,9274,1586
,,,,,,,,,48,6,12,24,2023-06-12T22:40:00+08:00,7522,4971,11801,6341,835,9044,1547
,,,,,,,,,49,6,13,1,2023-06-12T23:40:00+08:00,7206,4761,11305,6074,800,8663,1481
,,,,,,,,,50,6,13,2,2023-06-13T00:40:00+08:00,6808,4499,10681,5739,755,8185,1399
,,,,,,,,,51,6,13,3,2023-06-13T01:40:00+08:00,6554,4331,10282,5525,727,7879,1347
,,,,,,,,,52,6,13,4,2023-06-13T02:40:00+08:00,6319,4176,9914,5327,702,7597,1299
,,,,,,,,,53,6,13,5,2023-06-13T03:40:00+08:00,6116,4042,9594,5156,678,7352,1257
,,,,,,,,,54,6,13,6,2023-06-13T04:40:00+08:00,5976,3949,9376,5038,664,7185,1229
,,,,,,,,,55,6,13,7,2023-06-13T05:40:00+08:00,5965,3941,9358,5028,661,7171,1227
,,,,,,,,,56,6,13,8,2023-06-13T06:40:00+08:00,6090,4024,9554,5134,676,7321,1252
,,,,,,,,,57,6,13,9,2023-06-13T07:40:00+08:00,6009,3971,9429,5066,667,7225,1235
,,,,,,,,,58,6,13,10,2023-06-13T08:40:00+08:00,6756,4465,10600,5695,750,8123,1389
,,,,,,,,,59,6,13,11,2023-06-13T09:40:00+08:00,7180,4745,11264,6052,797,8632,1476
,,,,,,,,,60,6,13,12,2023-06-13T10:40:00+08:00,7473,4939,11725,6300,829,8985,1536
,,,,,,,,,61,6,13,13,2023-06-13T11:40:00+08:00,7593,5017,11912,6400,843,9129,1561
,,,,,,,,,62,6,13,14,2023-06-13T12:40:00+08:00,7431,4911,11659,6264,825,8935,1528
,,,,,,,,,63,6,13,15,2023-06-13T13:40:00+08:00,7656,5059,12012,6454,849,9204,1575
,,,,,,,,,64,6,13,16,2023-06-13T14:40:00+08:00,7903,5223,12400,6663,877,9502,1625
,,,,,,,,,65,6,13,17,2023-06-13T15:40:00+08:00,8034,5310,12605,6773,891,9659,1652
,,,,,,,,,66,6,13,18,2023-06-13T16:40:00+08:00,8059,5326,12644,6794,895,9689,1657
,,,,,,,,,67,6,13,19,2023-06-13T17:40:00+08:00,7600,5022,11924,6407,843,9138,1563
,,,,,,,,,68,6,13,20,2023-06-13T18:40:00+08:00,7301,4824,11454,6155,810,8777,1501
,,,,,,,,,69,6,13,21,2023-06-13T19:40:00+08:00,7844,5183,12306,6612,870,9430,1613
,,,,,,,,,70,6,13,22,2023-06-13T20:40:00+08:00,7978,5272,12517,6726,885,9591,1640
,,,,,,,,,71,6,13,23,2023-06-13T21:40:00+08:00,7853,5189,12319,6619,871,9441,1615
,,,,,,,,,72,6,13,24,2023-06-13T22:40:00+08:00,7681,5076,12050,6475,852,9234,1579
,,,,,,,,,73,6,14,1,2023-06-13T23:40:00+08:00,7370,4870,11562,6213,818,8860,1515
,,,,,,,,,74,6,14,2,2023-06-14T00:40:00+08:00,6958,4598,10917,5866,772,8367,1430
,,,,,,,,,75,6,14,3,2023-06-14T01:40:00+08:00,6657,4399,10444,5612,739,8004,1369
,,,,,,,,,76,6,14,4,2023-06-14T02:40:00+08:00,6476,4280,10160,5459,718,7786,1332
,,,,,,,,,77,6,14,5,2023-06-14T03:40:00+08:00,6198,4095,9723,5225,688,7451,1274
,,,,,,,,,78,6,14,6,2023-06-14T04:40:00+08:00,6003,3967,9418,5061,666,7216,1234
,,,,,,,,,79,6,14,7,2023-06-14T05:40:00+08:00,5984,3954,9389,5045,664,7195,1231
,,,,,,,,,80,6,14,8,2023-06-14T06:40:00+08:00,6052,3999,9494,5101,672,7276,1245
,,,,,,,,,81,6,14,9,2023-06-14T07:40:00+08:00,5979,3951,9380,5040,664,7188,1230
,,,,,,,,,82,6,14,10,2023-06-14T08:40:00+08:00,6604,4364,10362,5568,733,7940,1358
,,,,,,,,,83,6,14,11,2023-06-14T09:40:00+08:00,7067,4670,11088,5957,784,8496,1453
,,,,,,,,,84,6,14,12,2023-06-14T10:40:00+08:00,7264,4799,11395,6123,806,8733,1493
,,,,,,,,,85,6,14,13,2023-06-14T11:40:00+08:00,7356,4861,11540,6201,817,8844,1512
,,,,,,,,,86,6,14,14,2023-06-14T12:40:00+08:00,7202,4759,11300,6071,800,8659,1481
,,,,,,,,,87,6,14,15,2023-06-14T13:40:00+08:00,7498,4955,11764,6321,832,9015,1542
,,,,,,,,,88,6,14,16,2023-06-14T14:40:00+08:00,7675,5071,12040,6470,851,9226,1578
,,,,,,,,,89,6,14,17,2023-06-14T15:40:00+08:00,7831,5175,12285,6601,869,9414,1610
,,,,,,,,,90,6,14,18,2023-06-14T16:40:00+08:00,7888,5212,12375,6649,876,9483,1621
,,,,,,,,,91,6,14,19,2023-06-14T17:40:00+08:00,7478,4942,11732,6304,830,8991,1537
,,,,,,,,,92,6,14,20,2023-06-14T18:40:00+08:00,7288,4816,11434,6144,809,8763,1498
,,,,,,,,,93,6,14,21,2023-06-14T19:40:00+08:00,7764,5130,12180,6545,862,9333,1596
,,,,,,,,,94,6,14,22,2023-06-14T20:40:00+08:00,7868,5200,12344,6633,874,9460,1618
,,,,,,,,,95,6,14,23,2023-06-14T21:40:00+08:00,7713,5097,12100,6502,856,9273,1585
,,,,,,,,,96,6,14,24,2023-06-14T22:40:00+08:00,7519,4969,11797,6339,835,9041,1546
,,,,,,,,,97,6,15,1,2023-06-14T23:40:00+08:00,7163,4734,11239,6039,794,8612,1473
,,,,,,,,,98,6,15,2,2023-06-15T00:40:00+08:00,6794,4489,10660,5728,754,8168,1396
,,,,,,,,,99,6,15,3,2023-06-15T01:40:00+08:00,6511,4302,10215,5488,723,7828,1339
,,,,,,,,,100,6,15,4,2023-06-15T02:40:00+08:00,6267,4141,9832,5283,695,7535,1288
,,,,,,,,,101,6,15,5,2023-06-15T03:40:00+08:00,6096,4028,9564,5139,676,7330,1253
,,,,,,,,,102,6,15,6,2023-06-15T04:40:00+08:00,5943,3927,9323,5009,659,7145,1222
,,,,,,,,,103,6,15,7,2023-06-15T05:40:00+08:00,5944,3928,9324,5010,659,7146,1222
,,,,,,,,,104,6,15,8,2023-06-15T06:40:00+08:00,6055,4002,9499,5104,672,7280,1245
,,,,,,,,,105,6,15,9,2023-06-15T07:40:00+08:00,5984,3954,9389,5045,664,7195,1231
,,,,,,,,,106,6,15,10,2023-06-15T08:40:00+08:00,6682,4415,10484,5633,742,8034,1374
,,,,,,,,,107,6,15,11,2023-06-15T09:40:00+08:00,7062,4667,11080,5954,784,8491,1451
,,,,,,,,,108,6,15,12,2023-06-15T10:40:00+08:00,7367,4868,11558,6210,818,8857,1514
,,,,,,,,,109,6,15,13,2023-06-15T11:40:00+08:00,7486,4947,11744,6311,830,9000,1540
,,,,,,,,,110,6,15,14,2023-06-15T12:40:00+08:00,7330,4843,11499,6179,813,8812,1507
,,,,,,,,,111,6,15,15,2023-06-15T13:40:00+08:00,7625,5039,11962,6428,846,9167,1567
,,,,,,,,,112,6,15,16,2023-06-15T14:40:00+08:00,7903,5222,12400,6662,877,9502,1624
,,,,,,,,,113,6,15,17,2023-06-15T15:40:00+08:00,8055,5323,12638,6791,894,9685,1656
,,,,,,,,,114,6,15,18,2023-06-15T16:40:00+08:00,8061,5327,12646,6795,895,9691,1657
,,,,,,,,,115,6,15,19,2023-06-15T17:40:00+08:00,7589,5015,11906,6397,842,9124,1560
,,,,,,,,,116,6,15,20,2023-06-15T18:40:00+08:00,7354,4860,11537,6200,816,8841,1512
,,,,,,,,,117,6,15,21,2023-06-15T19:40:00+08:00,7855,5190,12322,6621,871,9443,1615
,,,,,,,,,118,6,15,22,2023-06-15T20:40:00+08:00,7948,5252,12469,6700,882,9556,1634
,,,,,,,,,119,6,15,23,2023-06-15T21:40:00+08:00,7767,5133,12186,6548,862,9338,1597
,,,,,,,,,120,6,15,24,2023-06-15T22:40:00+08:00,7652,5056,12004,6450,849,9199,1573
,,,,,,,,,121,6,16,1,2023-06-15T23:40:00+08:00,7343,4853,11520,6190,814,8828,1510
,,,,,,,,,122,6,16,2,2023-06-16T00:40:00+08:00,6943,4588,10892,5852,770,8347,1427
,,,,,,,,,123,6,16,3,2023-06-16T01:40:00+08:00,6640,4388,10416,5597,736,7983,1366
,,,,,,,,,124,6,16,4,2023-06-16T02:50:00+08:00,6377,4214,10004,5375,708,7667,1311
,,,,,,,,,125,6,16,5,2023-06-16T03:50:00+08:00,6191,4091,9713,5218,687,7444,1273
,,,,,,,,,126,6,16,6,2023-06-16T04:50:00+08:00,6052,4000,9495,5102,672,7277,1245
,,,,,,,,,127,6,16,7,2023-06-16T05:50:00+08:00,6044,3995,9484,5096,671,7267,1242
,,,,,,,,,128,6,16,8,2023-06-16T06:50:00+08:00,6044,3995,9484,5096,671,7267,1242
,,,,,,,,,129,6,16,9,2023-06-16T07:50:00+08:00,6042,3993,9481,5094,671,7265,1242
,,,,,,,,,130,6,16,10,2023-06-16T08:50:00+08:00,6694,4424,10503,5643,743,8049,1376
,,,,,,,,,131,6,16,11,2023-06-16T09:50:00+08:00,7102,4694,11142,5987,788,8539,1460
,,,,,,,,,132,6,16,12,2023-06-16T10:50:00+08:00,7350,4857,11531,6195,816,8836,1511
,,,,,,,,,133,6,16,13,2023-06-16T11:50:00+08:00,7450,4924,11688,6280,827,8957,1532
,,,,,,,,,134,6,16,14,2023-06-16T12:50:00+08:00,7333,4846,11504,6182,813,8817,1508
,,,,,,,,,135,6,16,15,2023-06-16T13:50:00+08:00,7488,4948,11748,6313,831,9003,1540
,,,,,,,,,136,6,16,16,2023-06-16T14:50:00+08:00,7870,5201,12347,6635,874,9462,1618
,,,,,,,,,137,6,16,17,2023-06-16T15:50:00+08:00,7980,5274,12519,6727,885,9593,1640
,,,,,,,,,138,6,16,18,2023-06-16T16:50:00+08:00,7973,5269,12507,6721,885,9585,1639
,,,,,,,,,139,6,16,19,2023-06-16T17:50:00+08:00,7522,4971,11801,6341,835,9044,1547
,,,,,,,,,140,6,16,20,2023-06-16T18:50:00+08:00,7285,4814,11430,6141,808,8759,1498
,,,,,,,,,141,6,16,21,2023-06-16T19:50:00+08:00,7827,5172,12279,6597,868,9409,1608
,,,,,,,,,142,6,16,22,2023-06-16T20:50:00+08:00,7870,5201,12347,6635,874,9462,1618
,,,,,,,,,143,6,16,23,2023-06-16T21:50:00+08:00,7725,5105,12121,6512,858,9288,1588
,,,,,,,,,144,6,16,24,2023-06-16T22:50:00+08:00,7588,5014,11905,6396,842,9122,1560
,,,,,,,,,145,6,17,1,2023-06-16T23:50:00+08:00,7376,4874,11572,6217,819,8867,1516
,,,,,,,,,146,6,17,2,2023-06-17T00:50:00+08:00,6998,4625,10979,5899,776,8413,1439
,,,,,,,,,147,6,17,3,2023-06-17T01:50:00+08:00,6764,4470,10612,5702,750,8132,1391
,,,,,,,,,148,6,17,4,2023-06-17T02:50:00+08:00,6503,4297,10202,5482,722,7819,1337
,,,,,,,,,149,6,17,5,2023-06-17T03:50:00+08:00,6300,4163,9884,5311,699,7574,1295
,,,,,,,,,150,6,17,6,2023-06-17T04:50:00+08:00,6094,4027,9560,5137,676,7326,1253
,,,,,,,,,151,6,17,7,2023-06-17T05:50:00+08:00,6026,3982,9454,5079,669,7244,1239
,,,,,,,,,152,6,17,8,2023-06-17T06:50:00+08:00,5945,3929,9327,5011,659,7147,1222
,,,,,,,,,153,6,17,9,2023-06-17T07:50:00+08:00,5698,3766,8939,4803,632,6850,1171
,,,,,,,,,154,6,17,10,2023-06-17T08:50:00+08:00,6152,4065,9652,5186,683,7397,1265
,,,,,,,,,155,6,17,11,2023-06-17T09:50:00+08:00,6518,4308,10227,5496,724,7838,1340
,,,,,,,,,156,6,17,12,2023-06-17T10:50:00+08:00,6804,4497,10675,5736,755,8181,1398
,,,,,,,,,157,6,17,13,2023-06-17T11:50:00+08:00,6842,4521,10735,5768,760,8227,1407
,,,,,,,,,158,6,17,14,2023-06-17T12:50:00+08:00,6742,4455,10577,5683,748,8105,1386
,,,,,,,,,159,6,17,15,2023-06-17T13:50:00+08:00,6932,4582,10877,5844,769,8335,1425
,,,,,,,,,160,6,17,16,2023-06-17T14:50:00+08:00,7046,4657,11055,5940,782,8471,1448
,,,,,,,,,161,6,17,17,2023-06-17T15:50:00+08:00,7153,4727,11222,6030,793,8600,1471
,,,,,,,,,162,6,17,18,2023-06-17T16:50:00+08:00,7124,4707,11177,6005,790,8565,1464
,,,,,,,,,163,6,17,19,2023-06-17T17:50:00+08:00,6924,4576,10863,5838,768,8325,1424
,,,,,,,,,164,6,17,20,2023-06-17T18:50:00+08:00,6925,4577,10865,5839,768,8326,1424
,,,,,,,,,165,6,17,21,2023-06-17T19:50:00+08:00,7436,4914,11668,6269,825,8941,1529
,,,,,,,,,166,6,17,22,2023-06-17T20:50:00+08:00,7452,4925,11692,6282,827,8960,1532
,,,,,,,,,167,6,17,23,2023-06-17T21:50:00+08:00,7353,4859,11535,6198,816,8839,1512
,,,,,,,,,168,6,17,24,2023-06-17T22:50:00+08:00,7231,4778,11343,6095,802,8693,1486
,,,,,,,,,169,1,15,1,2023-01-14T23:30:00+08:00,6494,4291,10188,5474,721,7808,1335
,,,,,,,,,170,1,15,2,2023-01-15T00:30:00+08:00,6182,4085,9699,5211,686,7432,1271
,,,,,,,,,171,1,15,3,2023-01-15T01:30:00+08:00,5942,3927,9321,5008,659,7143,1221
,,,,,,,,,172,1,15,4,2023-01-15T02:30:00+08:00,5712,3775,8962,4816,634,6868,1175
,,,,,,,,,173,1,15,5,2023-01-15T03:30:00+08:00,5534,3658,8683,4665,614,6654,1137
,,,,,,,,,174,1,15,6,2023-01-15T04:30:00+08:00,5356,3540,8403,4516,594,6440,1101
,,,,,,,,,175,1,15,7,2023-01-15T05:30:00+08:00,5324,3518,8352,4488,591,6400,1095
,,,,,,,,,176,1,15,8,2023-01-15T06:30:00+08:00,5388,3560,8453,4542,598,6478,1108
,,,,,,,,,177,1,15,9,2023-01-15T07:30:00+08:00,5161,3410,8097,4350,573,6204,1061
,,,,,,,,,178,1,15,10,2023-01-15T08:30:00+08:00,5186,3427,8136,4372,575,6235,1066
,,,,,,,,,179,1,15,11,2023-01-15T09:30:00+08:00,5388,3560,8453,4542,598,6478,1108
,,,,,,,,,180,1,15,12,2023-01-15T10:30:00+08:00,5639,3727,8847,4754,626,6780,1160
,,,,,,,,,181,1,15,13,2023-01-15T11:30:00+08:00,5734,3789,8996,4834,636,6894,1179
,,,,,,,,,182,1,15,14,2023-01-15T12:30:00+08:00,5730,3786,8988,4830,636,6889,1178
,,,,,,,,,183,1,15,15,2023-01-15T13:30:00+08:00,5787,3824,9079,4879,642,6957,1189
,,,,,,,,,184,1,15,16,2023-01-15T14:30:00+08:00,5907,3904,9268,4980,655,7102,1215
,,,,,,,,,185,1,15,17,2023-01-15T15:30:00+08:00,5941,3926,9320,5008,659,7142,1221
,,,,,,,,,186,1,15,18,2023-01-15T16:30:00+08:00,6013,3974,9434,5069,667,7230,1236
,,,,,,,,,187,1,15,19,2023-01-15T17:30:00+08:00,5892,3894,9244,4966,654,7084,1212
,,,,,,,,,188,1,15,20,2023-01-15T18:30:00+08:00,5905,3902,9263,4978,655,7099,1214
,,,,,,,,,189,1,15,21,2023-01-15T19:30:00+08:00,6493,4290,10185,5473,721,7805,1335
,,,,,,,,,190,1,15,22,2023-01-15T20:30:00+08:00,6633,4384,10407,5592,736,7976,1363
,,,,,,,,,191,1,15,23,2023-01-15T21:30:00+08:00,6601,4362,10357,5565,732,7936,1357
,,,,,,,,,192,1,15,24,2023-01-15T22:30:00+08:00,6458,4268,10133,5444,716,7765,1327
,,,,,,,,,193,1,16,1,2023-01-15T23:30:00+08:00,6245,4127,9798,5265,693,7509,1284
,,,,,,,,,194,1,16,2,2023-01-16T00:30:00+08:00,5867,3877,9206,4947,651,7055,1206
,,,,,,,,,195,1,16,3,2023-01-16T01:40:00+08:00,5636,3725,8842,4751,626,6776,1159
,,,,,,,,,196,1,16,4,2023-01-16T02:40:00+08:00,5420,3582,8503,4569,601,6517,1114
,,,,,,,,,197,1,16,5,2023-01-16T03:40:00+08:00,5334,3525,8369,4497,592,6413,1097
,,,,,,,,,198,1,16,6,2023-01-16T04:40:00+08:00,5192,3431,8145,4376,576,6242,1067
,,,,,,,,,199,1,16,7,2023-01-16T05:40:00+08:00,5296,3500,8309,4464,588,6367,1089
,,,,,,,,,200,1,16,8,2023-01-16T06:40:00+08:00,5552,3669,8710,4681,616,6675,1142
,,,,,,,,,201,1,16,9,2023-01-16T07:40:00+08:00,5595,3698,8778,4716,621,6727,1150
,,,,,,,,,202,1,16,10,2023-01-16T08:40:00+08:00,6352,4198,9965,5354,705,7636,1306
,,,,,,,,,203,1,16,11,2023-01-16T09:40:00+08:00,6792,4488,10655,5726,753,8165,1396
,,,,,,,,,204,1,16,12,2023-01-16T10:40:00+08:00,7024,4641,11019,5921,780,8444,1444
,,,,,,,,,205,1,16,13,2023-01-16T11:40:00+08:00,7128,4711,11184,6009,791,8570,1465
,,,,,,,,,206,1,16,14,2023-01-16T12:40:00+08:00,6910,4566,10840,5824,767,8307,1421
,,,,,,,,,207,1,16,15,2023-01-16T13:40:00+08:00,7182,4746,11268,6054,797,8634,1477
,,,,,,,,,208,1,16,16,2023-01-16T14:40:00+08:00,7461,4931,11706,6290,828,8971,1534
,,,,,,,,,209,1,16,17,2023-01-16T15:40:00+08:00,7504,4958,11772,6325,832,9021,1543
,,,,,,,,,210,1,16,18,2023-01-16T16:40:00+08:00,7519,4969,11797,6339,835,9040,1546
,,,,,,,,,211,1,16,19,2023-01-16T17:40:00+08:00,7093,4687,11128,5980,787,8528,1458
,,,,,,,,,212,1,16,20,2023-01-16T18:40:00+08:00,6840,4520,10731,5766,759,8223,1406
,,,,,,,,,213,1,16,21,2023-01-16T19:40:00+08:00,7336,4849,11511,6185,814,8821,1509
,,,,,,,,,214,1,16,22,2023-01-16T20:40:00+08:00,7329,4843,11499,6179,813,8811,1507
,,,,,,,,,215,1,16,23,2023-01-16T21:40:00+08:00,7151,4725,11219,6028,793,8598,1471
,,,,,,,,,216,1,16,24,2023-01-16T22:40:00+08:00,6925,4577,10865,5838,768,8326,1424
,,,,,,,,,217,1,17,1,2023-01-16T23:40:00+08:00,6591,4355,10340,5556,731,7924,1355
,,,,,,,,,218,1,17,2,2023-01-17T00:40:00+08:00,6221,4112,9761,5245,690,7480,1280
,,,,,,,,,219,1,17,3,2023-01-17T01:40:00+08:00,5906,3903,9266,4979,655,7100,1214
,,,,,,,,,220,1,17,4,2023-01-17T02:40:00+08:00,5723,3782,8979,4824,635,6880,1177
,,,,,,,,,221,1,17,5,2023-01-17T03:40:00+08:00,5544,3664,8699,4674,615,6666,1140
,,,,,,,,,222,1,17,6,2023-01-17T04:40:00+08:00,5454,3604,8557,4597,606,6557,1121
,,,,,,,,,223,1,17,7,2023-01-17T05:40:00+08:00,5494,3630,8618,4631,610,6605,1129
,,,,,,,,,224,1,17,8,2023-01-17T06:40:00+08:00,5697,3765,8938,4802,632,6849,1171
,,,,,,,,,225,1,17,9,2023-01-17T07:40:00+08:00,5639,3727,8847,4753,626,6779,1160
,,,,,,,,,226,1,17,10,2023-01-17T08:40:00+08:00,6296,4161,9878,5307,698,7570,1294
,,,,,,,,,227,1,17,11,2023-01-17T09:40:00+08:00,6665,4405,10458,5619,740,8014,1371
,,,,,,,,,228,1,17,12,2023-01-17T10:40:00+08:00,6871,4541,10780,5793,763,8262,1413
,,,,,,,,,229,1,17,13,2023-01-17T11:40:00+08:00,6948,4591,10899,5857,771,8353,1428
,,,,,,,,,230,1,17,14,2023-01-17T12:40:00+08:00,6719,4440,10543,5664,746,8078,1381
,,,,,,,,,231,1,17,15,2023-01-17T13:40:00+08:00,6969,4605,10934,5874,773,8379,1432
,,,,,,,,,232,1,17,16,2023-01-17T14:40:00+08:00,7244,4787,11366,6107,804,8710,1490
,,,,,,,,,233,1,17,17,2023-01-17T15:40:00+08:00,7343,4853,11521,6190,814,8829,1510
,,,,,,,,,234,1,17,18,2023-01-17T16:40:00+08:00,7393,4886,11598,6232,821,8888,1519
,,,,,,,,,235,1,17,19,2023-01-17T17:40:00+08:00,7012,4634,11001,5911,778,8430,1442
,,,,,,,,,236,1,17,20,2023-01-17T18:40:00+08:00,6820,4507,10699,5749,756,8199,1402
,,,,,,,,,237,1,17,21,2023-01-17T19:40:00+08:00,7313,4833,11474,6165,811,8793,1503
,,,,,,,,,238,1,17,22,2023-01-17T20:40:00+08:00,7299,4823,11451,6153,810,8775,1500
,,,,,,,,,239,1,17,23,2023-01-17T21:40:00+08:00,7146,4722,11211,6024,793,8591,1469
,,,,,,,,,240,1,17,24,2023-01-17T22:40:00+08:00,7002,4627,10985,5903,776,8418,1440
,,,,,,,,,241,1,18,1,2023-01-17T23:40:00+08:00,6699,4427,10509,5646,744,8053,1377
,,,,,,,,,242,1,18,2,2023-01-18T00:40:00+08:00,6295,4160,9876,5306,698,7568,1294
,,,,,,,,,243,1,18,3,2023-01-18T01:40:00+08:00,6020,3978,9444,5074,668,7237,1237
,,,,,,,,,244,1,18,4,2023-01-18T02:40:00+08:00,5796,3830,9094,4886,644,6969,1192
,,,,,,,,,245,1,18,5,2023-01-18T03:40:00+08:00,5689,3759,8925,4796,631,6840,1169
,,,,,,,,,246,1,18,6,2023-01-18T04:40:00+08:00,5534,3657,8682,4665,614,6653,1137
,,,,,,,,,247,1,18,7,2023-01-18T05:40:00+08:00,5606,3705,8795,4726,622,6741,1152
,,,,,,,,,248,1,18,8,2023-01-18T06:40:00+08:00,5832,3855,9151,4917,647,7012,1199
,,,,,,,,,249,1,18,9,2023-01-18T07:40:00+08:00,5748,3798,9019,4846,638,6912,1182
,,,,,,,,,250,1,18,10,2023-01-18T08:40:00+08:00,6312,4171,9903,5321,701,7589,1298
,,,,,,,,,251,1,18,11,2023-01-18T09:40:00+08:00,6734,4450,10564,5677,747,8096,1385
,,,,,,,,,252,1,18,12,2023-01-18T10:40:00+08:00,6970,4605,10935,5875,773,8379,1432
,,,,,,,,,253,1,18,13,2023-01-18T11:40:00+08:00,7070,4672,11093,5960,785,8500,1454
,,,,,,,,,254,1,18,14,2023-01-18T12:40:00+08:00,6850,4526,10746,5774,760,8235,1408
,,,,,,,,,255,1,18,15,2023-01-18T13:40:00+08:00,7129,4711,11185,6010,791,8571,1465
