ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
63,plts_sumba,1,solar,PLN,5.941691667714595e-10,2.1,-2.099999999405831,4.787787098987595e-10,7.277325066087975e-10,1.0668570365124658e-10,0,1,0,1
64,plts_sumba,1,solar,PLN,5.941691667714595e-10,2.1,-2.099999999405831,4.787787098987595e-10,7.277325066087977e-10,1.066857036512466e-10,0,1,0,1
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,5.974726084028253e-10,3054.24,-3054.2399999994022,4.814406075719175e-10,7.361902027633227e-10,1.07925603281014e-10,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,1.8846958843290127e-10,4278.96,-4278.959999999812,1.51867904717046e-10,4.344140560004502e-11,6.368517115769554e-12,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,1.0940020788762573e-11,314.16,-314.1599999999891,8.815417110871445e-12,4.546048535520668e-11,6.664514535771026e-12,0,0,0,1
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,1.997174600877359e-11,87.36,-87.35999999998003,1.6093138660263486e-11,3.3249562213683e-11,4.8743912201925936e-12,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,1.9765167999824563e-11,39.9,-39.89999999998023,1.5926679075772606e-11,3.352277216798209e-11,4.914443843861625e-12,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,8.616041213826975e-11,80.85,-80.84999999991383,6.942765339382419e-11,3.559382189365395e-10,5.218060069979718e-11,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,5.984901463307324e-11,20.16,-20.15999999994015,4.822605348310912e-11,2.8156725446818673e-10,4.1277805231031246e-11,0,0,0,1
72,gas_candidate_1,1,gas,,1.7756462966644904e-10,105.0,-104.99999999982244,1.4308074041824728e-10,5.287345766244872e-10,7.751257479865535e-11,0,0,1,1
73,gas_candidate_2,1,gas,,1.7756462966644904e-10,105.0,-104.99999999982244,1.4308074041824728e-10,5.287345658302486e-10,7.751257321621822e-11,0,0,1,1
74,gas_candidate_3,1,gas,,1.7756462966644904e-10,105.0,-104.99999999982244,1.4308074041824728e-10,5.287345735894542e-10,7.751257435371902e-11,0,0,1,1
75,gas_candidate_4,1,gas,,1.7756462966644904e-10,105.0,-104.99999999982244,1.4308074041824728e-10,5.287345598933687e-10,7.751257234587068e-11,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,2.2322410586639307e-10,105.0,-104.99999999977678,1.7987293081151086e-10,8.768364112704827e-10,1.2854436028884466e-10,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,2.2322410586639307e-10,105.0,-104.99999999977678,1.7987293081151086e-10,8.768363858035377e-10,1.2854435655538637e-10,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,2.2322410586639307e-10,105.0,-104.99999999977678,1.7987293081151086e-10,8.768364029899027e-10,1.2854435907491027e-10,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,2.2322410586639307e-10,105.0,-104.99999999977678,1.7987293081151086e-10,8.76836427617318e-10,1.2854436268529337e-10,0,0,1,1
80,diesel_candidate_1,1,diesel,,9.043077398018795e-11,21.0,-20.99999999990957,7.28686908084447e-11,1.44923462756803e-10,2.1245803175446392e-11,0,0,1,1
81,diesel_candidate_2,1,diesel,,9.043077398018795e-11,21.0,-20.99999999990957,7.28686908084447e-11,1.4492346090072858e-10,2.1245802903345585e-11,0,0,1,1
82,diesel_candidate_3,1,diesel,,9.043077398018795e-11,21.0,-20.99999999990957,7.28686908084447e-11,1.4492345933408612e-10,2.1245802673675544e-11,0,0,1,1
83,diesel_candidate_4,1,diesel,,9.043077398018795e-11,21.0,-20.99999999990957,7.28686908084447e-11,1.4492346238629257e-10,2.1245803121129506e-11,0,0,1,1
84,battery_candidate,1,battery,,0.014852232786504849,42.0,-41.9851477672135,0.011967859071647166,0.009258719971226724,0.0013573298513806303,1,0,0,1
