r_id,pltd_poka,pltmg_ambon_peaker,lmvpp_ambon,pltd_hative_kecil,pltd_masohi,pltmg_seram,pltd_namlea,pltd_mako,pltmg_langgur,pltd_masohi,pltmg_ambon_2,pltmg_mpp_sambelia,pltp_tueihu,plt_ebt_base_ambon,pltmg_buia,plts_buia,plts_buia,pltmg_nambea,pltmg_namrole,plts_namlea,pltbio_namlea,plta_wai_tina,pltp_buru,pltmg_dobo,pltbio_dobo_2,plts_lisdes,plts_dedieselisasi,plts_lisdes,plts_lisded,pltmg_masela,plts_saparua_2,pltmg_saumlaki,pltbio_saumlaki_2,pltmg_seram_2,pltm_nua_masohi,pltm_seram,pltm_wae_maia,plta_wai_tala,pltbio_seram,pltmg_seram_utara,pltbio_langgur_2,maluku_solar_potential_ruen,maluku_wind_potential_ruen,maluku_geothermal_potential_ruen,maluku_hydropower_potential_ruen,maluku_hydropower_mini_potential_ruen,maluku_biomass_potential_ruen,maluku_biogas_potential_ruen,gas_candidate_1,gas_candidate_2,gas_candidate_3,gas_candidate_4,ccgt_candidate_1,ccgt_candidate_2,ccgt_candidate_3,ccgt_candidate_4,diesel_candidate_1,diesel_candidate_2,diesel_candidate_3,diesel_candidate_4
751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055,1,1,1,1,1,0.5,1,1,1,0.055,0.055,0.055,0.055,1,0.055,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.055,0.02,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172,1,1,1,1,1,0.5,1,1,1,0.172,0.172,0.172,0.172,1,0.172,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.172,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.275,1,1,1,1,1,0.5,1,1,1,0.275,0.275,0.275,0.275,1,0.275,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.275,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35,1,1,1,1,1,0.5,1,1,1,0.35,0.35,0.35,0.35,1,0.35,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.35,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.393,1,1,1,1,1,0.5,1,1,1,0.393,0.393,0.393,0.393,1,0.393,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.393,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.417,1,1,1,1,1,0.5,1,1,1,0.417,0.417,0.417,0.417,1,0.417,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.417,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.416,1,1,1,1,1,0.5,1,1,1,0.416,0.416,0.416,0.416,1,0.416,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.416,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39,1,1,1,1,1,0.5,1,1,1,0.39,0.39,0.39,0.39,1,0.39,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.39,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303,1,1,1,1,1,0.5,1,1,1,0.303,0.303,0.303,0.303,1,0.303,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.303,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.176,1,1,1,1,1,0.5,1,1,1,0.176,0.176,0.176,0.176,1,0.176,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.176,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054,1,1,1,1,1,0.5,1,1,1,0.054,0.054,0.054,0.054,1,0.054,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.054,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.008,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.011,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.013,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.011,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.012,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.024,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.036,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.046,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.051,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.043,1,1,1,1,1,0.5,1,1,1,0.043,0.043,0.043,0.043,1,0.043,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.043,0.038,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132,1,1,1,1,1,0.5,1,1,1,0.132,0.132,0.132,0.132,1,0.132,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.132,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.242,1,1,1,1,1,0.5,1,1,1,0.242,0.242,0.242,0.242,1,0.242,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.242,0.024,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.337,1,1,1,1,1,0.5,1,1,1,0.337,0.337,0.337,0.337,1,0.337,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.337,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.405,1,1,1,1,1,0.5,1,1,1,0.405,0.405,0.405,0.405,1,0.405,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.405,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.415,1,1,1,1,1,0.5,1,1,1,0.415,0.415,0.415,0.415,1,0.415,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.415,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.343,1,1,1,1,1,0.5,1,1,1,0.343,0.343,0.343,0.343,1,0.343,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.343,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.261,1,1,1,1,1,0.5,1,1,1,0.261,0.261,0.261,0.261,1,0.261,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.261,0.006,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.193,1,1,1,1,1,0.5,1,1,1,0.193,0.193,0.193,0.193,1,0.193,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.193,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.118,1,1,1,1,1,0.5,1,1,1,0.118,0.118,0.118,0.118,1,0.118,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.118,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045,1,1,1,1,1,0.5,1,1,1,0.045,0.045,0.045,0.045,1,0.045,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.045,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.012,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.04,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.062,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.06,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.051,1,1,1,1,1,0.5,1,1,1,0.051,0.051,0.051,0.051,1,0.051,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.051,0.039,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142,1,1,1,1,1,0.5,1,1,1,0.142,0.142,0.142,0.142,1,0.142,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.142,0.009,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235,1,1,1,1,1,0.5,1,1,1,0.235,0.235,0.235,0.235,1,0.235,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.235,0.007,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.311,1,1,1,1,1,0.5,1,1,1,0.311,0.311,0.311,0.311,1,0.311,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.311,0.012,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366,1,1,1,1,1,0.5,1,1,1,0.366,0.366,0.366,0.366,1,0.366,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.366,0.022,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389,1,1,1,1,1,0.5,1,1,1,0.389,0.389,0.389,0.389,1,0.389,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.389,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.373,1,1,1,1,1,0.5,1,1,1,0.373,0.373,0.373,0.373,1,0.373,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.373,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.312,1,1,1,1,1,0.5,1,1,1,0.312,0.312,0.312,0.312,1,0.312,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.312,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.238,1,1,1,1,1,0.5,1,1,1,0.238,0.238,0.238,0.238,1,0.238,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.238,0.006,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152,1,1,1,1,1,0.5,1,1,1,0.152,0.152,0.152,0.152,1,0.152,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.152,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065,1,1,1,1,1,0.5,1,1,1,0.065,0.065,0.065,0.065,1,0.065,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.065,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,0.5,1,1,1,0.002,0.002,0.002,0.002,1,0.002,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.002,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.013,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.057,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.07,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.063,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.051,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.034,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.016,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,1,1,1,1,1,0.5,1,1,1,0.057,0.057,0.057,0.057,1,0.057,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.057,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203,1,1,1,1,1,0.5,1,1,1,0.203,0.203,0.203,0.203,1,0.203,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.203,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.363,1,1,1,1,1,0.5,1,1,1,0.363,0.363,0.363,0.363,1,0.363,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.363,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.49,1,1,1,1,1,0.5,1,1,1,0.49,0.49,0.49,0.49,1,0.49,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.49,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.549,1,1,1,1,1,0.5,1,1,1,0.549,0.549,0.549,0.549,1,0.549,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.549,0.012,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.521,1,1,1,1,1,0.5,1,1,1,0.521,0.521,0.521,0.521,1,0.521,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.521,0.018,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.437,1,1,1,1,1,0.5,1,1,1,0.437,0.437,0.437,0.437,1,0.437,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.437,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.298,1,1,1,1,1,0.5,1,1,1,0.298,0.298,0.298,0.298,1,0.298,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.298,0.013,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.202,1,1,1,1,1,0.5,1,1,1,0.202,0.202,0.202,0.202,1,0.202,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.202,0.009,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111,1,1,1,1,1,0.5,1,1,1,0.111,0.111,0.111,0.111,1,0.111,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.111,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036,1,1,1,1,1,0.5,1,1,1,0.036,0.036,0.036,0.036,1,0.036,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.036,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.006,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.014,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.033,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
