ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
152,dieng_ftp2,4,geothermal,ipp,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
153,dieng_ftp2,4,geothermal,ipp,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
154,jawabali_kuota_tersebar,4,geothermal,ipp,220.0,70.0,150.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
155,bali_timur,7,solar,ipp,50.0,25.0,25.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
156,jawabali_kuota_tersebar,7,solar,pln,50.0,25.0,25.0,0.11093361732339369,10.268849999999999,0.02153200988973013,0,1,0,1
157,jawabali_kuota_tersebar,4,trash,ipp,0.0,25.0,-25.0,0.0,0.0,0.0,0,0,0,1
158,ungaran_ftp2,4,geothermal,pln,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
159,jawabali_kuota_tersebar,7,solar,ipp,50.0,25.0,25.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
160,jawabali_kuota_tersebar,7,solar,ipp,50.0,25.0,25.0,0.11093361732339369,10.268849999999999,0.02153200988973013,0,1,0,1
161,baturaden_ftp2,4,geothermal,ipp,0.0,110.0,-110.0,0.0,0.0,0.0,0,0,1,1
162,jawabali_kuota_tersebar,7,solar,pln,50.0,25.0,25.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
163,matenggeng_ps,4,pumped_storage,pln,180.0,235.8,-55.80000000000001,0.3993610223642172,33.33006,0.06988739552581825,0,0,0,1
164,matenggeng_ps,4,pumped_storage,pln,180.0,235.8,-55.80000000000001,0.3993610223642172,112.50673366666666,0.23590724394376206,0,0,0,1
165,matenggeng_ps,4,pumped_storage,pln,180.0,235.8,-55.80000000000001,0.3993610223642172,112.50673366666666,0.23590724394376206,0,0,0,1
166,matenggeng_ps,4,pumped_storage,pln,180.0,235.8,-55.80000000000001,0.3993610223642172,112.50673366666666,0.23590724394376206,0,0,0,1
167,baturaden_ftp2,4,geothermal,ipp,220.0,75.0,145.0,0.4881079162229322,147.84,0.3099950181468911,0,0,1,1
168,jawabali_kuota_tersebar,4,geothermal,ipp,220.0,95.0,125.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
169,jawabali_kuota_tersebar,2,solar,ipp,50.0,40.0,10.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
170,jawabali_kuota_tersebar,4,geothermal,,0.0,115.0,-115.0,0.0,0.0,0.0,0,0,1,1
171,baturaden_ftp2,4,geothermal,ipp,220.0,35.0,185.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
172,guci_ftp2,4,geothermal,ipp,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
173,jawabali_kuota_tersebar,3,solar,ipp,50.0,40.0,10.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
174,benowo,6,trash,ipp,9.0,9.0,0.0,0.019968051118210862,0.46576799999999996,0.0009766352787624539,0,0,0,0
175,kanzy_1,6,hydropower_mini,ipp,7.2,2.4,4.800000000000001,0.01597444089456869,9.453599999999955,0.019822571046762962,0,0,0,1
176,bayu,6,hydropower_mini,ipp,0.0,3.6,-3.6,0.0,0.0,0.0,0,0,0,1
177,jatimlerek,6,hydropower_mini,ipp,0.0,1.7,-1.7,0.0,0.0,0.0,0,0,0,1
178,sumberarum_2,6,hydropower_mini,ipp,0.0,3.0,-3.0,0.0,0.0,0.0,0,0,0,1
179,jawabali_kuota_tersebar,3,solar,ipp,50.0,40.0,10.0,0.11093361732339369,33.6,0.07045341321520253,0,1,0,1
180,jawabali_kuota_tersebar,4,solar,ipp,50.0,40.0,10.0,0.11093361732339369,9.90755,0.020774426014889283,0,1,0,1
181,jawabali_kuota_tersebar,4,solar,pln,50.0,40.0,10.0,0.11093361732339369,9.635950000000001,0.02020492759139973,0,1,0,1
182,jawabali_kuota_tersebar,2,solar,ipp,50.0,50.0,0.0,0.11093361732339369,9.635950000000001,0.02020492759139973,0,1,0,1
183,jawabali_kuota_tersebar,2,solar,ipp,50.0,50.0,0.0,0.11093361732339369,9.89585,0.020749893129930412,0,1,0,1
184,jawabali_kuota_tersebar,4,solar,pln,50.0,50.0,0.0,0.11093361732339369,9.89585,0.020749893129930412,0,1,0,1
185,jawabali_kuota_tersebar,4,solar,ipp,50.0,50.0,0.0,0.11093361732339369,9.635950000000001,0.02020492759139973,0,1,0,1
186,jawabali_kuota_tersebar,6,solar,pln,0.0,50.0,-50.0,0.0,0.0,0.0,0,1,0,1
187,jawabali_kuota_tersebar,6,solar,ipp,50.0,50.0,0.0,0.11093361732339369,10.323799999999999,0.021647230575925828,0,1,0,1
188,jawabali_kuota_tersebar,6,solar,ipp,50.0,50.0,0.0,0.11093361732339369,10.323799999999999,0.021647230575925828,0,1,0,1
189,jawabali_kuota_tersebar,6,hydropower_mini,ipp,0.0,10.9,-10.9,0.0,0.0,0.0,0,0,0,1
190,ijen_ftp2,6,geothermal,ipp,0.0,55.0,-55.0,0.0,0.0,0.0,0,0,1,1
191,jawabali_kuota_tersebar,6,solar,ipp,50.0,50.0,0.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
192,jawabali_kuota_tersebar,6,solar,ipp,50.0,50.0,0.0,0.11093361732339369,10.323799999999999,0.021647230575925828,0,1,0,1
193,jawabali_kuota_tersebar,6,solar,pln,50.0,50.0,0.0,0.11093361732339369,10.323799999999999,0.021647230575925828,0,1,0,1
194,jawabali_kuota_tersebar,6,hydropower_mini,ipp,0.0,33.7,-33.7,0.0,0.0,0.0,0,0,0,1
195,jawabali_kuota_tersebar,3,solar,pln,50.0,65.0,-15.0,0.11093361732339369,33.6,0.07045341321520253,0,1,0,1
196,jawabali_kuota_tersebar,2,solar,pln,50.0,80.0,-30.0,0.11093361732339369,9.90755,0.020774426014889283,0,1,0,1
197,ijen_ftp2,6,geothermal,ipp,0.0,55.0,-55.0,0.0,0.0,0.0,0,0,1,1
198,jawabali_kuota_tersebar,3,solar,pln,50.0,100.0,-50.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
199,telaga_ngebel_ftp2,6,geothermal,ipp,0.0,55.0,-55.0,0.0,0.0,0.0,0,0,1,1
200,jawabali_kuota_tersebar,3,solar,ipp,50.0,100.0,-50.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
201,jawabali_kuota_tersebar,4,solar,ipp,50.0,100.0,-50.0,0.11093361732339369,9.90755,0.020774426014889283,0,1,0,1
202,jawabali_kuota_tersebar,4,solar,ipp,50.0,100.0,-50.0,0.11093361732339369,9.635950000000001,0.02020492759139973,0,1,0,1
203,jawabali_kuota_tersebar,6,solar,pln,0.0,100.0,-100.0,0.0,0.0,0.0,0,1,0,1
204,jawabali_kuota_tersebar,6,geothermal,ipp,0.0,60.0,-60.0,0.0,0.0,0.0,0,0,1,1
205,jawabali_kuota_tersebar,6,solar,ipp,50.0,100.0,-50.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
206,telaga_ngebel_ftp2,6,geothermal,ipp,0.0,55.0,-55.0,0.0,0.0,0.0,0,0,1,1
207,telaga_ngebel_ftp2,6,geothermal,ipp,41.311923507432034,55.0,-13.688076492567966,0.09165762226533554,55.41902630145852,0.1162041535714534,0,0,1,1
208,grindulu,6,pumped_storage,pln,180.0,250.0,-70.0,0.3993610223642172,200.2930146828858,0.41997995617773753,0,0,0,1
209,grindulu,6,pumped_storage,pln,0.0,250.0,-250.0,0.0,0.0,0.0,0,0,0,1
210,grindulu,6,pumped_storage,plin,0.0,250.0,-250.0,0.0,0.0,0.0,0,0,0,1
211,grindulu,6,pumped_storage,pln,0.0,250.0,-250.0,0.0,0.0,0.0,0,0,0,1
212,jawabali_kuota_tersebar,6,solar,ipp,50.0,100.0,-50.0,0.11093361732339369,33.6,0.07045341321520253,0,1,0,1
213,bali,7,ccgt,pln,0.0,200.0,-200.0,0.0,0.0,0.0,0,0,1,1
214,titab,7,hydropower_mini,ipp,7.2,1.3,5.9,0.01597444089456869,8.34691444218605,0.01750204203176415,0,0,0,1
215,jawabali_kuota_tersebar,3,solar,ipp,50.0,140.0,-90.0,0.11093361732339369,33.6,0.07045341321520253,0,1,0,1
216,cirata,3,solar,ipp,145.0,145.0,0.0,0.3217074902378417,28.731895000000005,0.06024583544317892,0,1,0,0
217,bali,7,ccgt,pln,0.0,100.0,-100.0,0.0,0.0,0.0,0,0,1,1
218,bedugul,7,geothermal,ipp,220.0,10.0,210.0,0.4881079162229322,289.5435477347281,0.6071229527485275,0,0,1,1
219,jawabali_kuota_tersebar,2,solar,ipp,50.0,150.0,-100.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
220,jawabali_kuota_tersebar,3,solar,pln,50.0,180.0,-130.0,0.11093361732339369,9.89585,0.020749893129930412,0,1,0,1
221,jawabali_kuota_tersebar,7,trash,ipp,0.0,19.0,-19.0,0.0,0.0,0.0,0,0,0,1
222,jawabali_kuota_tersebar,4,solar,pln,50.0,190.0,-140.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
223,jawabali_kuota_tersebar,6,solar,pln,0.0,250.0,-250.0,0.0,0.0,0.0,0,1,0,1
224,bedugul,7,geothermal,ipp,0.0,55.0,-55.0,0.0,0.0,0.0,0,0,1,1
225,PLTP_Dieng_(FTP2),4,geothermal,,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
226,PLTP_Dieng_(FTP2),4,geothermal,,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
227,PLTP_Dieng_(FTP2),4,geothermal,,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
228,HLF_Dieng_(H_1-2),4,geothermal,,220.0,55.0,165.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
229,PLTP_Dieng_(FTP2),4,geothermal,,220.0,35.0,185.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
