Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,819,2,25,3,2023-02-25T01:50:00+08:00,636,2532,1320,179,902,466,1401,263,1447
,,,,,,,,,820,2,25,4,2023-02-25T02:50:00+08:00,612,2439,1271,173,870,449,1350,254,1394
,,,,,,,,,821,2,25,5,2023-02-25T03:50:00+08:00,593,2361,1231,168,842,434,1307,245,1349
,,,,,,,,,822,2,25,6,2023-02-25T04:50:00+08:00,581,2311,1204,165,824,424,1278,240,1321
,,,,,,,,,823,2,25,7,2023-02-25T05:50:00+08:00,578,2304,1201,163,822,423,1275,240,1317
,,,,,,,,,824,2,25,8,2023-02-25T06:50:00+08:00,576,2295,1197,163,819,422,1270,239,1312
,,,,,,,,,825,2,25,9,2023-02-25T07:50:00+08:00,556,2217,1156,157,791,407,1227,230,1267
,,,,,,,,,826,2,25,10,2023-02-25T08:50:00+08:00,599,2389,1245,170,852,439,1321,248,1365
,,,,,,,,,827,2,25,11,2023-02-25T09:50:00+08:00,629,2504,1305,177,893,460,1385,260,1431
,,,,,,,,,828,2,25,12,2023-02-25T10:50:00+08:00,652,2598,1354,185,927,478,1438,270,1485
,,,,,,,,,829,2,25,13,2023-02-25T11:50:00+08:00,653,2600,1355,185,927,478,1439,270,1486
,,,,,,,,,830,2,25,14,2023-02-25T12:50:00+08:00,636,2533,1320,179,902,466,1401,263,1447
,,,,,,,,,831,2,25,15,2023-02-25T13:50:00+08:00,648,2581,1346,184,920,474,1428,269,1475
,,,,,,,,,832,2,25,16,2023-02-25T14:50:00+08:00,660,2630,1370,187,937,483,1454,273,1502
,,,,,,,,,833,2,25,17,2023-02-25T15:50:00+08:00,670,2668,1391,189,951,490,1476,277,1524
,,,,,,,,,834,2,25,18,2023-02-25T16:50:00+08:00,673,2680,1397,190,955,492,1483,278,1532
,,,,,,,,,835,2,25,19,2023-02-25T17:50:00+08:00,655,2608,1360,185,930,480,1443,271,1490
,,,,,,,,,836,2,25,20,2023-02-25T18:50:00+08:00,657,2618,1365,186,933,481,1448,272,1496
,,,,,,,,,837,2,25,21,2023-02-25T19:50:00+08:00,712,2835,1477,201,1011,521,1567,294,1620
,,,,,,,,,838,2,25,22,2023-02-25T20:50:00+08:00,709,2826,1473,201,1007,519,1563,293,1615
,,,,,,,,,839,2,25,23,2023-02-25T21:50:00+08:00,693,2758,1437,195,983,506,1525,287,1576
,,,,,,,,,840,2,25,24,2023-02-25T22:50:00+08:00,679,2705,1410,192,965,497,1496,281,1546
,,,,,,,,,841,11,12,1,2023-11-11T23:00:00+08:00,695,2769,1444,197,987,509,1532,288,1583
,,,,,,,,,842,11,12,2,2023-11-12T00:00:00+08:00,670,2668,1391,189,951,490,1476,277,1525
,,,,,,,,,843,11,12,3,2023-11-12T01:00:00+08:00,646,2570,1340,183,916,472,1422,267,1468
,,,,,,,,,844,11,12,4,2023-11-12T02:00:00+08:00,625,2490,1298,177,888,457,1377,259,1422
,,,,,,,,,845,11,12,5,2023-11-12T03:00:00+08:00,601,2393,1247,170,854,440,1323,248,1367
,,,,,,,,,846,11,12,6,2023-11-12T04:00:00+08:00,585,2329,1213,166,830,428,1288,242,1331
,,,,,,,,,847,11,12,7,2023-11-12T05:00:00+08:00,574,2289,1192,162,815,421,1266,238,1308
,,,,,,,,,848,11,12,8,2023-11-12T06:00:00+08:00,573,2281,1189,162,813,420,1263,237,1304
,,,,,,,,,849,11,12,9,2023-11-12T07:00:00+08:00,558,2219,1157,158,791,408,1228,230,1268
,,,,,,,,,850,11,12,10,2023-11-12T08:00:00+08:00,512,2042,1064,145,728,375,1130,212,1167
,,,,,,,,,851,11,12,11,2023-11-12T09:00:00+08:00,510,2032,1059,144,724,374,1123,211,1161
,,,,,,,,,852,11,12,12,2023-11-12T10:00:00+08:00,534,2130,1110,152,759,391,1178,222,1218
,,,,,,,,,853,11,12,13,2023-11-12T11:00:00+08:00,551,2194,1144,156,783,403,1213,228,1254
,,,,,,,,,854,11,12,14,2023-11-12T12:00:00+08:00,552,2198,1146,156,784,404,1216,228,1256
,,,,,,,,,855,11,12,15,2023-11-12T13:00:00+08:00,560,2228,1162,158,794,409,1232,231,1273
,,,,,,,,,856,11,12,16,2023-11-12T14:00:00+08:00,575,2293,1196,162,818,421,1269,238,1310
,,,,,,,,,857,11,12,17,2023-11-12T15:00:00+08:00,597,2379,1241,169,848,437,1316,247,1360
,,,,,,,,,858,11,12,18,2023-11-12T16:00:00+08:00,610,2432,1267,173,867,447,1345,253,1390
,,,,,,,,,859,11,12,19,2023-11-12T17:00:00+08:00,612,2436,1269,173,868,448,1347,253,1392
,,,,,,,,,860,11,12,20,2023-11-12T18:00:00+08:00,613,2443,1273,173,871,449,1352,254,1396
,,,,,,,,,861,11,12,21,2023-11-12T19:00:00+08:00,656,2615,1363,186,932,481,1446,272,1494
,,,,,,,,,862,11,12,22,2023-11-12T20:00:00+08:00,685,2732,1424,194,975,502,1511,284,1561
,,,,,,,,,863,11,12,23,2023-11-12T21:00:00+08:00,681,2714,1414,192,967,499,1500,281,1551
,,,,,,,,,864,11,12,24,2023-11-12T22:00:00+08:00,669,2662,1388,189,949,489,1473,276,1521
,,,,,,,,,865,11,13,1,2023-11-12T23:00:00+08:00,663,2642,1377,188,943,486,1462,274,1511
,,,,,,,,,866,11,13,2,2023-11-13T00:00:00+08:00,648,2581,1345,184,920,474,1427,268,1474
,,,,,,,,,867,11,13,3,2023-11-13T01:00:00+08:00,618,2462,1283,175,878,452,1362,256,1406
,,,,,,,,,868,11,13,4,2023-11-13T02:00:00+08:00,597,2378,1240,169,848,437,1316,247,1359
,,,,,,,,,869,11,13,5,2023-11-13T03:00:00+08:00,576,2294,1196,163,818,422,1269,239,1311
,,,,,,,,,870,11,13,6,2023-11-13T04:00:00+08:00,555,2213,1153,157,789,407,1224,230,1264
,,,,,,,,,871,11,13,7,2023-11-13T05:00:00+08:00,552,2198,1146,156,784,404,1216,228,1256
,,,,,,,,,872,11,13,8,2023-11-13T06:00:00+08:00,551,2197,1145,156,784,404,1216,228,1256
,,,,,,,,,873,11,13,9,2023-11-13T07:00:00+08:00,540,2148,1120,153,766,395,1188,223,1227
,,,,,,,,,874,11,13,10,2023-11-13T08:00:00+08:00,525,2090,1089,148,745,384,1156,217,1194
,,,,,,,,,875,11,13,11,2023-11-13T09:00:00+08:00,550,2190,1142,156,780,403,1211,227,1252
,,,,,,,,,876,11,13,12,2023-11-13T10:00:00+08:00,583,2319,1209,165,827,426,1283,241,1325
,,,,,,,,,877,11,13,13,2023-11-13T11:00:00+08:00,605,2410,1257,171,859,443,1333,251,1377
,,,,,,,,,878,11,13,14,2023-11-13T12:00:00+08:00,614,2445,1274,174,872,450,1353,254,1397
,,,,,,,,,879,11,13,15,2023-11-13T13:00:00+08:00,624,2483,1294,176,885,456,1374,258,1419
,,,,,,,,,880,11,13,16,2023-11-13T14:00:00+08:00,645,2565,1338,183,915,471,1420,267,1466
,,,,,,,,,881,11,13,17,2023-11-13T15:00:00+08:00,661,2634,1373,187,940,484,1457,274,1505
,,,,,,,,,882,11,13,18,2023-11-13T16:00:00+08:00,662,2640,1376,188,942,485,1461,274,1508
,,,,,,,,,883,11,13,19,2023-11-13T17:00:00+08:00,656,2612,1362,186,931,480,1445,271,1492
,,,,,,,,,884,11,13,20,2023-11-13T18:00:00+08:00,643,2562,1335,182,914,471,1418,267,1464
,,,,,,,,,885,11,13,21,2023-11-13T19:00:00+08:00,687,2738,1427,194,977,503,1514,285,1565
,,,,,,,,,886,11,13,22,2023-11-13T20:00:00+08:00,708,2822,1471,201,1006,518,1561,293,1612
,,,,,,,,,887,11,13,23,2023-11-13T21:00:00+08:00,703,2801,1459,199,999,515,1550,291,1601
,,,,,,,,,888,11,13,24,2023-11-13T22:00:00+08:00,691,2753,1435,195,982,506,1522,286,1573
,,,,,,,,,889,11,14,1,2023-11-13T23:00:00+08:00,682,2717,1416,193,968,499,1502,282,1552
,,,,,,,,,890,11,14,2,2023-11-14T00:00:00+08:00,656,2612,1362,186,931,480,1445,271,1492
,,,,,,,,,891,11,14,3,2023-11-14T01:00:00+08:00,621,2476,1290,176,883,455,1369,257,1415
,,,,,,,,,892,11,14,4,2023-11-14T02:00:00+08:00,603,2401,1252,171,857,441,1329,249,1373
,,,,,,,,,893,11,14,5,2023-11-14T03:00:00+08:00,587,2338,1219,166,833,429,1293,243,1336
,,,,,,,,,894,11,14,6,2023-11-14T04:00:00+08:00,570,2271,1184,161,809,418,1256,236,1297
,,,,,,,,,895,11,14,7,2023-11-14T05:00:00+08:00,563,2241,1168,159,800,412,1240,232,1280
,,,,,,,,,896,11,14,8,2023-11-14T06:00:00+08:00,571,2275,1186,161,811,418,1258,237,1299
,,,,,,,,,897,11,14,9,2023-11-14T07:00:00+08:00,580,2310,1204,165,824,424,1277,240,1319
,,,,,,,,,898,11,14,10,2023-11-14T08:00:00+08:00,615,2451,1278,174,874,451,1356,255,1400
,,,,,,,,,899,11,14,11,2023-11-14T09:00:00+08:00,696,2774,1446,197,989,510,1534,288,1585
,,,,,,,,,900,11,14,12,2023-11-14T10:00:00+08:00,732,2916,1519,207,1039,536,1612,303,1665
,,,,,,,,,901,11,14,13,2023-11-14T11:00:00+08:00,751,2991,1559,213,1067,550,1654,310,1709
,,,,,,,,,902,11,14,14,2023-11-14T12:00:00+08:00,751,2994,1561,213,1068,550,1656,311,1711
,,,,,,,,,903,11,14,15,2023-11-14T13:00:00+08:00,743,2961,1544,210,1056,544,1639,308,1692
,,,,,,,,,904,11,14,16,2023-11-14T14:00:00+08:00,769,3065,1597,218,1092,563,1695,319,1751
,,,,,,,,,905,11,14,17,2023-11-14T15:00:00+08:00,787,3136,1635,223,1118,576,1735,326,1792
,,,,,,,,,906,11,14,18,2023-11-14T16:00:00+08:00,800,3186,1661,226,1136,585,1762,330,1820
,,,,,,,,,907,11,14,19,2023-11-14T17:00:00+08:00,779,3104,1617,220,1106,570,1717,322,1774
,,,,,,,,,908,11,14,20,2023-11-14T18:00:00+08:00,738,2938,1531,208,1048,539,1625,305,1678
,,,,,,,,,909,11,14,21,2023-11-14T19:00:00+08:00,762,3033,1581,216,1082,558,1678,316,1733
,,,,,,,,,910,11,14,22,2023-11-14T20:00:00+08:00,782,3114,1624,221,1110,573,1722,323,1779
,,,,,,,,,911,11,14,23,2023-11-14T21:00:00+08:00,771,3074,1602,218,1096,565,1700,320,1757
,,,,,,,,,912,11,14,24,2023-11-14T22:00:00+08:00,751,2992,1560,213,1067,550,1655,311,1710
,,,,,,,,,913,11,15,1,2023-11-14T23:00:00+08:00,733,2918,1520,207,1040,536,1613,303,1667
,,,,,,,,,914,11,15,2,2023-11-15T00:00:00+08:00,694,2761,1440,197,985,507,1528,287,1578
,,,,,,,,,915,11,15,3,2023-11-15T01:00:00+08:00,664,2645,1379,188,943,486,1464,275,1512
,,,,,,,,,916,11,15,4,2023-11-15T02:00:00+08:00,641,2554,1331,182,911,469,1412,265,1460
,,,,,,,,,917,11,15,5,2023-11-15T03:00:00+08:00,617,2459,1282,174,877,452,1360,256,1405
,,,,,,,,,918,11,15,6,2023-11-15T04:00:00+08:00,606,2411,1257,171,860,443,1334,251,1378
,,,,,,,,,919,11,15,7,2023-11-15T05:00:00+08:00,598,2385,1243,170,850,438,1319,247,1363
,,,,,,,,,920,11,15,8,2023-11-15T06:00:00+08:00,608,2420,1261,172,863,444,1338,252,1383
,,,,,,,,,921,11,15,9,2023-11-15T07:00:00+08:00,606,2415,1259,172,861,443,1336,251,1380
,,,,,,,,,922,11,15,10,2023-11-15T08:00:00+08:00,627,2496,1301,177,890,458,1380,259,1426
,,,,,,,,,923,11,15,11,2023-11-15T09:00:00+08:00,700,2789,1454,198,995,513,1543,290,1594
,,,,,,,,,924,11,15,12,2023-11-15T10:00:00+08:00,740,2949,1537,209,1052,542,1631,306,1685
,,,,,,,,,925,11,15,13,2023-11-15T11:00:00+08:00,765,3048,1589,217,1087,560,1686,317,1742
,,,,,,,,,926,11,15,14,2023-11-15T12:00:00+08:00,770,3070,1600,218,1094,564,1698,319,1754
,,,,,,,,,927,11,15,15,2023-11-15T13:00:00+08:00,762,3035,1583,216,1083,558,1679,316,1734
,,,,,,,,,928,11,15,16,2023-11-15T14:00:00+08:00,790,3148,1641,223,1123,579,1741,327,1799
,,,,,,,,,929,11,15,17,2023-11-15T15:00:00+08:00,806,3212,1674,229,1145,591,1777,334,1835
,,,,,,,,,930,11,15,18,2023-11-15T16:00:00+08:00,812,3235,1687,230,1154,595,1789,336,1849
,,,,,,,,,931,11,15,19,2023-11-15T17:00:00+08:00,798,3175,1655,225,1133,583,1756,329,1814
,,,,,,,,,932,11,15,20,2023-11-15T18:00:00+08:00,748,2981,1554,212,1063,548,1649,309,1703
,,,,,,,,,933,11,15,21,2023-11-15T19:00:00+08:00,769,3063,1596,218,1092,563,1694,318,1750
,,,,,,,,,934,11,15,22,2023-11-15T20:00:00+08:00,783,3118,1625,221,1111,573,1724,324,1781
,,,,,,,,,935,11,15,23,2023-11-15T21:00:00+08:00,772,3075,1602,218,1096,565,1701,320,1757
,,,,,,,,,936,11,15,24,2023-11-15T22:00:00+08:00,754,3000,1564,213,1070,551,1659,311,1714
,,,,,,,,,937,11,16,1,2023-11-15T23:00:00+08:00,735,2928,1526,208,1043,538,1620,304,1673
,,,,,,,,,938,11,16,2,2023-11-16T00:00:00+08:00,694,2763,1441,197,985,507,1529,287,1580
,,,,,,,,,939,11,16,3,2023-11-16T01:00:00+08:00,660,2627,1370,187,937,483,1453,273,1502
,,,,,,,,,940,11,16,4,2023-11-16T02:00:00+08:00,636,2533,1321,179,903,466,1401,263,1448
,,,,,,,,,941,11,16,5,2023-11-16T03:00:00+08:00,619,2465,1285,175,879,453,1364,256,1409
,,,,,,,,,942,11,16,6,2023-11-16T04:00:00+08:00,603,2399,1250,171,856,441,1328,249,1371
,,,,,,,,,943,11,16,7,2023-11-16T05:00:00+08:00,599,2390,1245,170,852,439,1321,248,1365
,,,,,,,,,944,11,16,8,2023-11-16T06:00:00+08:00,617,2460,1282,175,877,452,1361,256,1405
,,,,,,,,,945,11,16,9,2023-11-16T07:00:00+08:00,613,2442,1273,173,871,449,1351,254,1396
,,,,,,,,,946,11,16,10,2023-11-16T08:00:00+08:00,633,2521,1314,179,899,464,1395,262,1440
,,,,,,,,,947,11,16,11,2023-11-16T09:00:00+08:00,705,2808,1464,200,1001,516,1554,292,1605
,,,,,,,,,948,11,16,12,2023-11-16T10:00:00+08:00,743,2960,1543,210,1055,544,1638,307,1691
,,,,,,,,,949,11,16,13,2023-11-16T11:00:00+08:00,766,3051,1591,217,1088,561,1688,317,1744
,,,,,,,,,950,11,16,14,2023-11-16T12:00:00+08:00,763,3038,1584,216,1083,558,1680,316,1736
,,,,,,,,,951,11,16,15,2023-11-16T13:00:00+08:00,754,3000,1564,213,1070,551,1659,311,1714
,,,,,,,,,952,11,16,16,2023-11-16T14:00:00+08:00,788,3140,1637,223,1120,577,1737,326,1794
,,,,,,,,,953,11,16,17,2023-11-16T15:00:00+08:00,818,3260,1699,232,1162,599,1803,339,1862
,,,,,,,,,954,11,16,18,2023-11-16T16:00:00+08:00,820,3265,1701,232,1164,600,1806,339,1865
,,,,,,,,,955,11,16,19,2023-11-16T17:00:00+08:00,802,3194,1665,226,1139,586,1767,332,1825
,,,,,,,,,956,11,16,20,2023-11-16T18:00:00+08:00,759,3022,1575,215,1077,556,1672,313,1727
,,,,,,,,,957,11,16,21,2023-11-16T19:00:00+08:00,773,3081,1606,219,1099,566,1705,320,1761
,,,,,,,,,958,11,16,22,2023-11-16T20:00:00+08:00,791,3152,1643,224,1124,579,1743,327,1801
,,,,,,,,,959,11,16,23,2023-11-16T21:00:00+08:00,780,3105,1618,220,1107,570,1717,323,1774
,,,,,,,,,960,11,16,24,2023-11-16T22:00:00+08:00,757,3014,1571,214,1075,554,1668,313,1723
,,,,,,,,,961,11,17,1,2023-11-16T23:00:00+08:00,738,2940,1532,208,1048,541,1626,305,1679
,,,,,,,,,962,11,17,2,2023-11-17T00:00:00+08:00,705,2809,1465,200,1002,516,1554,292,1605
,,,,,,,,,963,11,17,3,2023-11-17T01:00:00+08:00,670,2667,1390,189,951,490,1475,277,1524
,,,,,,,,,964,11,17,4,2023-11-17T02:00:00+08:00,649,2584,1347,184,921,475,1429,269,1477
,,,,,,,,,965,11,17,5,2023-11-17T03:00:00+08:00,628,2501,1304,177,892,459,1384,260,1430
,,,,,,,,,966,11,17,6,2023-11-17T04:00:00+08:00,613,2441,1272,173,871,449,1351,254,1395
,,,,,,,,,967,11,17,7,2023-11-17T05:00:00+08:00,607,2415,1259,172,861,443,1336,251,1380
,,,,,,,,,968,11,17,8,2023-11-17T06:00:00+08:00,602,2397,1249,170,855,440,1326,249,1369
,,,,,,,,,969,11,17,9,2023-11-17T07:00:00+08:00,609,2424,1264,172,864,445,1341,252,1385
,,,,,,,,,970,11,17,10,2023-11-17T08:00:00+08:00,624,2482,1294,176,885,456,1374,258,1418
,,,,,,,,,971,11,17,11,2023-11-17T09:00:00+08:00,690,2748,1433,195,980,505,1520,286,1571
,,,,,,,,,972,11,17,12,2023-11-17T10:00:00+08:00,723,2880,1502,204,1026,529,1592,300,1645
,,,,,,,,,973,11,17,13,2023-11-17T11:00:00+08:00,751,2992,1559,213,1067,550,1655,311,1710
,,,,,,,,,974,11,17,14,2023-11-17T12:00:00+08:00,751,2993,1560,213,1067,550,1655,311,1710
,,,,,,,,,975,11,17,15,2023-11-17T13:00:00+08:00,738,2937,1531,208,1048,539,1625,305,1678
,,,,,,,,,976,11,17,16,2023-11-17T14:00:00+08:00,760,3025,1577,215,1078,556,1673,314,1729
,,,,,,,,,977,11,17,17,2023-11-17T15:00:00+08:00,796,3172,1654,225,1131,583,1755,329,1813
,,,,,,,,,978,11,17,18,2023-11-17T16:00:00+08:00,800,3185,1660,226,1136,585,1762,330,1820
,,,,,,,,,979,11,17,19,2023-11-17T17:00:00+08:00,786,3130,1632,222,1116,575,1732,325,1789
,,,,,,,,,980,11,17,20,2023-11-17T18:00:00+08:00,747,2974,1550,212,1060,547,1645,309,1699
,,,,,,,,,981,11,17,21,2023-11-17T19:00:00+08:00,765,3049,1589,217,1087,560,1687,317,1742
,,,,,,,,,982,11,17,22,2023-11-17T20:00:00+08:00,782,3114,1624,221,1110,573,1722,323,1780
,,,,,,,,,983,11,17,23,2023-11-17T21:00:00+08:00,767,3058,1594,217,1090,562,1691,318,1747
,,,,,,,,,984,11,17,24,2023-11-17T22:00:00+08:00,746,2972,1550,212,1060,546,1645,309,1698
,,,,,,,,,985,11,18,1,2023-11-17T23:00:00+08:00,727,2898,1510,206,1033,532,1603,301,1656
,,,,,,,,,986,11,18,2,2023-11-18T00:00:00+08:00,701,2794,1456,199,996,514,1545,290,1596
,,,,,,,,,987,11,18,3,2023-11-18T01:00:00+08:00,668,2659,1386,189,948,488,1471,276,1519
,,,,,,,,,988,11,18,4,2023-11-18T02:00:00+08:00,648,2578,1344,183,919,474,1426,268,1473
,,,,,,,,,989,11,18,5,2023-11-18T03:00:00+08:00,629,2506,1307,178,894,460,1386,260,1432
,,,,,,,,,990,11,18,6,2023-11-18T04:00:00+08:00,609,2424,1264,172,864,445,1341,252,1385
,,,,,,,,,991,11,18,7,2023-11-18T05:00:00+08:00,603,2400,1251,171,856,441,1328,249,1371
,,,,,,,,,992,11,18,8,2023-11-18T06:00:00+08:00,605,2408,1254,171,858,442,1332,251,1376
,,,,,,,,,993,11,18,9,2023-11-18T07:00:00+08:00,593,2363,1232,168,843,435,1308,245,1350
,,,,,,,,,994,11,18,10,2023-11-18T08:00:00+08:00,583,2321,1210,165,827,426,1284,241,1327
,,,,,,,,,995,11,18,11,2023-11-18T09:00:00+08:00,632,2515,1311,178,897,463,1391,261,1437
,,,,,,,,,996,11,18,12,2023-11-18T10:00:00+08:00,662,2640,1376,188,942,485,1461,274,1508
,,,,,,,,,997,11,18,13,2023-11-18T11:00:00+08:00,689,2743,1430,194,978,504,1517,285,1567
,,,,,,,,,998,11,18,14,2023-11-18T12:00:00+08:00,689,2741,1429,194,978,504,1516,285,1567
,,,,,,,,,999,11,18,15,2023-11-18T13:00:00+08:00,679,2705,1410,192,964,497,1496,281,1546
,,,,,,,,,1000,11,18,16,2023-11-18T14:00:00+08:00,695,2769,1444,197,987,509,1532,288,1583
,,,,,,,,,1001,11,18,17,2023-11-18T15:00:00+08:00,700,2790,1454,199,995,513,1543,290,1594
,,,,,,,,,1002,11,18,18,2023-11-18T16:00:00+08:00,705,2808,1464,200,1001,516,1554,292,1605
,,,,,,,,,1003,11,18,19,2023-11-18T17:00:00+08:00,702,2797,1457,199,997,514,1547,290,1599
,,,,,,,,,1004,11,18,20,2023-11-18T18:00:00+08:00,691,2750,1433,195,981,505,1521,286,1571
,,,,,,,,,1005,11,18,21,2023-11-18T19:00:00+08:00,723,2881,1502,205,1028,530,1594,300,1646
,,,,,,,,,1006,11,18,22,2023-11-18T20:00:00+08:00,743,2962,1544,210,1056,544,1639,308,1692
,,,,,,,,,1007,11,18,23,2023-11-18T21:00:00+08:00,734,2921,1523,207,1041,536,1616,304,1669
,,,,,,,,,1008,11,18,24,2023-11-18T22:00:00+08:00,717,2854,1488,203,1018,525,1579,296,1630
,,,,,,,,,1009,9,24,1,2023-09-23T23:00:00+08:00,707,2816,1468,200,1004,517,1558,292,1609
,,,,,,,,,1010,9,24,2,2023-09-24T00:00:00+08:00,679,2706,1410,192,965,497,1497,281,1547
,,,,,,,,,1011,9,24,3,2023-09-24T01:00:00+08:00,650,2586,1348,184,923,475,1431,269,1478
,,,,,,,,,1012,9,24,4,2023-09-24T02:00:00+08:00,623,2479,1292,176,883,455,1372,257,1416
,,,,,,,,,1013,9,24,5,2023-09-24T03:00:00+08:00,602,2396,1249,170,855,440,1326,248,1369
,,,,,,,,,1014,9,24,6,2023-09-24T04:00:00+08:00,590,2351,1225,167,838,432,1300,244,1343
,,,,,,,,,1015,9,24,7,2023-09-24T05:00:00+08:00,577,2299,1199,163,820,423,1272,239,1314
,,,,,,,,,1016,9,24,8,2023-09-24T06:00:00+08:00,580,2308,1203,163,823,424,1276,240,1318
,,,,,,,,,1017,9,24,9,2023-09-24T07:00:00+08:00,565,2251,1173,160,803,413,1245,233,1287
,,,,,,,,,1018,9,24,10,2023-09-24T08:00:00+08:00,542,2159,1125,154,770,396,1195,224,1233
,,,,,,,,,1019,9,24,11,2023-09-24T09:00:00+08:00,563,2242,1169,159,800,412,1241,232,1281
,,,,,,,,,1020,9,24,12,2023-09-24T10:00:00+08:00,590,2350,1225,167,838,432,1299,244,1343
,,,,,,,,,1021,9,24,13,2023-09-24T11:00:00+08:00,597,2379,1240,169,848,437,1316,247,1360
,,,,,,,,,1022,9,24,14,2023-09-24T12:00:00+08:00,596,2374,1238,169,846,436,1313,246,1357
,,,,,,,,,1023,9,24,15,2023-09-24T13:00:00+08:00,599,2387,1244,170,850,439,1320,248,1364
,,,,,,,,,1024,9,24,16,2023-09-24T14:00:00+08:00,618,2463,1284,175,878,453,1362,256,1408
,,,,,,,,,1025,9,24,17,2023-09-24T15:00:00+08:00,629,2505,1306,178,893,460,1386,260,1432
,,,,,,,,,1026,9,24,18,2023-09-24T16:00:00+08:00,631,2513,1309,178,896,462,1389,261,1436
,,,,,,,,,1027,9,24,19,2023-09-24T17:00:00+08:00,625,2488,1296,176,888,457,1376,258,1421
,,,,,,,,,1028,9,24,20,2023-09-24T18:00:00+08:00,625,2488,1296,176,888,457,1376,258,1421
,,,,,,,,,1029,9,24,21,2023-09-24T19:00:00+08:00,659,2627,1370,187,937,483,1453,273,1502
,,,,,,,,,1030,9,24,22,2023-09-24T20:00:00+08:00,715,2847,1485,202,1015,523,1575,295,1627
,,,,,,,,,1031,9,24,23,2023-09-24T21:00:00+08:00,714,2843,1482,202,1014,522,1573,295,1624
,,,,,,,,,1032,9,24,24,2023-09-24T22:00:00+08:00,705,2811,1466,200,1002,517,1555,292,1606
,,,,,,,,,1033,9,25,1,2023-09-24T23:00:00+08:00,686,2734,1425,194,975,502,1512,284,1563
,,,,,,,,,1034,9,25,2,2023-09-25T00:00:00+08:00,651,2593,1351,184,925,476,1434,270,1482
,,,,,,,,,1035,9,25,3,2023-09-25T01:00:00+08:00,623,2480,1292,176,884,456,1372,258,1417
,,,,,,,,,1036,9,25,4,2023-09-25T02:00:00+08:00,598,2383,1243,169,849,438,1318,247,1362
,,,,,,,,,1037,9,25,5,2023-09-25T03:00:00+08:00,582,2315,1207,165,825,425,1280,241,1323
,,,,,,,,,1038,9,25,6,2023-09-25T04:00:00+08:00,566,2253,1175,160,804,415,1246,235,1288
,,,,,,,,,1039,9,25,7,2023-09-25T05:00:00+08:00,563,2240,1167,159,798,411,1239,232,1280
,,,,,,,,,1040,9,25,8,2023-09-25T06:00:00+08:00,582,2316,1207,165,826,425,1280,241,1324
,,,,,,,,,1041,9,25,9,2023-09-25T07:00:00+08:00,591,2354,1227,168,840,433,1302,244,1345
,,,,,,,,,1042,9,25,10,2023-09-25T08:00:00+08:00,626,2492,1299,177,889,458,1379,259,1425
,,,,,,,,,1043,9,25,11,2023-09-25T09:00:00+08:00,708,2822,1471,201,1006,518,1561,293,1612
,,,,,,,,,1044,9,25,12,2023-09-25T10:00:00+08:00,744,2965,1546,210,1057,545,1640,308,1694
,,,,,,,,,1045,9,25,13,2023-09-25T11:00:00+08:00,767,3057,1593,217,1090,562,1691,318,1747
,,,,,,,,,1046,9,25,14,2023-09-25T12:00:00+08:00,752,2997,1561,213,1068,550,1657,311,1712
,,,,,,,,,1047,9,25,15,2023-09-25T13:00:00+08:00,734,2922,1524,207,1042,537,1617,304,1670
,,,,,,,,,1048,9,25,16,2023-09-25T14:00:00+08:00,761,3030,1579,215,1081,557,1676,314,1731
,,,,,,,,,1049,9,25,17,2023-09-25T15:00:00+08:00,782,3113,1622,221,1110,573,1722,323,1779
,,,,,,,,,1050,9,25,18,2023-09-25T16:00:00+08:00,787,3135,1634,222,1118,576,1734,325,1792
,,,,,,,,,1051,9,25,19,2023-09-25T17:00:00+08:00,780,3104,1618,220,1107,570,1717,322,1774
,,,,,,,,,1052,9,25,20,2023-09-25T18:00:00+08:00,739,2944,1535,209,1050,542,1629,306,1682
,,,,,,,,,1053,9,25,21,2023-09-25T19:00:00+08:00,750,2991,1559,213,1067,550,1654,310,1709
,,,,,,,,,1054,9,25,22,2023-09-25T20:00:00+08:00,787,3133,1633,222,1118,576,1734,325,1791
,,,,,,,,,1055,9,25,23,2023-09-25T21:00:00+08:00,776,3090,1611,219,1102,568,1710,321,1766
,,,,,,,,,1056,9,25,24,2023-09-25T22:00:00+08:00,754,3003,1565,214,1071,552,1661,312,1715
,,,,,,,,,1057,9,26,1,2023-09-25T23:00:00+08:00,733,2918,1522,207,1040,536,1614,303,1668
,,,,,,,,,1058,9,26,2,2023-09-26T00:00:00+08:00,697,2778,1448,198,990,511,1537,289,1587
,,,,,,,,,1059,9,26,3,2023-09-26T01:00:00+08:00,661,2636,1373,187,940,484,1457,274,1506
,,,,,,,,,1060,9,26,4,2023-09-26T02:00:00+08:00,639,2545,1327,181,908,468,1408,264,1454
,,,,,,,,,1061,9,26,5,2023-09-26T03:00:00+08:00,620,2471,1288,175,881,454,1366,257,1412
,,,,,,,,,1062,9,26,6,2023-09-26T04:00:00+08:00,604,2405,1254,171,858,442,1331,249,1375
