Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
278,0.2202097653991798,0.2202097653991798,0.3689523230278295,0.0996719284624754,0.0996719284624754,0.5113870234468505,0.5113870234468505,1,2.472963240259746,3.065555879870172
279,0.4469298471378125,0.4469298471378125,0.767127631910665,0.2093554593522329,0.2093554593522329,0.9929409120656424,0.9929409120656424,1,4.208806886904783,6.863811405223427
280,0.1547916837456036,0.1547916837456036,0.2670197882876333,0.0716075735620276,0.0716075735620276,0.3677746786307368,0.3677746786307368,0,0.0,0.0
281,0.1386711788387999,0.1386711788387999,0.2340007864047144,0.0627540589122636,0.0627540589122636,0.3222826459583505,0.3222826459583505,0,0.0,0.0
282,0.218514831110382,0.218514831110382,0.3703802521173852,0.0993218385186471,0.0993218385186471,0.5101242302291678,0.5101242302291678,0,0.0,0.0
283,0.3809938323293134,0.3809938323293134,0.6473622142828792,0.1697920780619452,0.1697920780619452,0.8647326954012806,0.8647326954012806,1,40.58814500331169,13.712851179248126
284,0.1839592998047481,0.1839592998047481,0.3026510408675223,0.0817499202731464,0.0817499202731464,0.4194796984227789,0.4194796984227789,1,2.1841921423160278,2.482398951298696
285,0.4531440140500203,0.4531440140500203,0.7266547327887841,0.1855390269989336,0.1855390269989336,0.9694520527022836,0.9694520527022836,1,63.64378589784803,19.23622332435009
286,0.5293491963441537,0.5293491963441537,0.848691281309129,0.1830185169470607,0.1830185169470607,1.0335970437027622,1.0335970437027622,1,212.70902843631157,54.774969762238726
287,0.1696204625319816,0.1696204625319816,0.275639113929448,0.0739274062370152,0.0739274062370152,0.3796484501635409,0.3796484501635409,0,0.0,0.0
288,0.2249818478078937,0.2249818478078937,0.3718262449400039,0.0997287347495788,0.0997287347495788,0.5121142022728606,0.5121142022728606,0,0.0,0.0
289,0.7067119701120258,0.7067119701120258,1.13863218932206,0.2446541111113121,0.2446541111113121,1.3655715929982373,1.3655715929982373,1,278.21516575009514,73.65974390832484
290,0.2313045644193951,0.2313045644193951,0.3775618155840199,0.1012545675326472,0.1012545675326472,0.5200330764678585,0.5200330764678585,0,0.0,0.0
291,2.4501525558212296,2.4501525558212296,4.151599372016845,1.7084487356462417,1.7084487356462417,6.787495652173913,6.787495652173913,1,1198.189724192455,2738.5253310717003
292,0.3917876051074431,0.3917876051074431,0.6220522875951159,0.0838498487594922,0.0838498487594922,0.5181350251964274,0.5181350251964274,1,507.98373029519286,396.09606141189744
293,0.8570704629738889,0.8570704629738889,1.3523799287951703,0.1691895587988639,0.1691895587988639,1.0235894958309946,1.0235894958309946,1,1494.4806544154496,1666.835150078207
294,0.4560626519038612,0.4560626519038612,0.7344996241742531,0.159793807723467,0.159793807723467,0.9082080857142836,0.9082080857142836,1,200.8459896339905,115.10969478558104
295,0.3428336784616819,0.3428336784616819,0.56646110963717,0.1476646435180139,0.1476646435180139,0.7647790841961695,0.7647790841961695,1,36.20997501013782,11.42990849025575
296,0.5351410890635943,0.5351410890635943,0.881306835476381,0.2215098990139357,0.2215098990139357,1.166967102631354,1.166967102631354,1,84.57332327450968,21.24586675594234
297,0.1345423438001932,0.1345423438001932,0.2182125775075169,0.0585222873743177,0.0585222873743177,0.3005506443833886,0.3005506443833886,0,0.0,0.0
298,0.3037074552196893,0.3037074552196893,0.4941443028829095,0.1271681544477593,0.1271681544477593,0.6620141452870859,0.6620141452870859,1,38.38606019195111,11.588957445903649
299,0.6566124713083394,0.6566124713083394,1.054557555042153,0.128070629303749,0.128070629303749,0.7904682345896676,0.7904682345896676,1,970.7689209406956,781.381376910796
300,0.5131292268170358,0.5131292268170358,0.8460238911273604,0.2285632449681548,0.2285632449681548,1.172587265051266,1.172587265051266,1,5.789775633116826,7.211639123376571
301,0.3819077615940851,0.3819077615940851,0.6259229905171219,0.1678660364849999,0.1678660364849999,0.8620674949715154,0.8620674949715154,0,0.0,0.0
302,0.5194497989338581,0.5194497989338581,0.8575292378709743,0.2316250427725722,0.2316250427725722,1.1885055607255222,1.1885055607255222,1,6.075870625541117,7.410907819805247
303,0.552977348638982,0.552977348638982,0.9107996774096736,0.2460692491785724,0.2460692491785724,1.2624726841688316,1.2624726841688316,1,6.403367268939361,7.748167061147176
304,0.5026958100235704,0.5026958100235704,0.8329861771779319,0.2250299882379241,0.2250299882379241,1.1545738796974128,1.1545738796974128,1,5.701606461038999,7.386080746753235
305,0.5838876461675685,0.5838876461675685,0.9526580976058352,0.2573361940000064,0.2573361940000064,1.3203309913208143,1.3203309913208143,1,6.619549752705651,8.067008412608244
306,0.4339344637578298,0.4339344637578298,0.7134744446724604,0.1927184747085445,0.1927184747085445,0.988793287751243,0.988793287751243,1,4.864518046536763,6.067523836580055
307,0.7073041107964709,0.7073041107964709,1.1697502139987757,0.3012532278892812,0.3012532278892812,1.56842076982381,1.56842076982381,1,91.64775491063602,27.54783064787909
308,0.5287360250248012,0.5287360250248012,0.8513220500258041,0.2283308007299948,0.2283308007299948,1.1725421731952053,1.1725421731952053,0,0.0,0.0
309,0.4919089270396919,0.4919089270396919,0.8127937872479472,0.2196070711446323,0.2196070711446323,1.126591166345226,1.126591166345226,1,5.985779770656413,6.636775731601806
310,0.3683234614070153,0.3683234614070153,0.5857230204603746,0.1570789388061288,0.1570789388061288,0.8067059366528773,0.8067059366528773,0,0.0,0.0
311,0.2071098387949003,0.2071098387949003,0.3273163233170019,0.0877789783408939,0.0877789783408939,0.4508218179675353,0.4508218179675353,0,0.0,0.0
312,0.3344796480617422,0.3344796480617422,0.521122011115068,0.1397555941161192,0.1397555941161192,0.7177411938362608,0.7177411938362608,0,0.0,0.0
313,0.4980322784480819,0.4980322784480819,0.7795277927564906,0.2090515700439377,0.2090515700439377,1.0736342940362142,1.0736342940362142,0,0.0,0.0
314,0.3796046533228132,0.3796046533228132,0.5986353717509901,0.1605309152324376,0.1605309152324376,0.8244994838256333,0.8244994838256333,0,0.0,0.0
315,0.3233051960369457,0.3233051960369457,0.4924857046531548,0.1145223423387273,0.1145223423387273,0.5951939090990124,0.5951939090990124,1,324.9399213426683,95.4869407962307
316,0.2465003069521182,0.2465003069521182,0.3847346198687403,0.1031671798739412,0.1031671798739412,0.5298984076618823,0.5298984076618823,0,0.0,0.0
317,0.3410071571520392,0.3410071571520392,0.5383532485022001,0.1443850427597288,0.1443850427597288,0.7414679004015908,0.7414679004015908,0,0.0,0.0
318,0.2944720663463646,0.2944720663463646,0.4651355040352293,0.1247433825500288,0.1247433825500288,0.6406651932629108,0.6406651932629108,0,0.0,0.0
319,0.3992187854954216,0.3992187854954216,0.6226509398135572,0.1428255717430077,0.1428255717430077,0.7553126170998912,0.7553126170998912,1,405.1965387654906,122.93088074711928
320,0.4722549655759354,0.4722549655759354,0.7551288451085367,0.2025188813317916,0.2025188813317916,1.040008829851236,1.040008829851236,0,0.0,0.0
321,0.3541011613597736,0.3541011613597736,0.5512777785636106,0.1478575389309236,0.1478575389309236,0.7592767988620518,0.7592767988620518,0,0.0,0.0
322,0.2869973345814877,0.2869973345814877,0.4596737543677239,0.1227717132997625,0.1227717132997625,0.6302126968155933,0.6302126968155933,1,14.691102403368076,6.538114150992305
323,0.3722287968441815,0.3722287968441815,0.5905273219961215,0.1326393786982248,0.1326393786982248,0.6907929529885946,0.6907929529885946,1,370.9040761649427,129.875857241057
324,0.3716305062458907,0.3716305062458907,0.5837033986613219,0.1324265838264299,0.1324265838264299,0.6884290476803016,0.6884290476803016,1,366.4008076449322,119.8420012905873
325,0.4567550919026773,0.4567550919026773,0.7378978342139934,0.1978926387481641,0.1978926387481641,1.0163028639927325,1.0163028639927325,0,0.0,0.0
326,0.3234321653286553,0.3234321653286553,0.519683898272958,0.1393656253427777,0.1393656253427777,0.7157679069471943,0.7157679069471943,0,0.0,0.0
327,0.4270474838123925,0.4270474838123925,0.6905143471354029,0.1851695274225034,0.1851695274225034,0.9510534690742646,0.9510534690742646,0,0.0,0.0
328,0.5834350743287796,0.5834350743287796,0.9396584561027702,0.2538114011292884,0.2538114011292884,1.302455503138299,1.302455503138299,1,6.4307981693721965,8.138622443722934
