ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
26,plts_rote,1,solar,PLN,0.4068143360739978,0.504,-0.0971856639260022,0.32780907170288537,0.5735150318262325,0.08407739680349333,0,1,0,1
27,plts_rote,1,solar,PLN,0.5083483551803872,0.84,-0.33165164481961273,0.40962470502283405,0.7186565730395804,0.10535517031608473,0,1,0,1
28,plts_sabu_raijua,1,solar,PLN,0.239529291740916,0.252,-0.012470708259084001,0.1930115726230377,0.3338044007143259,0.048935779353930016,0,1,0,1
29,pltp_sokoria,1,geothermal,IPP,1.9791883709472238e-12,1.26,-1.259999999998021,1.5948206468499236e-12,1.1867063255267972e-11,1.7397134004111437e-12,0,0,0,1
30,pltm_sumba_kuota_tersebar,1,hydropower,IPP,2.8390041241481456e-12,0.84,-0.839999999997161,2.287656122149012e-12,8.404968625461949e-12,1.2321697654438936e-12,0,0,0,1
31,pltu_timor_1,1,coal,PLN,100.0000000000015,100.0,1.5063505998114124e-12,80.5795279651264,468.24850842744087,68.64530737814411,0,0,1,-1
32,plts_dedieselisasi,1,solar,IPP,1.0144359134697223,12.39,-11.375564086530279,0.8174276705826079,1.434308010981485,0.21026978733882187,0,1,0,1
33,plts_dedieselisasi,1,solar,IPP,1.030684683325063,17.1192,-16.088515316674936,0.830520852632181,1.45762955287206,0.2136887291673549,0,1,0,1
34,plts_lembata,1,solar,PLN,0.5578935133642927,1.26,-0.7021064866357073,0.4495479596169996,0.7886882762678781,0.1156218293823707,0,1,0,1
35,plts_sumba,1,solar,PLN,0.6204274376080297,2.1,-1.4795725623919704,0.4999375005906718,0.8760202564403117,0.12842471185819954,0,1,0,1
36,pltb_sumba_kuota_tersebar,1,wind,IPP,2.979838957395364e-11,1.26,-1.2599999999702016,2.4011401659900918e-11,9.016085595067188e-12,1.3217596124322738e-12,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,0.6204273958734605,2.1,-1.4795726041265396,0.49993746696115304,0.8760201963239189,0.12842470304512663,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,2.8379164269207603e-12,0.735,-0.734999999997162,2.2867796608574955e-12,8.406422261165572e-12,1.2323828686741125e-12,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,4.180073772159076e-12,12.6,-12.59999999999582,3.3682837141997855e-12,2.7952483237200913e-11,4.0978385820046085e-12,0,0,0,1
40,plts_sumba,1,solar,PLN,0.6204274842498079,2.1,-1.4795725157501922,0.49993753817439657,0.8760203236403769,0.12842472170974004,0,1,0,1
41,plts_sumba,1,solar,PLN,0.6204274980049499,2.1,-1.47957250199505,0.49993754925822503,0.8760203434608239,0.1284247246154208,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,0.6204271543762515,2.1,-1.4795728456237485,0.49993727236384194,0.8760198485874976,0.12842465206691078,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,3.053020009852465e-11,4.62,-4.61999999996947,2.4601091126199344e-11,8.835913346134047e-12,1.2953463314790394e-12,0,1,0,1
