Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,1005,11,18,21,2023-11-18T19:00:00+08:00,690,2739,1428,192,969,496,1522,281,1551
,,,,,,,,,1006,11,18,22,2023-11-18T20:00:00+08:00,709,2816,1468,197,996,509,1565,289,1594
,,,,,,,,,1007,11,18,23,2023-11-18T21:00:00+08:00,700,2777,1448,194,982,502,1543,285,1572
,,,,,,,,,1008,11,18,24,2023-11-18T22:00:00+08:00,684,2713,1415,190,960,491,1508,278,1536
,,,,,,,,,1009,9,24,1,2023-09-23T23:00:00+08:00,675,2677,1396,187,947,484,1488,274,1516
,,,,,,,,,1010,9,24,2,2023-09-24T00:00:00+08:00,648,2573,1341,180,910,465,1430,264,1457
,,,,,,,,,1011,9,24,3,2023-09-24T01:00:00+08:00,620,2459,1282,172,870,445,1367,252,1392
,,,,,,,,,1012,9,24,4,2023-09-24T02:00:00+08:00,594,2357,1229,165,833,426,1310,241,1334
,,,,,,,,,1013,9,24,5,2023-09-24T03:00:00+08:00,574,2278,1188,159,806,412,1266,233,1290
,,,,,,,,,1014,9,24,6,2023-09-24T04:00:00+08:00,563,2235,1165,156,790,404,1242,229,1265
,,,,,,,,,1015,9,24,7,2023-09-24T05:00:00+08:00,551,2186,1140,153,773,396,1215,224,1238
,,,,,,,,,1016,9,24,8,2023-09-24T06:00:00+08:00,553,2194,1144,153,776,397,1219,225,1242
,,,,,,,,,1017,9,24,9,2023-09-24T07:00:00+08:00,539,2140,1116,150,757,387,1189,219,1212
,,,,,,,,,1018,9,24,10,2023-09-24T08:00:00+08:00,517,2053,1070,144,726,371,1141,210,1162
,,,,,,,,,1019,9,24,11,2023-09-24T09:00:00+08:00,537,2132,1112,149,754,386,1185,218,1207
,,,,,,,,,1020,9,24,12,2023-09-24T10:00:00+08:00,563,2234,1165,156,790,404,1241,229,1265
,,,,,,,,,1021,9,24,13,2023-09-24T11:00:00+08:00,570,2262,1179,158,800,409,1257,232,1281
,,,,,,,,,1022,9,24,14,2023-09-24T12:00:00+08:00,569,2257,1177,158,798,408,1254,231,1278
,,,,,,,,,1023,9,24,15,2023-09-24T13:00:00+08:00,572,2269,1183,159,802,411,1261,233,1285
,,,,,,,,,1024,9,24,16,2023-09-24T14:00:00+08:00,590,2342,1221,164,828,424,1301,240,1326
,,,,,,,,,1025,9,24,17,2023-09-24T15:00:00+08:00,600,2382,1242,167,842,431,1324,244,1349
,,,,,,,,,1026,9,24,18,2023-09-24T16:00:00+08:00,602,2389,1245,167,845,432,1327,245,1353
,,,,,,,,,1027,9,24,19,2023-09-24T17:00:00+08:00,596,2365,1233,165,837,428,1314,242,1339
,,,,,,,,,1028,9,24,20,2023-09-24T18:00:00+08:00,596,2365,1233,165,837,428,1314,242,1339
,,,,,,,,,1029,9,24,21,2023-09-24T19:00:00+08:00,629,2498,1303,175,884,452,1388,256,1415
,,,,,,,,,1030,9,24,22,2023-09-24T20:00:00+08:00,682,2707,1412,189,957,490,1504,277,1533
,,,,,,,,,1031,9,24,23,2023-09-24T21:00:00+08:00,681,2703,1409,189,956,489,1502,277,1530
,,,,,,,,,1032,9,24,24,2023-09-24T22:00:00+08:00,673,2673,1394,187,945,484,1485,274,1513
,,,,,,,,,1033,9,25,1,2023-09-24T23:00:00+08:00,655,2599,1355,182,919,470,1444,266,1472
,,,,,,,,,1034,9,25,2,2023-09-25T00:00:00+08:00,621,2465,1285,172,872,446,1370,253,1396
,,,,,,,,,1035,9,25,3,2023-09-25T01:00:00+08:00,594,2358,1229,165,834,427,1310,242,1335
,,,,,,,,,1036,9,25,4,2023-09-25T02:00:00+08:00,571,2266,1182,158,801,410,1259,232,1283
,,,,,,,,,1037,9,25,5,2023-09-25T03:00:00+08:00,555,2201,1148,154,778,398,1223,226,1246
,,,,,,,,,1038,9,25,6,2023-09-25T04:00:00+08:00,540,2142,1117,150,758,388,1190,220,1213
,,,,,,,,,1039,9,25,7,2023-09-25T05:00:00+08:00,537,2130,1110,149,753,385,1183,218,1206
,,,,,,,,,1040,9,25,8,2023-09-25T06:00:00+08:00,555,2202,1148,154,779,398,1223,226,1247
,,,,,,,,,1041,9,25,9,2023-09-25T07:00:00+08:00,564,2238,1167,157,792,405,1244,229,1267
,,,,,,,,,1042,9,25,10,2023-09-25T08:00:00+08:00,597,2369,1235,166,838,429,1317,243,1342
,,,,,,,,,1043,9,25,11,2023-09-25T09:00:00+08:00,676,2683,1399,188,949,485,1491,275,1519
,,,,,,,,,1044,9,25,12,2023-09-25T10:00:00+08:00,710,2819,1470,197,997,510,1566,289,1596
,,,,,,,,,1045,9,25,13,2023-09-25T11:00:00+08:00,732,2906,1515,203,1028,526,1615,298,1646
,,,,,,,,,1046,9,25,14,2023-09-25T12:00:00+08:00,718,2849,1485,199,1007,515,1583,292,1613
,,,,,,,,,1047,9,25,15,2023-09-25T13:00:00+08:00,700,2778,1449,194,983,503,1544,285,1573
,,,,,,,,,1048,9,25,16,2023-09-25T14:00:00+08:00,726,2881,1502,201,1019,521,1601,295,1631
,,,,,,,,,1049,9,25,17,2023-09-25T15:00:00+08:00,746,2960,1543,207,1047,536,1645,303,1676
,,,,,,,,,1050,9,25,18,2023-09-25T16:00:00+08:00,751,2981,1554,208,1054,539,1656,305,1688
,,,,,,,,,1051,9,25,19,2023-09-25T17:00:00+08:00,744,2951,1539,206,1044,534,1640,302,1671
,,,,,,,,,1052,9,25,20,2023-09-25T18:00:00+08:00,705,2799,1460,196,990,507,1556,287,1585
,,,,,,,,,1053,9,25,21,2023-09-25T19:00:00+08:00,716,2844,1483,199,1006,515,1580,291,1610
,,,,,,,,,1054,9,25,22,2023-09-25T20:00:00+08:00,751,2979,1553,208,1054,539,1656,305,1687
,,,,,,,,,1055,9,25,23,2023-09-25T21:00:00+08:00,740,2938,1532,205,1039,532,1633,301,1664
,,,,,,,,,1056,9,25,24,2023-09-25T22:00:00+08:00,719,2855,1488,200,1010,517,1586,293,1616
,,,,,,,,,1057,9,26,1,2023-09-25T23:00:00+08:00,699,2774,1447,194,981,502,1542,284,1571
,,,,,,,,,1058,9,26,2,2023-09-26T00:00:00+08:00,665,2641,1377,185,934,478,1468,271,1495
,,,,,,,,,1059,9,26,3,2023-09-26T01:00:00+08:00,631,2506,1306,175,886,453,1392,257,1419
,,,,,,,,,1060,9,26,4,2023-09-26T02:00:00+08:00,610,2420,1262,169,856,438,1345,248,1370
,,,,,,,,,1061,9,26,5,2023-09-26T03:00:00+08:00,592,2349,1225,164,831,425,1305,241,1330
,,,,,,,,,1062,9,26,6,2023-09-26T04:00:00+08:00,576,2287,1193,160,809,414,1271,234,1295
,,,,,,,,,1063,9,26,7,2023-09-26T05:00:00+08:00,569,2258,1177,158,799,409,1255,231,1279
,,,,,,,,,1064,9,26,8,2023-09-26T06:00:00+08:00,585,2323,1211,162,821,420,1291,238,1315
,,,,,,,,,1065,9,26,9,2023-09-26T07:00:00+08:00,589,2338,1219,164,827,423,1299,240,1324
,,,,,,,,,1066,9,26,10,2023-09-26T08:00:00+08:00,610,2423,1263,169,857,438,1346,248,1372
,,,,,,,,,1067,9,26,11,2023-09-26T09:00:00+08:00,677,2687,1401,188,950,486,1493,275,1521
,,,,,,,,,1068,9,26,12,2023-09-26T10:00:00+08:00,711,2823,1472,197,998,511,1569,289,1598
,,,,,,,,,1069,9,26,13,2023-09-26T11:00:00+08:00,733,2908,1516,203,1028,526,1616,298,1647
,,,,,,,,,1070,9,26,14,2023-09-26T12:00:00+08:00,728,2889,1506,202,1022,523,1605,296,1636
,,,,,,,,,1071,9,26,15,2023-09-26T13:00:00+08:00,715,2836,1479,198,1003,513,1576,291,1606
,,,,,,,,,1072,9,26,16,2023-09-26T14:00:00+08:00,738,2930,1528,205,1036,530,1628,300,1659
,,,,,,,,,1073,9,26,17,2023-09-26T15:00:00+08:00,751,2982,1555,209,1055,540,1657,306,1689
,,,,,,,,,1074,9,26,18,2023-09-26T16:00:00+08:00,763,3027,1578,212,1071,548,1682,310,1714
,,,,,,,,,1075,9,26,19,2023-09-26T17:00:00+08:00,747,2963,1545,207,1048,536,1647,304,1678
,,,,,,,,,1076,9,26,20,2023-09-26T18:00:00+08:00,713,2830,1476,198,1001,512,1573,290,1602
,,,,,,,,,1077,9,26,21,2023-09-26T19:00:00+08:00,722,2866,1495,200,1014,519,1593,294,1623
,,,,,,,,,1078,9,26,22,2023-09-26T20:00:00+08:00,761,3020,1575,211,1068,546,1678,309,1710
,,,,,,,,,1079,9,26,23,2023-09-26T21:00:00+08:00,752,2985,1556,209,1056,540,1659,306,1690
,,,,,,,,,1080,9,26,24,2023-09-26T22:00:00+08:00,735,2915,1520,204,1031,527,1620,299,1651
,,,,,,,,,1081,9,27,1,2023-09-26T23:00:00+08:00,713,2830,1475,198,1001,512,1572,290,1602
,,,,,,,,,1082,9,27,2,2023-09-27T00:00:00+08:00,675,2677,1396,187,947,484,1488,274,1516
,,,,,,,,,1083,9,27,3,2023-09-27T01:00:00+08:00,640,2539,1324,178,898,459,1411,260,1438
,,,,,,,,,1084,9,27,4,2023-09-27T02:00:00+08:00,618,2454,1280,172,868,444,1364,252,1390
,,,,,,,,,1085,9,27,5,2023-09-27T03:00:00+08:00,595,2361,1231,165,835,427,1312,242,1337
,,,,,,,,,1086,9,27,6,2023-09-27T04:00:00+08:00,579,2298,1198,161,813,416,1277,235,1301
,,,,,,,,,1087,9,27,7,2023-09-27T05:00:00+08:00,571,2266,1182,158,801,410,1259,232,1283
,,,,,,,,,1088,9,27,8,2023-09-27T06:00:00+08:00,585,2321,1210,162,821,420,1290,238,1314
,,,,,,,,,1089,9,27,9,2023-09-27T07:00:00+08:00,584,2318,1208,162,820,419,1288,238,1312
,,,,,,,,,1090,9,27,10,2023-09-27T08:00:00+08:00,607,2410,1257,169,852,436,1339,247,1365
,,,,,,,,,1091,9,27,11,2023-09-27T09:00:00+08:00,669,2654,1384,186,939,480,1475,272,1503
,,,,,,,,,1092,9,27,12,2023-09-27T10:00:00+08:00,701,2784,1451,195,985,504,1547,285,1576
,,,,,,,,,1093,9,27,13,2023-09-27T11:00:00+08:00,721,2861,1492,200,1012,518,1590,293,1620
,,,,,,,,,1094,9,27,14,2023-09-27T12:00:00+08:00,719,2855,1489,200,1010,517,1587,293,1617
,,,,,,,,,1095,9,27,15,2023-09-27T13:00:00+08:00,710,2818,1469,197,996,510,1566,289,1595
,,,,,,,,,1096,9,27,16,2023-09-27T14:00:00+08:00,744,2953,1540,207,1044,534,1641,303,1672
,,,,,,,,,1097,9,27,17,2023-09-27T15:00:00+08:00,772,3064,1598,214,1084,554,1703,314,1735
,,,,,,,,,1098,9,27,18,2023-09-27T16:00:00+08:00,786,3121,1627,218,1104,565,1734,320,1767
,,,,,,,,,1099,9,27,19,2023-09-27T17:00:00+08:00,775,3074,1603,215,1087,556,1708,315,1741
,,,,,,,,,1100,9,27,20,2023-09-27T18:00:00+08:00,728,2891,1507,202,1022,523,1606,296,1637
,,,,,,,,,1101,9,27,21,2023-09-27T19:00:00+08:00,735,2916,1520,204,1031,528,1620,299,1651
,,,,,,,,,1102,9,27,22,2023-09-27T20:00:00+08:00,768,3046,1588,213,1077,551,1693,312,1725
,,,,,,,,,1103,9,27,23,2023-09-27T21:00:00+08:00,755,2996,1562,210,1060,542,1665,307,1696
,,,,,,,,,1104,9,27,24,2023-09-27T22:00:00+08:00,737,2924,1524,204,1034,529,1625,300,1655
,,,,,,,,,1105,9,28,1,2023-09-27T23:00:00+08:00,722,2865,1494,200,1013,518,1592,294,1622
,,,,,,,,,1106,9,28,2,2023-09-28T00:00:00+08:00,691,2744,1431,192,970,497,1525,281,1554
,,,,,,,,,1107,9,28,3,2023-09-28T01:00:00+08:00,662,2627,1370,184,929,475,1460,269,1487
,,,,,,,,,1108,9,28,4,2023-09-28T02:00:00+08:00,637,2527,1318,177,894,457,1404,259,1431
,,,,,,,,,1109,9,28,5,2023-09-28T03:00:00+08:00,612,2428,1266,170,859,439,1349,249,1375
,,,,,,,,,1110,9,28,6,2023-09-28T04:00:00+08:00,593,2353,1227,165,832,426,1308,241,1332
,,,,,,,,,1111,9,28,7,2023-09-28T05:00:00+08:00,580,2302,1200,161,814,416,1279,236,1303
,,,,,,,,,1112,9,28,8,2023-09-28T06:00:00+08:00,579,2298,1198,161,813,416,1277,235,1301
,,,,,,,,,1113,9,28,9,2023-09-28T07:00:00+08:00,566,2246,1171,157,794,406,1248,230,1272
,,,,,,,,,1114,9,28,10,2023-09-28T08:00:00+08:00,551,2188,1141,153,774,396,1216,224,1239
,,,,,,,,,1115,9,28,11,2023-09-28T09:00:00+08:00,586,2324,1212,163,822,421,1292,238,1316
,,,,,,,,,1116,9,28,12,2023-09-28T10:00:00+08:00,615,2443,1274,171,864,442,1357,250,1383
,,,,,,,,,1117,9,28,13,2023-09-28T11:00:00+08:00,634,2516,1312,176,890,455,1398,258,1425
,,,,,,,,,1118,9,28,14,2023-09-28T12:00:00+08:00,632,2509,1308,175,887,454,1394,257,1421
,,,,,,,,,1119,9,28,15,2023-09-28T13:00:00+08:00,635,2518,1313,176,891,456,1399,258,1426
,,,,,,,,,1120,9,28,16,2023-09-28T14:00:00+08:00,666,2642,1377,185,934,478,1468,271,1496
,,,,,,,,,1121,9,28,17,2023-09-28T15:00:00+08:00,685,2720,1418,190,962,492,1512,279,1540
,,,,,,,,,1122,9,28,18,2023-09-28T16:00:00+08:00,704,2794,1457,195,988,506,1553,286,1582
,,,,,,,,,1123,9,28,19,2023-09-28T17:00:00+08:00,704,2794,1457,195,988,506,1553,286,1582
,,,,,,,,,1124,9,28,20,2023-09-28T18:00:00+08:00,686,2724,1420,191,963,493,1514,279,1542
,,,,,,,,,1125,9,28,21,2023-09-28T19:00:00+08:00,705,2798,1459,196,990,506,1555,287,1584
,,,,,,,,,1126,9,28,22,2023-09-28T20:00:00+08:00,755,2997,1562,210,1060,542,1665,307,1697
,,,,,,,,,1127,9,28,23,2023-09-28T21:00:00+08:00,748,2969,1548,208,1050,537,1650,304,1681
,,,,,,,,,1128,9,28,24,2023-09-28T22:00:00+08:00,736,2920,1523,204,1033,528,1623,299,1653
,,,,,,,,,1129,9,29,1,2023-09-28T23:00:00+08:00,732,2907,1516,203,1028,526,1615,298,1646
,,,,,,,,,1130,9,29,2,2023-09-29T00:00:00+08:00,704,2794,1457,195,988,505,1552,286,1582
,,,,,,,,,1131,9,29,3,2023-09-29T01:00:00+08:00,667,2646,1380,185,936,479,1471,271,1498
,,,,,,,,,1132,9,29,4,2023-09-29T02:00:00+08:00,638,2533,1321,177,896,458,1408,260,1434
,,,,,,,,,1133,9,29,5,2023-09-29T03:00:00+08:00,615,2439,1272,171,863,441,1355,250,1381
,,,,,,,,,1134,9,29,6,2023-09-29T04:00:00+08:00,598,2374,1238,166,839,429,1319,243,1344
,,,,,,,,,1135,9,29,7,2023-09-29T05:00:00+08:00,586,2324,1212,163,822,421,1292,238,1316
,,,,,,,,,1136,9,29,8,2023-09-29T06:00:00+08:00,589,2338,1219,164,827,423,1299,240,1324
,,,,,,,,,1137,9,29,9,2023-09-29T07:00:00+08:00,585,2323,1211,162,822,420,1291,238,1315
,,,,,,,,,1138,9,29,10,2023-09-29T08:00:00+08:00,604,2397,1250,168,848,434,1332,246,1357
,,,,,,,,,1139,9,29,11,2023-09-29T09:00:00+08:00,671,2662,1388,186,941,482,1479,273,1507
,,,,,,,,,1140,9,29,12,2023-09-29T10:00:00+08:00,700,2778,1448,194,982,503,1544,285,1573
,,,,,,,,,1141,9,29,13,2023-09-29T11:00:00+08:00,723,2871,1497,201,1015,520,1595,294,1626
,,,,,,,,,1142,9,29,14,2023-09-29T12:00:00+08:00,722,2866,1495,200,1014,519,1593,294,1623
,,,,,,,,,1143,9,29,15,2023-09-29T13:00:00+08:00,712,2828,1474,198,1000,512,1571,290,1601
,,,,,,,,,1144,9,29,16,2023-09-29T14:00:00+08:00,737,2926,1526,205,1035,529,1626,300,1657
,,,,,,,,,1145,9,29,17,2023-09-29T15:00:00+08:00,778,3087,1610,216,1092,559,1715,316,1748
,,,,,,,,,1146,9,29,18,2023-09-29T16:00:00+08:00,788,3126,1630,219,1106,566,1737,320,1770
,,,,,,,,,1147,9,29,19,2023-09-29T17:00:00+08:00,772,3065,1598,214,1084,555,1703,314,1736
,,,,,,,,,1148,9,29,20,2023-09-29T18:00:00+08:00,728,2888,1506,202,1021,523,1605,296,1635
,,,,,,,,,1149,9,29,21,2023-09-29T19:00:00+08:00,733,2909,1517,203,1029,526,1616,298,1647
,,,,,,,,,1150,9,29,22,2023-09-29T20:00:00+08:00,754,2991,1560,209,1058,541,1662,307,1694
,,,,,,,,,1151,9,29,23,2023-09-29T21:00:00+08:00,741,2940,1533,206,1040,532,1634,301,1665
,,,,,,,,,1152,9,29,24,2023-09-29T22:00:00+08:00,724,2874,1498,201,1016,520,1597,295,1627
,,,,,,,,,1153,9,30,1,2023-09-29T23:00:00+08:00,715,2839,1480,199,1004,514,1578,291,1607
,,,,,,,,,1154,9,30,2,2023-09-30T00:00:00+08:00,691,2742,1430,192,970,496,1524,281,1553
,,,,,,,,,1155,9,30,3,2023-09-30T01:00:00+08:00,666,2642,1378,185,934,478,1468,271,1496
,,,,,,,,,1156,9,30,4,2023-09-30T02:00:00+08:00,638,2534,1321,177,896,458,1408,260,1435
,,,,,,,,,1157,9,30,5,2023-09-30T03:00:00+08:00,617,2448,1276,171,866,443,1360,251,1386
,,,,,,,,,1158,9,30,6,2023-09-30T04:00:00+08:00,600,2381,1241,167,842,431,1323,244,1348
,,,,,,,,,1159,9,30,7,2023-09-30T05:00:00+08:00,588,2334,1217,163,826,422,1297,239,1322
,,,,,,,,,1160,9,30,8,2023-09-30T06:00:00+08:00,582,2312,1205,162,818,418,1285,237,1309
,,,,,,,,,1161,9,30,9,2023-09-30T07:00:00+08:00,571,2265,1181,158,801,410,1259,232,1283
,,,,,,,,,1162,9,30,10,2023-09-30T08:00:00+08:00,557,2211,1153,155,782,400,1229,227,1252
,,,,,,,,,1163,9,30,11,2023-09-30T09:00:00+08:00,595,2361,1231,165,835,427,1312,242,1337
,,,,,,,,,1164,9,30,12,2023-09-30T10:00:00+08:00,621,2466,1286,172,872,446,1371,253,1396
,,,,,,,,,1165,9,30,13,2023-09-30T11:00:00+08:00,637,2529,1319,177,894,458,1405,259,1432
,,,,,,,,,1166,9,30,14,2023-09-30T12:00:00+08:00,636,2525,1317,177,893,457,1403,259,1430
,,,,,,,,,1167,9,30,15,2023-09-30T13:00:00+08:00,624,2478,1292,173,877,448,1377,254,1403
,,,,,,,,,1168,9,30,16,2023-09-30T14:00:00+08:00,645,2559,1334,179,905,463,1422,262,1449
,,,,,,,,,1169,9,30,17,2023-09-30T15:00:00+08:00,667,2647,1380,185,936,479,1471,271,1498
,,,,,,,,,1170,9,30,18,2023-09-30T16:00:00+08:00,680,2698,1407,189,954,488,1500,277,1528
,,,,,,,,,1171,9,30,19,2023-09-30T17:00:00+08:00,671,2661,1388,186,941,482,1479,273,1507
,,,,,,,,,1172,9,30,20,2023-09-30T18:00:00+08:00,657,2609,1360,182,923,472,1450,267,1477
,,,,,,,,,1173,9,30,21,2023-09-30T19:00:00+08:00,674,2676,1395,187,946,484,1487,274,1515
,,,,,,,,,1174,9,30,22,2023-09-30T20:00:00+08:00,714,2835,1478,198,1003,513,1576,291,1605
,,,,,,,,,1175,9,30,23,2023-09-30T21:00:00+08:00,710,2818,1470,197,997,510,1566,289,1596
,,,,,,,,,1176,9,30,24,2023-09-30T22:00:00+08:00,692,2746,1432,192,971,497,1526,281,1555
,,,,,,,,,1177,1,29,1,2023-01-28T23:00:00+08:00,597,2369,1235,166,838,429,1317,243,1342
,,,,,,,,,1178,1,29,2,2023-01-29T00:00:00+08:00,574,2277,1187,159,805,412,1265,233,1289
,,,,,,,,,1179,1,29,3,2023-01-29T01:00:00+08:00,551,2187,1140,153,773,396,1215,224,1238
,,,,,,,,,1180,1,29,4,2023-01-29T02:00:00+08:00,529,2099,1095,147,742,380,1167,215,1189
,,,,,,,,,1181,1,29,5,2023-01-29T03:00:00+08:00,516,2048,1068,143,724,371,1138,210,1160
,,,,,,,,,1182,1,29,6,2023-01-29T04:00:00+08:00,503,1995,1040,140,706,361,1109,204,1130
,,,,,,,,,1183,1,29,7,2023-01-29T05:00:00+08:00,495,1965,1025,137,695,356,1092,201,1113
,,,,,,,,,1184,1,29,8,2023-01-29T06:00:00+08:00,498,1978,1031,138,699,358,1099,203,1120
,,,,,,,,,1185,1,29,9,2023-01-29T07:00:00+08:00,498,1975,1030,138,699,357,1098,202,1118
,,,,,,,,,1186,1,29,10,2023-01-29T08:00:00+08:00,482,1911,997,134,676,346,1062,196,1082
,,,,,,,,,1187,1,29,11,2023-01-29T09:00:00+08:00,499,1979,1032,138,700,358,1100,203,1121
,,,,,,,,,1188,1,29,12,2023-01-29T10:00:00+08:00,518,2057,1072,144,727,372,1143,211,1164
,,,,,,,,,1189,1,29,13,2023-01-29T11:00:00+08:00,531,2107,1099,147,745,381,1171,216,1193
,,,,,,,,,1190,1,29,14,2023-01-29T12:00:00+08:00,528,2096,1093,147,741,379,1165,215,1187
,,,,,,,,,1191,1,29,15,2023-01-29T13:00:00+08:00,528,2096,1093,147,741,379,1165,215,1187
,,,,,,,,,1192,1,29,16,2023-01-29T14:00:00+08:00,542,2152,1122,150,761,389,1196,221,1218
,,,,,,,,,1193,1,29,17,2023-01-29T15:00:00+08:00,550,2182,1138,153,772,395,1213,224,1235
,,,,,,,,,1194,1,29,18,2023-01-29T16:00:00+08:00,550,2183,1138,153,772,395,1213,224,1236
,,,,,,,,,1195,1,29,19,2023-01-29T17:00:00+08:00,548,2177,1135,152,770,394,1210,223,1232
,,,,,,,,,1196,1,29,20,2023-01-29T18:00:00+08:00,551,2188,1141,153,774,396,1216,224,1239
,,,,,,,,,1197,1,29,21,2023-01-29T19:00:00+08:00,571,2267,1182,159,802,410,1260,232,1284
,,,,,,,,,1198,1,29,22,2023-01-29T20:00:00+08:00,625,2482,1294,174,878,449,1379,254,1406
,,,,,,,,,1199,1,29,23,2023-01-29T21:00:00+08:00,623,2473,1290,173,875,448,1374,253,1400
,,,,,,,,,1200,1,29,24,2023-01-29T22:00:00+08:00,604,2398,1250,168,848,434,1332,246,1358
,,,,,,,,,1201,1,30,1,2023-01-29T23:00:00+08:00,592,2348,1224,164,830,425,1305,241,1329
,,,,,,,,,1202,1,30,2,2023-01-30T00:00:00+08:00,560,2221,1158,155,786,402,1234,228,1258
,,,,,,,,,1203,1,30,3,2023-01-30T01:00:00+08:00,541,2149,1121,150,760,389,1194,220,1217
,,,,,,,,,1204,1,30,4,2023-01-30T02:00:00+08:00,529,2100,1095,147,743,380,1167,215,1189
,,,,,,,,,1205,1,30,5,2023-01-30T03:00:00+08:00,514,2042,1065,143,722,369,1135,209,1156
,,,,,,,,,1206,1,30,6,2023-01-30T04:00:00+08:00,501,1986,1036,139,703,359,1104,204,1125
,,,,,,,,,1207,1,30,7,2023-01-30T05:00:00+08:00,499,1979,1032,138,700,358,1100,203,1121
,,,,,,,,,1208,1,30,8,2023-01-30T06:00:00+08:00,514,2039,1063,143,721,369,1133,209,1154
,,,,,,,,,1209,1,30,9,2023-01-30T07:00:00+08:00,533,2115,1103,148,748,383,1175,217,1197
,,,,,,,,,1210,1,30,10,2023-01-30T08:00:00+08:00,559,2220,1157,155,785,402,1234,227,1257
,,,,,,,,,1211,1,30,11,2023-01-30T09:00:00+08:00,628,2491,1299,174,881,451,1384,255,1411
,,,,,,,,,1212,1,30,12,2023-01-30T10:00:00+08:00,659,2617,1364,183,925,473,1454,268,1482
,,,,,,,,,1213,1,30,13,2023-01-30T11:00:00+08:00,677,2687,1401,188,950,486,1493,275,1521
,,,,,,,,,1214,1,30,14,2023-01-30T12:00:00+08:00,674,2673,1394,187,945,484,1485,274,1514
,,,,,,,,,1215,1,30,15,2023-01-30T13:00:00+08:00,660,2621,1367,183,927,474,1456,269,1484
,,,,,,,,,1216,1,30,16,2023-01-30T14:00:00+08:00,682,2706,1411,189,957,490,1504,277,1532
,,,,,,,,,1217,1,30,17,2023-01-30T15:00:00+08:00,691,2742,1430,192,970,496,1524,281,1553
,,,,,,,,,1218,1,30,18,2023-01-30T16:00:00+08:00,691,2741,1429,192,969,496,1523,281,1552
,,,,,,,,,1219,1,30,19,2023-01-30T17:00:00+08:00,679,2694,1405,188,953,487,1497,276,1525
,,,,,,,,,1220,1,30,20,2023-01-30T18:00:00+08:00,644,2554,1332,179,903,462,1419,262,1446
,,,,,,,,,1221,1,30,21,2023-01-30T19:00:00+08:00,645,2560,1335,179,905,463,1423,262,1450
,,,,,,,,,1222,1,30,22,2023-01-30T20:00:00+08:00,683,2710,1413,190,958,490,1506,278,1534
,,,,,,,,,1223,1,30,23,2023-01-30T21:00:00+08:00,672,2669,1391,187,944,483,1483,273,1511
,,,,,,,,,1224,1,30,24,2023-01-30T22:00:00+08:00,653,2590,1351,181,916,469,1439,265,1467
,,,,,,,,,1225,1,31,1,2023-01-30T23:00:00+08:00,633,2511,1309,176,888,454,1395,257,1422
,,,,,,,,,1226,1,31,2,2023-01-31T00:00:00+08:00,598,2375,1238,166,840,430,1320,243,1345
,,,,,,,,,1227,1,31,3,2023-01-31T01:00:00+08:00,573,2273,1185,159,804,411,1263,233,1287
,,,,,,,,,1228,1,31,4,2023-01-31T02:00:00+08:00,553,2196,1145,154,777,397,1220,225,1243
,,,,,,,,,1229,1,31,5,2023-01-31T03:00:00+08:00,536,2127,1109,149,752,385,1182,218,1204
,,,,,,,,,1230,1,31,6,2023-01-31T04:00:00+08:00,528,2097,1094,147,742,379,1165,215,1188
,,,,,,,,,1231,1,31,7,2023-01-31T05:00:00+08:00,522,2073,1081,145,733,375,1152,212,1174
,,,,,,,,,1232,1,31,8,2023-01-31T06:00:00+08:00,543,2157,1125,151,763,390,1198,221,1221
,,,,,,,,,1233,1,31,9,2023-01-31T07:00:00+08:00,556,2208,1151,154,781,400,1227,226,1250
,,,,,,,,,1234,1,31,10,2023-01-31T08:00:00+08:00,571,2266,1182,158,801,410,1259,232,1283
,,,,,,,,,1235,1,31,11,2023-01-31T09:00:00+08:00,632,2510,1309,176,888,454,1395,257,1421
,,,,,,,,,1236,1,31,12,2023-01-31T10:00:00+08:00,661,2623,1368,183,928,475,1458,269,1485
,,,,,,,,,1237,1,31,13,2023-01-31T11:00:00+08:00,678,2689,1402,188,951,487,1494,276,1523
,,,,,,,,,1238,1,31,14,2023-01-31T12:00:00+08:00,674,2674,1394,187,946,484,1486,274,1514
,,,,,,,,,1239,1,31,15,2023-01-31T13:00:00+08:00,660,2619,1365,183,926,474,1455,268,1483
,,,,,,,,,1240,1,31,16,2023-01-31T14:00:00+08:00,689,2734,1425,191,967,495,1519,280,1548
,,,,,,,,,1241,1,31,17,2023-01-31T15:00:00+08:00,702,2785,1452,195,985,504,1548,285,1577
,,,,,,,,,1242,1,31,18,2023-01-31T16:00:00+08:00,706,2800,1460,196,990,507,1556,287,1585
,,,,,,,,,1243,1,31,19,2023-01-31T17:00:00+08:00,692,2747,1432,192,971,497,1526,281,1555
,,,,,,,,,1244,1,31,20,2023-01-31T18:00:00+08:00,654,2597,1354,182,918,470,1443,266,1470
,,,,,,,,,1245,1,31,21,2023-01-31T19:00:00+08:00,661,2624,1368,183,928,475,1458,269,1485
