Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
,,,,,,,,,921,11,15,9,2023-11-15T07:00:00+08:00,653,717,346,1143,233
,,,,,,,,,922,11,15,10,2023-11-15T08:00:00+08:00,675,741,357,1182,240
,,,,,,,,,923,11,15,11,2023-11-15T09:00:00+08:00,754,828,400,1320,269
,,,,,,,,,924,11,15,12,2023-11-15T10:00:00+08:00,797,875,422,1396,284
,,,,,,,,,925,11,15,13,2023-11-15T11:00:00+08:00,824,905,437,1443,294
,,,,,,,,,926,11,15,14,2023-11-15T12:00:00+08:00,830,911,440,1453,296
,,,,,,,,,927,11,15,15,2023-11-15T13:00:00+08:00,820,902,434,1437,293
,,,,,,,,,928,11,15,16,2023-11-15T14:00:00+08:00,851,935,450,1490,303
,,,,,,,,,929,11,15,17,2023-11-15T15:00:00+08:00,868,954,460,1521,311
,,,,,,,,,930,11,15,18,2023-11-15T16:00:00+08:00,874,960,463,1531,312
,,,,,,,,,931,11,15,19,2023-11-15T17:00:00+08:00,858,943,455,1503,307
,,,,,,,,,932,11,15,20,2023-11-15T18:00:00+08:00,805,885,427,1410,288
,,,,,,,,,933,11,15,21,2023-11-15T19:00:00+08:00,828,909,439,1450,295
,,,,,,,,,934,11,15,22,2023-11-15T20:00:00+08:00,842,925,446,1476,301
,,,,,,,,,935,11,15,23,2023-11-15T21:00:00+08:00,831,913,440,1456,296
,,,,,,,,,936,11,15,24,2023-11-15T22:00:00+08:00,811,891,429,1420,289
,,,,,,,,,937,11,16,1,2023-11-15T23:00:00+08:00,792,869,419,1385,282
,,,,,,,,,938,11,16,2,2023-11-16T00:00:00+08:00,747,820,395,1308,267
,,,,,,,,,939,11,16,3,2023-11-16T01:00:00+08:00,710,781,376,1244,253
,,,,,,,,,940,11,16,4,2023-11-16T02:00:00+08:00,684,752,363,1199,244
,,,,,,,,,941,11,16,5,2023-11-16T03:00:00+08:00,666,732,353,1167,238
,,,,,,,,,942,11,16,6,2023-11-16T04:00:00+08:00,648,713,344,1136,232
,,,,,,,,,943,11,16,7,2023-11-16T05:00:00+08:00,646,709,341,1131,231
,,,,,,,,,944,11,16,8,2023-11-16T06:00:00+08:00,665,731,352,1164,238
,,,,,,,,,945,11,16,9,2023-11-16T07:00:00+08:00,660,725,350,1155,236
,,,,,,,,,946,11,16,10,2023-11-16T08:00:00+08:00,681,749,360,1194,243
,,,,,,,,,947,11,16,11,2023-11-16T09:00:00+08:00,759,834,402,1330,271
,,,,,,,,,948,11,16,12,2023-11-16T10:00:00+08:00,800,878,424,1401,286
,,,,,,,,,949,11,16,13,2023-11-16T11:00:00+08:00,824,906,437,1444,294
,,,,,,,,,950,11,16,14,2023-11-16T12:00:00+08:00,821,902,434,1438,293
,,,,,,,,,951,11,16,15,2023-11-16T13:00:00+08:00,811,891,429,1420,289
,,,,,,,,,952,11,16,16,2023-11-16T14:00:00+08:00,849,932,449,1487,303
,,,,,,,,,953,11,16,17,2023-11-16T15:00:00+08:00,881,967,466,1542,314
,,,,,,,,,954,11,16,18,2023-11-16T16:00:00+08:00,883,970,467,1546,315
,,,,,,,,,955,11,16,19,2023-11-16T17:00:00+08:00,864,948,457,1512,308
,,,,,,,,,956,11,16,20,2023-11-16T18:00:00+08:00,817,897,432,1430,292
,,,,,,,,,957,11,16,21,2023-11-16T19:00:00+08:00,833,914,441,1458,298
,,,,,,,,,958,11,16,22,2023-11-16T20:00:00+08:00,852,936,451,1492,305
,,,,,,,,,959,11,16,23,2023-11-16T21:00:00+08:00,839,922,444,1469,300
,,,,,,,,,960,11,16,24,2023-11-16T22:00:00+08:00,815,895,431,1427,290
,,,,,,,,,961,11,17,1,2023-11-16T23:00:00+08:00,795,873,421,1392,283
,,,,,,,,,962,11,17,2,2023-11-17T00:00:00+08:00,760,834,402,1330,271
,,,,,,,,,963,11,17,3,2023-11-17T01:00:00+08:00,720,792,382,1262,257
,,,,,,,,,964,11,17,4,2023-11-17T02:00:00+08:00,698,767,370,1223,250
,,,,,,,,,965,11,17,5,2023-11-17T03:00:00+08:00,676,742,358,1184,242
,,,,,,,,,966,11,17,6,2023-11-17T04:00:00+08:00,660,725,350,1155,236
,,,,,,,,,967,11,17,7,2023-11-17T05:00:00+08:00,653,717,346,1143,233
,,,,,,,,,968,11,17,8,2023-11-17T06:00:00+08:00,648,712,342,1135,231
,,,,,,,,,969,11,17,9,2023-11-17T07:00:00+08:00,656,720,347,1148,234
,,,,,,,,,970,11,17,10,2023-11-17T08:00:00+08:00,671,737,355,1175,239
,,,,,,,,,971,11,17,11,2023-11-17T09:00:00+08:00,743,816,393,1301,265
,,,,,,,,,972,11,17,12,2023-11-17T10:00:00+08:00,779,855,412,1364,278
,,,,,,,,,973,11,17,13,2023-11-17T11:00:00+08:00,808,889,428,1417,289
,,,,,,,,,974,11,17,14,2023-11-17T12:00:00+08:00,810,889,428,1417,289
,,,,,,,,,975,11,17,15,2023-11-17T13:00:00+08:00,794,872,421,1391,283
,,,,,,,,,976,11,17,16,2023-11-17T14:00:00+08:00,818,898,433,1432,292
,,,,,,,,,977,11,17,17,2023-11-17T15:00:00+08:00,857,942,453,1502,306
,,,,,,,,,978,11,17,18,2023-11-17T16:00:00+08:00,860,945,456,1507,307
,,,,,,,,,979,11,17,19,2023-11-17T17:00:00+08:00,846,929,448,1481,302
,,,,,,,,,980,11,17,20,2023-11-17T18:00:00+08:00,804,883,426,1408,287
,,,,,,,,,981,11,17,21,2023-11-17T19:00:00+08:00,824,905,437,1443,294
,,,,,,,,,982,11,17,22,2023-11-17T20:00:00+08:00,841,925,446,1475,301
,,,,,,,,,983,11,17,23,2023-11-17T21:00:00+08:00,827,908,438,1448,295
,,,,,,,,,984,11,17,24,2023-11-17T22:00:00+08:00,803,883,425,1407,287
,,,,,,,,,985,11,18,1,2023-11-17T23:00:00+08:00,783,860,414,1371,280
,,,,,,,,,986,11,18,2,2023-11-18T00:00:00+08:00,755,829,400,1322,270
,,,,,,,,,987,11,18,3,2023-11-18T01:00:00+08:00,718,789,381,1259,257
,,,,,,,,,988,11,18,4,2023-11-18T02:00:00+08:00,697,766,369,1221,249
,,,,,,,,,989,11,18,5,2023-11-18T03:00:00+08:00,678,744,358,1187,242
,,,,,,,,,990,11,18,6,2023-11-18T04:00:00+08:00,656,720,347,1148,234
,,,,,,,,,991,11,18,7,2023-11-18T05:00:00+08:00,648,713,344,1136,232
,,,,,,,,,992,11,18,8,2023-11-18T06:00:00+08:00,650,715,345,1140,232
,,,,,,,,,993,11,18,9,2023-11-18T07:00:00+08:00,639,702,338,1118,228
,,,,,,,,,994,11,18,10,2023-11-18T08:00:00+08:00,627,689,332,1099,224
,,,,,,,,,995,11,18,11,2023-11-18T09:00:00+08:00,680,747,360,1190,243
,,,,,,,,,996,11,18,12,2023-11-18T10:00:00+08:00,714,784,377,1250,255
,,,,,,,,,997,11,18,13,2023-11-18T11:00:00+08:00,742,815,392,1298,264
,,,,,,,,,998,11,18,14,2023-11-18T12:00:00+08:00,741,813,392,1297,264
,,,,,,,,,999,11,18,15,2023-11-18T13:00:00+08:00,731,803,387,1281,261
,,,,,,,,,1000,11,18,16,2023-11-18T14:00:00+08:00,749,822,396,1311,268
,,,,,,,,,1001,11,18,17,2023-11-18T15:00:00+08:00,754,828,400,1321,269
,,,,,,,,,1002,11,18,18,2023-11-18T16:00:00+08:00,760,834,402,1330,271
,,,,,,,,,1003,11,18,19,2023-11-18T17:00:00+08:00,756,830,401,1324,270
,,,,,,,,,1004,11,18,20,2023-11-18T18:00:00+08:00,744,817,393,1301,265
,,,,,,,,,1005,11,18,21,2023-11-18T19:00:00+08:00,779,855,412,1364,278
,,,,,,,,,1006,11,18,22,2023-11-18T20:00:00+08:00,801,879,424,1402,286
,,,,,,,,,1007,11,18,23,2023-11-18T21:00:00+08:00,789,868,418,1383,282
,,,,,,,,,1008,11,18,24,2023-11-18T22:00:00+08:00,771,847,408,1351,275
,,,,,,,,,1009,9,24,1,2023-09-23T23:00:00+08:00,761,836,403,1333,271
,,,,,,,,,1010,9,24,2,2023-09-24T00:00:00+08:00,731,803,387,1281,261
,,,,,,,,,1011,9,24,3,2023-09-24T01:00:00+08:00,699,768,370,1224,250
,,,,,,,,,1012,9,24,4,2023-09-24T02:00:00+08:00,669,736,355,1173,239
,,,,,,,,,1013,9,24,5,2023-09-24T03:00:00+08:00,647,712,342,1134,231
,,,,,,,,,1014,9,24,6,2023-09-24T04:00:00+08:00,636,698,336,1113,227
,,,,,,,,,1015,9,24,7,2023-09-24T05:00:00+08:00,622,683,329,1088,221
,,,,,,,,,1016,9,24,8,2023-09-24T06:00:00+08:00,624,685,330,1092,223
,,,,,,,,,1017,9,24,9,2023-09-24T07:00:00+08:00,608,668,322,1065,218
,,,,,,,,,1018,9,24,10,2023-09-24T08:00:00+08:00,584,641,309,1022,208
,,,,,,,,,1019,9,24,11,2023-09-24T09:00:00+08:00,606,666,321,1062,217
,,,,,,,,,1020,9,24,12,2023-09-24T10:00:00+08:00,636,698,336,1112,227
,,,,,,,,,1021,9,24,13,2023-09-24T11:00:00+08:00,643,706,340,1126,230
,,,,,,,,,1022,9,24,14,2023-09-24T12:00:00+08:00,642,704,339,1124,228
,,,,,,,,,1023,9,24,15,2023-09-24T13:00:00+08:00,645,708,341,1129,231
,,,,,,,,,1024,9,24,16,2023-09-24T14:00:00+08:00,666,732,352,1166,238
,,,,,,,,,1025,9,24,17,2023-09-24T15:00:00+08:00,677,743,358,1186,242
,,,,,,,,,1026,9,24,18,2023-09-24T16:00:00+08:00,679,746,359,1189,243
,,,,,,,,,1027,9,24,19,2023-09-24T17:00:00+08:00,673,738,356,1177,240
,,,,,,,,,1028,9,24,20,2023-09-24T18:00:00+08:00,673,738,356,1177,240
,,,,,,,,,1029,9,24,21,2023-09-24T19:00:00+08:00,710,781,376,1244,253
,,,,,,,,,1030,9,24,22,2023-09-24T20:00:00+08:00,769,845,408,1348,275
,,,,,,,,,1031,9,24,23,2023-09-24T21:00:00+08:00,768,844,407,1345,275
,,,,,,,,,1032,9,24,24,2023-09-24T22:00:00+08:00,760,835,403,1331,271
,,,,,,,,,1033,9,25,1,2023-09-24T23:00:00+08:00,738,811,391,1294,264
,,,,,,,,,1034,9,25,2,2023-09-25T00:00:00+08:00,700,770,371,1227,250
,,,,,,,,,1035,9,25,3,2023-09-25T01:00:00+08:00,671,736,355,1174,239
,,,,,,,,,1036,9,25,4,2023-09-25T02:00:00+08:00,644,707,341,1128,230
,,,,,,,,,1037,9,25,5,2023-09-25T03:00:00+08:00,626,687,331,1095,224
,,,,,,,,,1038,9,25,6,2023-09-25T04:00:00+08:00,609,669,322,1067,218
,,,,,,,,,1039,9,25,7,2023-09-25T05:00:00+08:00,606,665,320,1061,217
,,,,,,,,,1040,9,25,8,2023-09-25T06:00:00+08:00,626,687,332,1097,224
,,,,,,,,,1041,9,25,9,2023-09-25T07:00:00+08:00,637,699,337,1114,227
,,,,,,,,,1042,9,25,10,2023-09-25T08:00:00+08:00,674,740,356,1179,240
,,,,,,,,,1043,9,25,11,2023-09-25T09:00:00+08:00,763,838,404,1336,273
,,,,,,,,,1044,9,25,12,2023-09-25T10:00:00+08:00,801,880,424,1404,286
,,,,,,,,,1045,9,25,13,2023-09-25T11:00:00+08:00,827,908,438,1448,295
,,,,,,,,,1046,9,25,14,2023-09-25T12:00:00+08:00,810,890,429,1418,289
,,,,,,,,,1047,9,25,15,2023-09-25T13:00:00+08:00,790,868,419,1383,282
,,,,,,,,,1048,9,25,16,2023-09-25T14:00:00+08:00,819,900,433,1434,293
,,,,,,,,,1049,9,25,17,2023-09-25T15:00:00+08:00,841,924,446,1474,301
,,,,,,,,,1050,9,25,18,2023-09-25T16:00:00+08:00,848,930,448,1485,302
,,,,,,,,,1051,9,25,19,2023-09-25T17:00:00+08:00,839,922,444,1469,300
,,,,,,,,,1052,9,25,20,2023-09-25T18:00:00+08:00,796,874,422,1394,284
,,,,,,,,,1053,9,25,21,2023-09-25T19:00:00+08:00,808,888,428,1416,289
,,,,,,,,,1054,9,25,22,2023-09-25T20:00:00+08:00,847,930,448,1483,302
,,,,,,,,,1055,9,25,23,2023-09-25T21:00:00+08:00,835,918,442,1463,299
,,,,,,,,,1056,9,25,24,2023-09-25T22:00:00+08:00,812,891,430,1421,290
,,,,,,,,,1057,9,26,1,2023-09-25T23:00:00+08:00,788,867,418,1381,282
,,,,,,,,,1058,9,26,2,2023-09-26T00:00:00+08:00,751,825,397,1315,268
,,,,,,,,,1059,9,26,3,2023-09-26T01:00:00+08:00,712,783,377,1247,255
,,,,,,,,,1060,9,26,4,2023-09-26T02:00:00+08:00,689,756,365,1206,245
,,,,,,,,,1061,9,26,5,2023-09-26T03:00:00+08:00,668,734,354,1170,238
,,,,,,,,,1062,9,26,6,2023-09-26T04:00:00+08:00,650,715,345,1139,232
,,,,,,,,,1063,9,26,7,2023-09-26T05:00:00+08:00,642,705,340,1124,230
,,,,,,,,,1064,9,26,8,2023-09-26T06:00:00+08:00,660,725,350,1156,236
,,,,,,,,,1065,9,26,9,2023-09-26T07:00:00+08:00,665,731,352,1164,237
,,,,,,,,,1066,9,26,10,2023-09-26T08:00:00+08:00,689,756,365,1207,246
,,,,,,,,,1067,9,26,11,2023-09-26T09:00:00+08:00,764,839,405,1337,273
,,,,,,,,,1068,9,26,12,2023-09-26T10:00:00+08:00,803,881,425,1406,287
,,,,,,,,,1069,9,26,13,2023-09-26T11:00:00+08:00,827,908,438,1448,295
,,,,,,,,,1070,9,26,14,2023-09-26T12:00:00+08:00,821,902,434,1439,293
,,,,,,,,,1071,9,26,15,2023-09-26T13:00:00+08:00,806,886,427,1412,288
,,,,,,,,,1072,9,26,16,2023-09-26T14:00:00+08:00,833,914,441,1458,298
,,,,,,,,,1073,9,26,17,2023-09-26T15:00:00+08:00,848,931,449,1485,302
,,,,,,,,,1074,9,26,18,2023-09-26T16:00:00+08:00,860,945,456,1507,307
,,,,,,,,,1075,9,26,19,2023-09-26T17:00:00+08:00,842,925,446,1475,301
,,,,,,,,,1076,9,26,20,2023-09-26T18:00:00+08:00,804,884,426,1409,287
,,,,,,,,,1077,9,26,21,2023-09-26T19:00:00+08:00,815,895,431,1427,292
,,,,,,,,,1078,9,26,22,2023-09-26T20:00:00+08:00,858,943,455,1503,307
,,,,,,,,,1079,9,26,23,2023-09-26T21:00:00+08:00,849,932,449,1486,303
,,,,,,,,,1080,9,26,24,2023-09-26T22:00:00+08:00,829,910,439,1452,296
,,,,,,,,,1081,9,27,1,2023-09-26T23:00:00+08:00,804,884,426,1409,287
,,,,,,,,,1082,9,27,2,2023-09-27T00:00:00+08:00,761,836,403,1333,271
,,,,,,,,,1083,9,27,3,2023-09-27T01:00:00+08:00,721,793,383,1264,258
,,,,,,,,,1084,9,27,4,2023-09-27T02:00:00+08:00,698,767,369,1222,249
,,,,,,,,,1085,9,27,5,2023-09-27T03:00:00+08:00,672,737,355,1175,239
,,,,,,,,,1086,9,27,6,2023-09-27T04:00:00+08:00,654,718,346,1145,233
,,,,,,,,,1087,9,27,7,2023-09-27T05:00:00+08:00,644,707,341,1128,230
,,,,,,,,,1088,9,27,8,2023-09-27T06:00:00+08:00,660,725,350,1155,236
,,,,,,,,,1089,9,27,9,2023-09-27T07:00:00+08:00,659,723,349,1154,236
,,,,,,,,,1090,9,27,10,2023-09-27T08:00:00+08:00,685,753,363,1200,245
,,,,,,,,,1091,9,27,11,2023-09-27T09:00:00+08:00,754,828,400,1321,269
,,,,,,,,,1092,9,27,12,2023-09-27T10:00:00+08:00,792,870,419,1386,282
,,,,,,,,,1093,9,27,13,2023-09-27T11:00:00+08:00,814,893,430,1425,290
,,,,,,,,,1094,9,27,14,2023-09-27T12:00:00+08:00,812,891,430,1421,290
,,,,,,,,,1095,9,27,15,2023-09-27T13:00:00+08:00,801,879,424,1403,286
,,,,,,,,,1096,9,27,16,2023-09-27T14:00:00+08:00,839,922,444,1470,300
,,,,,,,,,1097,9,27,17,2023-09-27T15:00:00+08:00,871,957,461,1526,311
,,,,,,,,,1098,9,27,18,2023-09-27T16:00:00+08:00,887,975,469,1554,317
,,,,,,,,,1099,9,27,19,2023-09-27T17:00:00+08:00,874,960,463,1530,312
,,,,,,,,,1100,9,27,20,2023-09-27T18:00:00+08:00,822,903,435,1439,294
,,,,,,,,,1101,9,27,21,2023-09-27T19:00:00+08:00,829,910,439,1452,296
,,,,,,,,,1102,9,27,22,2023-09-27T20:00:00+08:00,866,952,459,1516,309
,,,,,,,,,1103,9,27,23,2023-09-27T21:00:00+08:00,852,936,451,1491,305
,,,,,,,,,1104,9,27,24,2023-09-27T22:00:00+08:00,831,913,440,1455,296
,,,,,,,,,1105,9,28,1,2023-09-27T23:00:00+08:00,815,894,431,1427,290
,,,,,,,,,1106,9,28,2,2023-09-28T00:00:00+08:00,780,857,413,1366,278
,,,,,,,,,1107,9,28,3,2023-09-28T01:00:00+08:00,747,820,395,1308,267
,,,,,,,,,1108,9,28,4,2023-09-28T02:00:00+08:00,718,789,381,1258,257
,,,,,,,,,1109,9,28,5,2023-09-28T03:00:00+08:00,691,758,366,1209,246
,,,,,,,,,1110,9,28,6,2023-09-28T04:00:00+08:00,669,735,354,1172,239
,,,,,,,,,1111,9,28,7,2023-09-28T05:00:00+08:00,655,719,347,1146,233
,,,,,,,,,1112,9,28,8,2023-09-28T06:00:00+08:00,654,718,346,1145,233
,,,,,,,,,1113,9,28,9,2023-09-28T07:00:00+08:00,639,701,338,1118,228
,,,,,,,,,1114,9,28,10,2023-09-28T08:00:00+08:00,622,683,330,1090,223
,,,,,,,,,1115,9,28,11,2023-09-28T09:00:00+08:00,661,725,350,1158,236
,,,,,,,,,1116,9,28,12,2023-09-28T10:00:00+08:00,695,763,368,1216,248
,,,,,,,,,1117,9,28,13,2023-09-28T11:00:00+08:00,715,786,378,1252,256
,,,,,,,,,1118,9,28,14,2023-09-28T12:00:00+08:00,713,784,377,1249,255
,,,,,,,,,1119,9,28,15,2023-09-28T13:00:00+08:00,716,787,379,1254,256
,,,,,,,,,1120,9,28,16,2023-09-28T14:00:00+08:00,751,825,397,1316,268
,,,,,,,,,1121,9,28,17,2023-09-28T15:00:00+08:00,773,850,409,1355,276
,,,,,,,,,1122,9,28,18,2023-09-28T16:00:00+08:00,795,873,421,1391,283
,,,,,,,,,1123,9,28,19,2023-09-28T17:00:00+08:00,795,873,421,1391,283
,,,,,,,,,1124,9,28,20,2023-09-28T18:00:00+08:00,775,851,410,1356,276
,,,,,,,,,1125,9,28,21,2023-09-28T19:00:00+08:00,796,874,421,1393,284
,,,,,,,,,1126,9,28,22,2023-09-28T20:00:00+08:00,852,936,451,1492,305
,,,,,,,,,1127,9,28,23,2023-09-28T21:00:00+08:00,845,927,447,1478,301
,,,,,,,,,1128,9,28,24,2023-09-28T22:00:00+08:00,831,912,440,1454,296
,,,,,,,,,1129,9,29,1,2023-09-28T23:00:00+08:00,827,908,438,1448,295
,,,,,,,,,1130,9,29,2,2023-09-29T00:00:00+08:00,795,872,421,1391,283
,,,,,,,,,1131,9,29,3,2023-09-29T01:00:00+08:00,752,826,398,1318,269
,,,,,,,,,1132,9,29,4,2023-09-29T02:00:00+08:00,720,791,382,1261,257
,,,,,,,,,1133,9,29,5,2023-09-29T03:00:00+08:00,694,761,367,1214,248
,,,,,,,,,1134,9,29,6,2023-09-29T04:00:00+08:00,675,741,357,1182,240
,,,,,,,,,1135,9,29,7,2023-09-29T05:00:00+08:00,661,725,350,1158,236
,,,,,,,,,1136,9,29,8,2023-09-29T06:00:00+08:00,665,731,352,1164,237
,,,,,,,,,1137,9,29,9,2023-09-29T07:00:00+08:00,660,725,350,1156,236
,,,,,,,,,1138,9,29,10,2023-09-29T08:00:00+08:00,681,749,360,1194,243
,,,,,,,,,1139,9,29,11,2023-09-29T09:00:00+08:00,756,832,401,1325,270
,,,,,,,,,1140,9,29,12,2023-09-29T10:00:00+08:00,789,868,419,1383,282
,,,,,,,,,1141,9,29,13,2023-09-29T11:00:00+08:00,816,896,432,1429,292
,,,,,,,,,1142,9,29,14,2023-09-29T12:00:00+08:00,815,895,431,1427,292
,,,,,,,,,1143,9,29,15,2023-09-29T13:00:00+08:00,804,883,426,1408,287
,,,,,,,,,1144,9,29,16,2023-09-29T14:00:00+08:00,832,913,441,1457,298
,,,,,,,,,1145,9,29,17,2023-09-29T15:00:00+08:00,877,964,465,1537,313
,,,,,,,,,1146,9,29,18,2023-09-29T16:00:00+08:00,889,976,470,1557,318
,,,,,,,,,1147,9,29,19,2023-09-29T17:00:00+08:00,871,957,462,1526,311
,,,,,,,,,1148,9,29,20,2023-09-29T18:00:00+08:00,821,902,434,1438,293
,,,,,,,,,1149,9,29,21,2023-09-29T19:00:00+08:00,827,908,438,1449,295
,,,,,,,,,1150,9,29,22,2023-09-29T20:00:00+08:00,851,933,450,1489,303
,,,,,,,,,1151,9,29,23,2023-09-29T21:00:00+08:00,836,918,443,1464,299
,,,,,,,,,1152,9,29,24,2023-09-29T22:00:00+08:00,817,897,432,1431,292
,,,,,,,,,1153,9,30,1,2023-09-29T23:00:00+08:00,807,887,427,1414,288
,,,,,,,,,1154,9,30,2,2023-09-30T00:00:00+08:00,780,856,412,1366,278
,,,,,,,,,1155,9,30,3,2023-09-30T01:00:00+08:00,751,825,397,1316,268
,,,,,,,,,1156,9,30,4,2023-09-30T02:00:00+08:00,720,791,382,1261,257
,,,,,,,,,1157,9,30,5,2023-09-30T03:00:00+08:00,696,765,369,1219,249
,,,,,,,,,1158,9,30,6,2023-09-30T04:00:00+08:00,677,743,358,1186,242
,,,,,,,,,1159,9,30,7,2023-09-30T05:00:00+08:00,664,729,351,1162,237
,,,,,,,,,1160,9,30,8,2023-09-30T06:00:00+08:00,657,722,348,1151,234
,,,,,,,,,1161,9,30,9,2023-09-30T07:00:00+08:00,644,707,341,1128,230
,,,,,,,,,1162,9,30,10,2023-09-30T08:00:00+08:00,628,690,333,1101,225
,,,,,,,,,1163,9,30,11,2023-09-30T09:00:00+08:00,672,737,355,1175,239
,,,,,,,,,1164,9,30,12,2023-09-30T10:00:00+08:00,701,770,371,1228,250
,,,,,,,,,1165,9,30,13,2023-09-30T11:00:00+08:00,719,790,381,1259,257
,,,,,,,,,1166,9,30,14,2023-09-30T12:00:00+08:00,718,788,381,1257,256
,,,,,,,,,1167,9,30,15,2023-09-30T13:00:00+08:00,705,774,373,1234,251
,,,,,,,,,1168,9,30,16,2023-09-30T14:00:00+08:00,728,799,385,1274,259
,,,,,,,,,1169,9,30,17,2023-09-30T15:00:00+08:00,752,826,398,1318,269
,,,,,,,,,1170,9,30,18,2023-09-30T16:00:00+08:00,767,842,406,1344,274
,,,,,,,,,1171,9,30,19,2023-09-30T17:00:00+08:00,756,830,401,1325,270
,,,,,,,,,1172,9,30,20,2023-09-30T18:00:00+08:00,742,815,392,1299,265
,,,,,,,,,1173,9,30,21,2023-09-30T19:00:00+08:00,761,836,403,1332,271
,,,,,,,,,1174,9,30,22,2023-09-30T20:00:00+08:00,806,886,427,1412,288
,,,,,,,,,1175,9,30,23,2023-09-30T21:00:00+08:00,801,880,424,1403,286
,,,,,,,,,1176,9,30,24,2023-09-30T22:00:00+08:00,781,857,413,1367,278
,,,,,,,,,1177,1,29,1,2023-01-28T23:00:00+08:00,674,740,356,1179,240
,,,,,,,,,1178,1,29,2,2023-01-29T00:00:00+08:00,647,710,342,1134,231
,,,,,,,,,1179,1,29,3,2023-01-29T01:00:00+08:00,622,683,329,1089,223
,,,,,,,,,1180,1,29,4,2023-01-29T02:00:00+08:00,597,655,316,1045,213
,,,,,,,,,1181,1,29,5,2023-01-29T03:00:00+08:00,582,639,309,1020,208
,,,,,,,,,1182,1,29,6,2023-01-29T04:00:00+08:00,568,623,300,993,202
,,,,,,,,,1183,1,29,7,2023-01-29T05:00:00+08:00,559,614,296,979,200
,,,,,,,,,1184,1,29,8,2023-01-29T06:00:00+08:00,562,618,298,984,201
,,,,,,,,,1185,1,29,9,2023-01-29T07:00:00+08:00,561,617,297,983,201
,,,,,,,,,1186,1,29,10,2023-01-29T08:00:00+08:00,543,597,288,952,194
,,,,,,,,,1187,1,29,11,2023-01-29T09:00:00+08:00,562,618,298,985,201
,,,,,,,,,1188,1,29,12,2023-01-29T10:00:00+08:00,585,643,310,1024,208
,,,,,,,,,1189,1,29,13,2023-01-29T11:00:00+08:00,599,658,317,1050,214
,,,,,,,,,1190,1,29,14,2023-01-29T12:00:00+08:00,596,654,315,1043,213
,,,,,,,,,1191,1,29,15,2023-01-29T13:00:00+08:00,596,654,316,1044,213
,,,,,,,,,1192,1,29,16,2023-01-29T14:00:00+08:00,612,672,323,1071,219
,,,,,,,,,1193,1,29,17,2023-01-29T15:00:00+08:00,621,682,329,1087,221
,,,,,,,,,1194,1,29,18,2023-01-29T16:00:00+08:00,621,682,329,1087,221
,,,,,,,,,1195,1,29,19,2023-01-29T17:00:00+08:00,619,680,328,1083,221
,,,,,,,,,1196,1,29,20,2023-01-29T18:00:00+08:00,622,683,330,1089,223
,,,,,,,,,1197,1,29,21,2023-01-29T19:00:00+08:00,645,708,341,1129,230
,,,,,,,,,1198,1,29,22,2023-01-29T20:00:00+08:00,706,775,373,1236,252
,,,,,,,,,1199,1,29,23,2023-01-29T21:00:00+08:00,703,772,372,1232,251
,,,,,,,,,1200,1,29,24,2023-01-29T22:00:00+08:00,681,749,360,1194,244
,,,,,,,,,1201,1,30,1,2023-01-29T23:00:00+08:00,667,733,353,1170,238
,,,,,,,,,1202,1,30,2,2023-01-30T00:00:00+08:00,631,693,334,1106,226
,,,,,,,,,1203,1,30,3,2023-01-30T01:00:00+08:00,611,671,323,1070,218
,,,,,,,,,1204,1,30,4,2023-01-30T02:00:00+08:00,597,656,316,1045,213
,,,,,,,,,1205,1,30,5,2023-01-30T03:00:00+08:00,580,637,308,1017,207
,,,,,,,,,1206,1,30,6,2023-01-30T04:00:00+08:00,564,620,299,989,201
,,,,,,,,,1207,1,30,7,2023-01-30T05:00:00+08:00,562,618,298,985,201
,,,,,,,,,1208,1,30,8,2023-01-30T06:00:00+08:00,579,636,307,1015,207
,,,,,,,,,1209,1,30,9,2023-01-30T07:00:00+08:00,602,661,318,1053,214
,,,,,,,,,1210,1,30,10,2023-01-30T08:00:00+08:00,631,693,334,1105,225
,,,,,,,,,1211,1,30,11,2023-01-30T09:00:00+08:00,709,778,375,1240,253
,,,,,,,,,1212,1,30,12,2023-01-30T10:00:00+08:00,744,817,394,1303,265
,,,,,,,,,1213,1,30,13,2023-01-30T11:00:00+08:00,764,839,405,1337,273
,,,,,,,,,1214,1,30,14,2023-01-30T12:00:00+08:00,760,835,403,1331,271
,,,,,,,,,1215,1,30,15,2023-01-30T13:00:00+08:00,745,819,394,1305,267
,,,,,,,,,1216,1,30,16,2023-01-30T14:00:00+08:00,769,845,407,1347,275
,,,,,,,,,1217,1,30,17,2023-01-30T15:00:00+08:00,780,856,412,1366,278
,,,,,,,,,1218,1,30,18,2023-01-30T16:00:00+08:00,780,856,412,1365,278
,,,,,,,,,1219,1,30,19,2023-01-30T17:00:00+08:00,766,841,406,1342,274
,,,,,,,,,1220,1,30,20,2023-01-30T18:00:00+08:00,727,798,385,1272,259
,,,,,,,,,1221,1,30,21,2023-01-30T19:00:00+08:00,728,800,386,1275,259
,,,,,,,,,1222,1,30,22,2023-01-30T20:00:00+08:00,770,846,408,1349,275
,,,,,,,,,1223,1,30,23,2023-01-30T21:00:00+08:00,759,834,402,1329,271
