ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
72,gas_candidate_1,1,gas,,2.8279600883251987e-11,105.0,-104.99999999997172,2.2787568902145825e-11,9.402708915945331e-11,1.378438654059913e-11,0,0,1,1
73,gas_candidate_2,1,gas,,2.8279600883251987e-11,105.0,-104.99999999997172,2.2787568902145825e-11,9.402708881794136e-11,1.3784386490533422e-11,0,0,1,1
74,gas_candidate_3,1,gas,,2.8279600883251987e-11,105.0,-104.99999999997172,2.2787568902145825e-11,9.402708848899189e-11,1.3784386442309376e-11,0,0,1,1
75,gas_candidate_4,1,gas,,2.8279600883251987e-11,105.0,-104.99999999997172,2.2787568902145825e-11,9.402708903515665e-11,1.378438652237722e-11,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,3.814193405560218e-11,105.0,-104.99999999996186,3.073459041877356e-11,1.4175660773153775e-10,2.078154171445118e-11,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,3.814193405560218e-11,105.0,-104.99999999996186,3.073459041877356e-11,1.417566080990216e-10,2.0781541768324375e-11,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,3.814193405560218e-11,105.0,-104.99999999996186,3.073459041877356e-11,1.4175660694610215e-10,2.0781541599306195e-11,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,3.814193405560218e-11,105.0,-104.99999999996186,3.073459041877356e-11,1.4175660724828415e-10,2.0781541643606128e-11,0,0,1,1
80,diesel_candidate_1,1,diesel,,1.8467005702405004e-11,21.0,-20.999999999981533,1.4880626024290702e-11,2.7242923402421318e-11,3.9938169949947304e-12,0,0,1,1
81,diesel_candidate_2,1,diesel,,1.8467005702405004e-11,21.0,-20.999999999981533,1.4880626024290702e-11,2.72429233103214e-11,3.993816981492868e-12,0,0,1,1
82,diesel_candidate_3,1,diesel,,1.8467005702405004e-11,21.0,-20.999999999981533,1.4880626024290702e-11,2.7242923312675533e-11,3.993816981837984e-12,0,0,1,1
83,diesel_candidate_4,1,diesel,,1.8467005702405004e-11,21.0,-20.999999999981533,1.4880626024290702e-11,2.7242923467059347e-11,3.9938170044706765e-12,0,0,1,1
84,battery_candidate,1,battery,,39.067051481200686,42.0,-2.9329485187993143,31.480045673443957,68.96272516917928,10.10994670921916,1,0,0,1
