Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
2000,1,1,1,2000,8,168,2022,24,1,6,11,1,2023-06-10T23:40:00+08:00,743,815,395,1266,236
,2,0.9,0.04,1800,,,505,3,2,6,11,2,2023-06-11T00:40:00+08:00,712,782,379,1214,227
,3,0.55,0.024,1100,,,168,4,3,6,11,3,2023-06-11T01:40:00+08:00,688,755,365,1172,219
,4,0.2,0.003,400,,,2527,45,4,6,11,4,2023-06-11T02:40:00+08:00,661,725,351,1127,210
,,,,,,,1516,8,5,6,11,5,2023-06-11T03:40:00+08:00,641,703,341,1092,204
,,,,,,,842,46,6,6,11,6,2023-06-11T04:40:00+08:00,623,683,331,1061,198
,,,,,,,337,39,7,6,11,7,2023-06-11T05:40:00+08:00,615,675,327,1049,196
,,,,,,,843,5,8,6,11,8,2023-06-11T06:40:00+08:00,610,670,324,1040,194
,,,,,,,,,9,6,11,9,2023-06-11T07:40:00+08:00,563,618,299,960,179
,,,,,,,,,10,6,11,10,2023-06-11T08:40:00+08:00,577,634,307,984,184
,,,,,,,,,11,6,11,11,2023-06-11T09:40:00+08:00,601,659,319,1024,191
,,,,,,,,,12,6,11,12,2023-06-11T10:40:00+08:00,626,686,332,1066,199
,,,,,,,,,13,6,11,13,2023-06-11T11:40:00+08:00,636,698,338,1084,202
,,,,,,,,,14,6,11,14,2023-06-11T12:40:00+08:00,636,697,338,1083,202
,,,,,,,,,15,6,11,15,2023-06-11T13:40:00+08:00,655,719,348,1116,208
,,,,,,,,,16,6,11,16,2023-06-11T14:40:00+08:00,668,733,355,1138,213
,,,,,,,,,17,6,11,17,2023-06-11T15:40:00+08:00,690,757,366,1175,220
,,,,,,,,,18,6,11,18,2023-06-11T16:40:00+08:00,698,765,371,1189,222
,,,,,,,,,19,6,11,19,2023-06-11T17:40:00+08:00,677,743,360,1154,216
,,,,,,,,,20,6,11,20,2023-06-11T18:40:00+08:00,679,745,361,1158,216
,,,,,,,,,21,6,11,21,2023-06-11T19:40:00+08:00,749,822,398,1277,238
,,,,,,,,,22,6,11,22,2023-06-11T20:40:00+08:00,770,845,409,1312,245
,,,,,,,,,23,6,11,23,2023-06-11T21:40:00+08:00,770,845,409,1313,245
,,,,,,,,,24,6,11,24,2023-06-11T22:40:00+08:00,758,832,403,1292,241
,,,,,,,,,25,6,12,1,2023-06-11T23:40:00+08:00,732,804,389,1248,233
,,,,,,,,,26,6,12,2,2023-06-12T00:40:00+08:00,696,763,370,1186,222
,,,,,,,,,27,6,12,3,2023-06-12T01:40:00+08:00,663,727,352,1130,211
,,,,,,,,,28,6,12,4,2023-06-12T02:40:00+08:00,640,702,340,1090,204
,,,,,,,,,29,6,12,5,2023-06-12T03:40:00+08:00,618,679,329,1054,197
,,,,,,,,,30,6,12,6,2023-06-12T04:40:00+08:00,602,660,320,1026,192
,,,,,,,,,31,6,12,7,2023-06-12T05:40:00+08:00,605,664,322,1032,193
,,,,,,,,,32,6,12,8,2023-06-12T06:40:00+08:00,618,679,329,1054,197
,,,,,,,,,33,6,12,9,2023-06-12T07:40:00+08:00,618,679,329,1054,197
,,,,,,,,,34,6,12,10,2023-06-12T08:40:00+08:00,705,773,375,1202,224
,,,,,,,,,35,6,12,11,2023-06-12T09:40:00+08:00,752,825,400,1282,239
,,,,,,,,,36,6,12,12,2023-06-12T10:40:00+08:00,778,853,413,1326,248
,,,,,,,,,37,6,12,13,2023-06-12T11:40:00+08:00,786,863,418,1340,250
,,,,,,,,,38,6,12,14,2023-06-12T12:40:00+08:00,771,846,410,1314,245
,,,,,,,,,39,6,12,15,2023-06-12T13:40:00+08:00,799,877,425,1362,254
,,,,,,,,,40,6,12,16,2023-06-12T14:40:00+08:00,823,903,437,1403,262
,,,,,,,,,41,6,12,17,2023-06-12T15:40:00+08:00,837,919,445,1427,266
,,,,,,,,,42,6,12,18,2023-06-12T16:40:00+08:00,840,922,446,1432,267
,,,,,,,,,43,6,12,19,2023-06-12T17:40:00+08:00,795,872,422,1355,253
,,,,,,,,,44,6,12,20,2023-06-12T18:40:00+08:00,767,842,408,1308,244
,,,,,,,,,45,6,12,21,2023-06-12T19:40:00+08:00,820,900,436,1399,261
,,,,,,,,,46,6,12,22,2023-06-12T20:40:00+08:00,832,913,442,1419,265
,,,,,,,,,47,6,12,23,2023-06-12T21:40:00+08:00,822,902,437,1401,262
,,,,,,,,,48,6,12,24,2023-06-12T22:40:00+08:00,801,879,426,1366,255
,,,,,,,,,49,6,13,1,2023-06-12T23:40:00+08:00,768,842,408,1308,244
,,,,,,,,,50,6,13,2,2023-06-13T00:40:00+08:00,725,796,385,1236,231
,,,,,,,,,51,6,13,3,2023-06-13T01:40:00+08:00,698,766,371,1190,222
,,,,,,,,,52,6,13,4,2023-06-13T02:40:00+08:00,673,739,358,1147,214
,,,,,,,,,53,6,13,5,2023-06-13T03:40:00+08:00,651,715,346,1110,207
,,,,,,,,,54,6,13,6,2023-06-13T04:40:00+08:00,637,698,338,1085,203
,,,,,,,,,55,6,13,7,2023-06-13T05:40:00+08:00,635,697,338,1083,202
,,,,,,,,,56,6,13,8,2023-06-13T06:40:00+08:00,649,712,345,1106,206
,,,,,,,,,57,6,13,9,2023-06-13T07:40:00+08:00,640,702,340,1091,204
,,,,,,,,,58,6,13,10,2023-06-13T08:40:00+08:00,720,790,382,1227,229
,,,,,,,,,59,6,13,11,2023-06-13T09:40:00+08:00,765,839,406,1304,243
,,,,,,,,,60,6,13,12,2023-06-13T10:40:00+08:00,796,873,423,1357,253
,,,,,,,,,61,6,13,13,2023-06-13T11:40:00+08:00,809,887,430,1379,257
,,,,,,,,,62,6,13,14,2023-06-13T12:40:00+08:00,792,869,421,1349,252
,,,,,,,,,63,6,13,15,2023-06-13T13:40:00+08:00,815,895,433,1390,260
,,,,,,,,,64,6,13,16,2023-06-13T14:40:00+08:00,842,924,447,1435,268
,,,,,,,,,65,6,13,17,2023-06-13T15:40:00+08:00,856,939,455,1459,272
,,,,,,,,,66,6,13,18,2023-06-13T16:40:00+08:00,858,942,456,1463,273
,,,,,,,,,67,6,13,19,2023-06-13T17:40:00+08:00,810,888,430,1380,258
,,,,,,,,,68,6,13,20,2023-06-13T18:40:00+08:00,778,853,413,1325,248
,,,,,,,,,69,6,13,21,2023-06-13T19:40:00+08:00,835,917,444,1424,266
,,,,,,,,,70,6,13,22,2023-06-13T20:40:00+08:00,850,932,452,1448,271
,,,,,,,,,71,6,13,23,2023-06-13T21:40:00+08:00,836,918,444,1426,266
,,,,,,,,,72,6,13,24,2023-06-13T22:40:00+08:00,818,898,435,1394,260
,,,,,,,,,73,6,14,1,2023-06-13T23:40:00+08:00,785,861,417,1338,250
,,,,,,,,,74,6,14,2,2023-06-14T00:40:00+08:00,741,813,394,1263,236
,,,,,,,,,75,6,14,3,2023-06-14T01:40:00+08:00,709,778,377,1209,226
,,,,,,,,,76,6,14,4,2023-06-14T02:40:00+08:00,690,757,367,1176,220
,,,,,,,,,77,6,14,5,2023-06-14T03:40:00+08:00,660,724,351,1125,210
,,,,,,,,,78,6,14,6,2023-06-14T04:40:00+08:00,639,702,340,1090,204
,,,,,,,,,79,6,14,7,2023-06-14T05:40:00+08:00,637,699,339,1086,203
,,,,,,,,,80,6,14,8,2023-06-14T06:40:00+08:00,645,707,343,1099,205
,,,,,,,,,81,6,14,9,2023-06-14T07:40:00+08:00,637,699,338,1085,203
,,,,,,,,,82,6,14,10,2023-06-14T08:40:00+08:00,703,772,374,1199,224
,,,,,,,,,83,6,14,11,2023-06-14T09:40:00+08:00,753,826,400,1283,240
,,,,,,,,,84,6,14,12,2023-06-14T10:40:00+08:00,774,849,411,1319,246
,,,,,,,,,85,6,14,13,2023-06-14T11:40:00+08:00,783,860,416,1335,249
,,,,,,,,,86,6,14,14,2023-06-14T12:40:00+08:00,767,842,408,1308,244
,,,,,,,,,87,6,14,15,2023-06-14T13:40:00+08:00,799,876,424,1361,254
,,,,,,,,,88,6,14,16,2023-06-14T14:40:00+08:00,817,897,434,1393,260
,,,,,,,,,89,6,14,17,2023-06-14T15:40:00+08:00,834,915,443,1422,266
,,,,,,,,,90,6,14,18,2023-06-14T16:40:00+08:00,840,922,446,1432,267
,,,,,,,,,91,6,14,19,2023-06-14T17:40:00+08:00,796,874,423,1358,254
,,,,,,,,,92,6,14,20,2023-06-14T18:40:00+08:00,776,852,413,1323,247
,,,,,,,,,93,6,14,21,2023-06-14T19:40:00+08:00,827,907,439,1409,263
,,,,,,,,,94,6,14,22,2023-06-14T20:40:00+08:00,838,920,445,1429,267
,,,,,,,,,95,6,14,23,2023-06-14T21:40:00+08:00,822,901,437,1400,262
,,,,,,,,,96,6,14,24,2023-06-14T22:40:00+08:00,801,879,426,1365,255
,,,,,,,,,97,6,15,1,2023-06-14T23:40:00+08:00,763,837,405,1301,243
,,,,,,,,,98,6,15,2,2023-06-15T00:40:00+08:00,724,794,385,1234,230
,,,,,,,,,99,6,15,3,2023-06-15T01:40:00+08:00,693,761,369,1182,221
,,,,,,,,,100,6,15,4,2023-06-15T02:40:00+08:00,668,732,355,1138,212
,,,,,,,,,101,6,15,5,2023-06-15T03:40:00+08:00,649,712,345,1107,207
,,,,,,,,,102,6,15,6,2023-06-15T04:40:00+08:00,633,695,336,1079,202
,,,,,,,,,103,6,15,7,2023-06-15T05:40:00+08:00,633,695,336,1079,202
,,,,,,,,,104,6,15,8,2023-06-15T06:40:00+08:00,645,708,343,1099,205
,,,,,,,,,105,6,15,9,2023-06-15T07:40:00+08:00,637,699,339,1087,203
,,,,,,,,,106,6,15,10,2023-06-15T08:40:00+08:00,712,781,378,1213,227
,,,,,,,,,107,6,15,11,2023-06-15T09:40:00+08:00,752,825,400,1282,239
,,,,,,,,,108,6,15,12,2023-06-15T10:40:00+08:00,785,861,417,1338,250
,,,,,,,,,109,6,15,13,2023-06-15T11:40:00+08:00,797,875,424,1359,254
,,,,,,,,,110,6,15,14,2023-06-15T12:40:00+08:00,781,857,415,1331,249
,,,,,,,,,111,6,15,15,2023-06-15T13:40:00+08:00,812,891,432,1384,259
,,,,,,,,,112,6,15,16,2023-06-15T14:40:00+08:00,842,924,447,1435,268
,,,,,,,,,113,6,15,17,2023-06-15T15:40:00+08:00,858,941,456,1462,273
,,,,,,,,,114,6,15,18,2023-06-15T16:40:00+08:00,859,942,456,1463,273
,,,,,,,,,115,6,15,19,2023-06-15T17:40:00+08:00,808,887,430,1378,257
,,,,,,,,,116,6,15,20,2023-06-15T18:40:00+08:00,783,859,416,1335,249
,,,,,,,,,117,6,15,21,2023-06-15T19:40:00+08:00,837,918,445,1426,266
,,,,,,,,,118,6,15,22,2023-06-15T20:40:00+08:00,847,929,450,1443,269
,,,,,,,,,119,6,15,23,2023-06-15T21:40:00+08:00,827,908,440,1410,263
,,,,,,,,,120,6,15,24,2023-06-15T22:40:00+08:00,815,894,433,1389,259
,,,,,,,,,121,6,16,1,2023-06-15T23:40:00+08:00,782,858,416,1333,249
,,,,,,,,,122,6,16,2,2023-06-16T00:40:00+08:00,739,811,393,1261,235
,,,,,,,,,123,6,16,3,2023-06-16T01:40:00+08:00,707,776,376,1205,225
,,,,,,,,,124,6,16,4,2023-06-16T02:50:00+08:00,679,745,361,1158,216
,,,,,,,,,125,6,16,5,2023-06-16T03:50:00+08:00,659,724,350,1124,210
,,,,,,,,,126,6,16,6,2023-06-16T04:50:00+08:00,645,707,343,1099,205
,,,,,,,,,127,6,16,7,2023-06-16T05:50:00+08:00,644,706,342,1097,205
,,,,,,,,,128,6,16,8,2023-06-16T06:50:00+08:00,644,706,342,1097,205
,,,,,,,,,129,6,16,9,2023-06-16T07:50:00+08:00,644,706,342,1097,205
,,,,,,,,,130,6,16,10,2023-06-16T08:50:00+08:00,713,782,379,1215,227
,,,,,,,,,131,6,16,11,2023-06-16T09:50:00+08:00,756,830,402,1289,241
,,,,,,,,,132,6,16,12,2023-06-16T10:50:00+08:00,783,859,416,1334,249
,,,,,,,,,133,6,16,13,2023-06-16T11:50:00+08:00,794,871,422,1353,253
,,,,,,,,,134,6,16,14,2023-06-16T12:50:00+08:00,781,857,415,1331,249
,,,,,,,,,135,6,16,15,2023-06-16T13:50:00+08:00,798,875,424,1360,254
,,,,,,,,,136,6,16,16,2023-06-16T14:50:00+08:00,838,920,445,1429,267
,,,,,,,,,137,6,16,17,2023-06-16T15:50:00+08:00,850,933,452,1449,271
,,,,,,,,,138,6,16,18,2023-06-16T16:50:00+08:00,849,932,451,1447,270
,,,,,,,,,139,6,16,19,2023-06-16T17:50:00+08:00,801,879,426,1366,255
,,,,,,,,,140,6,16,20,2023-06-16T18:50:00+08:00,776,851,412,1323,247
,,,,,,,,,141,6,16,21,2023-06-16T19:50:00+08:00,834,915,443,1421,265
,,,,,,,,,142,6,16,22,2023-06-16T20:50:00+08:00,838,920,445,1429,267
,,,,,,,,,143,6,16,23,2023-06-16T21:50:00+08:00,823,903,437,1403,262
,,,,,,,,,144,6,16,24,2023-06-16T22:50:00+08:00,808,887,429,1378,257
,,,,,,,,,145,6,17,1,2023-06-16T23:50:00+08:00,786,862,417,1339,250
,,,,,,,,,146,6,17,2,2023-06-17T00:50:00+08:00,745,818,396,1271,237
,,,,,,,,,147,6,17,3,2023-06-17T01:50:00+08:00,720,790,383,1228,229
,,,,,,,,,148,6,17,4,2023-06-17T02:50:00+08:00,693,760,368,1181,221
,,,,,,,,,149,6,17,5,2023-06-17T03:50:00+08:00,671,736,357,1144,214
,,,,,,,,,150,6,17,6,2023-06-17T04:50:00+08:00,649,712,345,1106,207
,,,,,,,,,151,6,17,7,2023-06-17T05:50:00+08:00,642,704,341,1094,204
,,,,,,,,,152,6,17,8,2023-06-17T06:50:00+08:00,633,695,336,1079,202
,,,,,,,,,153,6,17,9,2023-06-17T07:50:00+08:00,607,666,323,1034,193
,,,,,,,,,154,6,17,10,2023-06-17T08:50:00+08:00,655,719,348,1117,209
,,,,,,,,,155,6,17,11,2023-06-17T09:50:00+08:00,694,762,369,1184,221
,,,,,,,,,156,6,17,12,2023-06-17T10:50:00+08:00,725,795,385,1235,231
,,,,,,,,,157,6,17,13,2023-06-17T11:50:00+08:00,729,800,387,1242,232
,,,,,,,,,158,6,17,14,2023-06-17T12:50:00+08:00,718,788,382,1224,229
,,,,,,,,,159,6,17,15,2023-06-17T13:50:00+08:00,738,810,392,1259,235
,,,,,,,,,160,6,17,16,2023-06-17T14:50:00+08:00,750,823,399,1279,239
,,,,,,,,,161,6,17,17,2023-06-17T15:50:00+08:00,762,836,405,1299,243
,,,,,,,,,162,6,17,18,2023-06-17T16:50:00+08:00,759,833,403,1293,242
,,,,,,,,,163,6,17,19,2023-06-17T17:50:00+08:00,738,809,392,1257,235
,,,,,,,,,164,6,17,20,2023-06-17T18:50:00+08:00,738,809,392,1257,235
,,,,,,,,,165,6,17,21,2023-06-17T19:50:00+08:00,792,869,421,1350,252
,,,,,,,,,166,6,17,22,2023-06-17T20:50:00+08:00,794,871,422,1353,253
,,,,,,,,,167,6,17,23,2023-06-17T21:50:00+08:00,783,859,416,1335,249
,,,,,,,,,168,6,17,24,2023-06-17T22:50:00+08:00,770,845,409,1313,245
,,,,,,,,,169,1,15,1,2023-01-14T23:30:00+08:00,692,759,368,1179,220
,,,,,,,,,170,1,15,2,2023-01-15T00:30:00+08:00,658,722,350,1122,210
,,,,,,,,,171,1,15,3,2023-01-15T01:30:00+08:00,633,694,336,1079,201
,,,,,,,,,172,1,15,4,2023-01-15T02:30:00+08:00,608,668,323,1037,194
,,,,,,,,,173,1,15,5,2023-01-15T03:30:00+08:00,589,647,313,1005,188
,,,,,,,,,174,1,15,6,2023-01-15T04:30:00+08:00,571,626,303,972,182
,,,,,,,,,175,1,15,7,2023-01-15T05:30:00+08:00,567,622,301,967,181
,,,,,,,,,176,1,15,8,2023-01-15T06:30:00+08:00,574,630,305,978,183
,,,,,,,,,177,1,15,9,2023-01-15T07:30:00+08:00,550,603,292,937,175
,,,,,,,,,178,1,15,10,2023-01-15T08:30:00+08:00,552,606,294,942,176
,,,,,,,,,179,1,15,11,2023-01-15T09:30:00+08:00,574,630,305,978,183
,,,,,,,,,180,1,15,12,2023-01-15T10:30:00+08:00,601,659,319,1024,191
,,,,,,,,,181,1,15,13,2023-01-15T11:30:00+08:00,611,670,325,1041,194
,,,,,,,,,182,1,15,14,2023-01-15T12:30:00+08:00,610,670,324,1040,194
,,,,,,,,,183,1,15,15,2023-01-15T13:30:00+08:00,616,676,328,1051,196
,,,,,,,,,184,1,15,16,2023-01-15T14:30:00+08:00,629,690,334,1073,200
,,,,,,,,,185,1,15,17,2023-01-15T15:30:00+08:00,633,694,336,1079,201
,,,,,,,,,186,1,15,18,2023-01-15T16:30:00+08:00,641,703,340,1092,204
,,,,,,,,,187,1,15,19,2023-01-15T17:30:00+08:00,628,689,333,1070,200
,,,,,,,,,188,1,15,20,2023-01-15T18:30:00+08:00,629,690,334,1072,200
,,,,,,,,,189,1,15,21,2023-01-15T19:30:00+08:00,691,759,367,1179,220
,,,,,,,,,190,1,15,22,2023-01-15T20:30:00+08:00,707,775,375,1204,225
,,,,,,,,,191,1,15,23,2023-01-15T21:30:00+08:00,703,771,374,1198,224
,,,,,,,,,192,1,15,24,2023-01-15T22:30:00+08:00,688,755,366,1173,219
,,,,,,,,,193,1,16,1,2023-01-15T23:30:00+08:00,665,730,353,1134,212
,,,,,,,,,194,1,16,2,2023-01-16T00:30:00+08:00,625,686,332,1065,199
,,,,,,,,,195,1,16,3,2023-01-16T01:40:00+08:00,600,659,319,1023,191
,,,,,,,,,196,1,16,4,2023-01-16T02:40:00+08:00,577,633,307,984,184
,,,,,,,,,197,1,16,5,2023-01-16T03:40:00+08:00,568,623,302,968,181
,,,,,,,,,198,1,16,6,2023-01-16T04:40:00+08:00,553,607,294,943,176
,,,,,,,,,199,1,16,7,2023-01-16T05:40:00+08:00,564,619,300,962,180
,,,,,,,,,200,1,16,8,2023-01-16T06:40:00+08:00,591,649,314,1008,188
,,,,,,,,,201,1,16,9,2023-01-16T07:40:00+08:00,596,654,317,1016,190
,,,,,,,,,202,1,16,10,2023-01-16T08:40:00+08:00,677,742,360,1153,215
,,,,,,,,,203,1,16,11,2023-01-16T09:40:00+08:00,723,794,384,1233,230
,,,,,,,,,204,1,16,12,2023-01-16T10:40:00+08:00,748,821,398,1275,238
,,,,,,,,,205,1,16,13,2023-01-16T11:40:00+08:00,759,833,403,1294,242
,,,,,,,,,206,1,16,14,2023-01-16T12:40:00+08:00,736,808,391,1254,234
,,,,,,,,,207,1,16,15,2023-01-16T13:40:00+08:00,765,839,407,1304,244
,,,,,,,,,208,1,16,16,2023-01-16T14:40:00+08:00,795,872,422,1355,253
,,,,,,,,,209,1,16,17,2023-01-16T15:40:00+08:00,799,877,425,1362,254
,,,,,,,,,210,1,16,18,2023-01-16T16:40:00+08:00,801,879,426,1365,255
,,,,,,,,,211,1,16,19,2023-01-16T17:40:00+08:00,756,829,401,1288,241
,,,,,,,,,212,1,16,20,2023-01-16T18:40:00+08:00,729,799,387,1242,232
,,,,,,,,,213,1,16,21,2023-01-16T19:40:00+08:00,781,857,415,1332,249
,,,,,,,,,214,1,16,22,2023-01-16T20:40:00+08:00,781,857,415,1331,249
,,,,,,,,,215,1,16,23,2023-01-16T21:40:00+08:00,762,836,405,1298,242
,,,,,,,,,216,1,16,24,2023-01-16T22:40:00+08:00,738,809,392,1257,235
,,,,,,,,,217,1,17,1,2023-01-16T23:40:00+08:00,702,770,373,1197,223
,,,,,,,,,218,1,17,2,2023-01-17T00:40:00+08:00,663,727,352,1130,211
,,,,,,,,,219,1,17,3,2023-01-17T01:40:00+08:00,629,690,334,1072,200
,,,,,,,,,220,1,17,4,2023-01-17T02:40:00+08:00,610,669,324,1039,194
,,,,,,,,,221,1,17,5,2023-01-17T03:40:00+08:00,591,648,314,1007,188
,,,,,,,,,222,1,17,6,2023-01-17T04:40:00+08:00,581,637,309,990,185
,,,,,,,,,223,1,17,7,2023-01-17T05:40:00+08:00,585,642,311,997,186
,,,,,,,,,224,1,17,8,2023-01-17T06:40:00+08:00,607,666,322,1034,193
,,,,,,,,,225,1,17,9,2023-01-17T07:40:00+08:00,601,659,319,1024,191
,,,,,,,,,226,1,17,10,2023-01-17T08:40:00+08:00,671,736,356,1143,213
,,,,,,,,,227,1,17,11,2023-01-17T09:40:00+08:00,710,779,377,1210,226
,,,,,,,,,228,1,17,12,2023-01-17T10:40:00+08:00,732,803,389,1248,233
,,,,,,,,,229,1,17,13,2023-01-17T11:40:00+08:00,740,812,393,1261,236
,,,,,,,,,230,1,17,14,2023-01-17T12:40:00+08:00,716,785,380,1220,228
,,,,,,,,,231,1,17,15,2023-01-17T13:40:00+08:00,742,814,394,1265,236
,,,,,,,,,232,1,17,16,2023-01-17T14:40:00+08:00,772,847,410,1315,246
,,,,,,,,,233,1,17,17,2023-01-17T15:40:00+08:00,782,858,416,1333,249
,,,,,,,,,234,1,17,18,2023-01-17T16:40:00+08:00,787,864,418,1342,251
,,,,,,,,,235,1,17,19,2023-01-17T17:40:00+08:00,747,819,397,1273,238
,,,,,,,,,236,1,17,20,2023-01-17T18:40:00+08:00,726,797,386,1238,231
,,,,,,,,,237,1,17,21,2023-01-17T19:40:00+08:00,779,855,414,1328,248
,,,,,,,,,238,1,17,22,2023-01-17T20:40:00+08:00,777,853,413,1325,247
,,,,,,,,,239,1,17,23,2023-01-17T21:40:00+08:00,761,835,404,1297,242
,,,,,,,,,240,1,17,24,2023-01-17T22:40:00+08:00,746,818,396,1271,237
,,,,,,,,,241,1,18,1,2023-01-17T23:40:00+08:00,713,783,379,1216,227
,,,,,,,,,242,1,18,2,2023-01-18T00:40:00+08:00,670,736,356,1143,213
,,,,,,,,,243,1,18,3,2023-01-18T01:40:00+08:00,641,704,341,1093,204
,,,,,,,,,244,1,18,4,2023-01-18T02:40:00+08:00,617,677,328,1052,197
,,,,,,,,,245,1,18,5,2023-01-18T03:40:00+08:00,606,665,322,1033,193
,,,,,,,,,246,1,18,6,2023-01-18T04:40:00+08:00,589,647,313,1005,188
,,,,,,,,,247,1,18,7,2023-01-18T05:40:00+08:00,597,655,317,1018,190
,,,,,,,,,248,1,18,8,2023-01-18T06:40:00+08:00,621,682,330,1059,198
,,,,,,,,,249,1,18,9,2023-01-18T07:40:00+08:00,612,672,325,1044,195
,,,,,,,,,250,1,18,10,2023-01-18T08:40:00+08:00,672,738,357,1146,214
,,,,,,,,,251,1,18,11,2023-01-18T09:40:00+08:00,717,787,381,1223,228
,,,,,,,,,252,1,18,12,2023-01-18T10:40:00+08:00,742,815,394,1265,236
,,,,,,,,,253,1,18,13,2023-01-18T11:40:00+08:00,753,826,400,1284,240
,,,,,,,,,254,1,18,14,2023-01-18T12:40:00+08:00,730,800,388,1244,232
,,,,,,,,,255,1,18,15,2023-01-18T13:40:00+08:00,759,833,404,1294,242
,,,,,,,,,256,1,18,16,2023-01-18T14:40:00+08:00,784,860,416,1336,249
,,,,,,,,,257,1,18,17,2023-01-18T15:40:00+08:00,786,863,418,1340,250
,,,,,,,,,258,1,18,18,2023-01-18T16:40:00+08:00,784,860,417,1336,250
,,,,,,,,,259,1,18,19,2023-01-18T17:40:00+08:00,746,819,397,1272,238
,,,,,,,,,260,1,18,20,2023-01-18T18:40:00+08:00,721,791,383,1229,230
,,,,,,,,,261,1,18,21,2023-01-18T19:40:00+08:00,773,849,411,1318,246
,,,,,,,,,262,1,18,22,2023-01-18T20:40:00+08:00,770,845,409,1313,245
,,,,,,,,,263,1,18,23,2023-01-18T21:40:00+08:00,755,829,401,1287,240
,,,,,,,,,264,1,18,24,2023-01-18T22:40:00+08:00,732,803,389,1248,233
,,,,,,,,,265,1,19,1,2023-01-18T23:40:00+08:00,704,772,374,1200,224
,,,,,,,,,266,1,19,2,2023-01-19T00:40:00+08:00,657,721,349,1120,209
,,,,,,,,,267,1,19,3,2023-01-19T01:40:00+08:00,634,695,337,1080,202
,,,,,,,,,268,1,19,4,2023-01-19T02:40:00+08:00,609,668,324,1038,194
,,,,,,,,,269,1,19,5,2023-01-19T03:40:00+08:00,593,651,315,1011,189
,,,,,,,,,270,1,19,6,2023-01-19T04:40:00+08:00,585,642,311,998,186
,,,,,,,,,271,1,19,7,2023-01-19T05:40:00+08:00,591,649,314,1008,188
,,,,,,,,,272,1,19,8,2023-01-19T06:40:00+08:00,611,671,325,1042,195
,,,,,,,,,273,1,19,9,2023-01-19T07:40:00+08:00,603,661,320,1028,192
,,,,,,,,,274,1,19,10,2023-01-19T08:40:00+08:00,661,725,351,1126,210
,,,,,,,,,275,1,19,11,2023-01-19T09:40:00+08:00,701,769,373,1195,223
,,,,,,,,,276,1,19,12,2023-01-19T10:40:00+08:00,735,806,390,1252,234
,,,,,,,,,277,1,19,13,2023-01-19T11:40:00+08:00,743,816,395,1267,237
,,,,,,,,,278,1,19,14,2023-01-19T12:40:00+08:00,724,795,385,1234,231
,,,,,,,,,279,1,19,15,2023-01-19T13:40:00+08:00,736,807,391,1254,234
,,,,,,,,,280,1,19,16,2023-01-19T14:40:00+08:00,769,844,409,1311,245
,,,,,,,,,281,1,19,17,2023-01-19T15:40:00+08:00,773,849,411,1318,246
,,,,,,,,,282,1,19,18,2023-01-19T16:40:00+08:00,773,848,411,1318,246
,,,,,,,,,283,1,19,19,2023-01-19T17:40:00+08:00,731,802,388,1246,233
,,,,,,,,,284,1,19,20,2023-01-19T18:40:00+08:00,709,778,377,1209,226
,,,,,,,,,285,1,19,21,2023-01-19T19:40:00+08:00,765,840,407,1305,244
,,,,,,,,,286,1,19,22,2023-01-19T20:40:00+08:00,757,831,402,1291,241
,,,,,,,,,287,1,19,23,2023-01-19T21:40:00+08:00,740,812,393,1262,236
,,,,,,,,,288,1,19,24,2023-01-19T22:40:00+08:00,725,796,385,1236,231
,,,,,,,,,289,1,20,1,2023-01-19T23:40:00+08:00,698,766,371,1190,222
,,,,,,,,,290,1,20,2,2023-01-20T00:40:00+08:00,661,725,351,1126,210
,,,,,,,,,291,1,20,3,2023-01-20T01:40:00+08:00,629,690,334,1073,200
,,,,,,,,,292,1,20,4,2023-01-20T02:40:00+08:00,611,671,325,1042,195
,,,,,,,,,293,1,20,5,2023-01-20T03:40:00+08:00,596,654,317,1016,190
,,,,,,,,,294,1,20,6,2023-01-20T04:40:00+08:00,584,641,311,996,186
,,,,,,,,,295,1,20,7,2023-01-20T05:40:00+08:00,583,640,310,994,186
,,,,,,,,,296,1,20,8,2023-01-20T06:40:00+08:00,594,652,316,1012,189
,,,,,,,,,297,1,20,9,2023-01-20T07:40:00+08:00,598,656,318,1019,190
,,,,,,,,,298,1,20,10,2023-01-20T08:40:00+08:00,649,712,345,1107,207
,,,,,,,,,299,1,20,11,2023-01-20T09:40:00+08:00,684,751,364,1166,218
,,,,,,,,,300,1,20,12,2023-01-20T10:40:00+08:00,709,778,377,1209,226
,,,,,,,,,301,1,20,13,2023-01-20T11:40:00+08:00,720,790,382,1227,229
,,,,,,,,,302,1,20,14,2023-01-20T12:40:00+08:00,708,776,376,1206,225
,,,,,,,,,303,1,20,15,2023-01-20T13:40:00+08:00,700,768,372,1193,223
,,,,,,,,,304,1,20,16,2023-01-20T14:40:00+08:00,721,792,383,1230,230
,,,,,,,,,305,1,20,17,2023-01-20T15:40:00+08:00,730,801,388,1244,232
,,,,,,,,,306,1,20,18,2023-01-20T16:40:00+08:00,726,797,386,1238,231
,,,,,,,,,307,1,20,19,2023-01-20T17:40:00+08:00,696,764,370,1186,222
