Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
159,0.1987719245810666,0.1987719245810666,0.3081899870243302,0.0792296635782482,0.0792296635782482,0.4406327052544187,0.4406327052544187,0,0.0,0.0
160,0.2483258181775937,0.2483258181775937,0.4316044265642953,0.1077267669347665,0.1077267669347665,0.4536258152947114,0.4536258152947114,1,344.23217494307227,49.59644959131438
161,0.2228613143491104,0.2228613143491104,0.3699379701698652,0.0966890687691559,0.0966890687691559,0.4204486174408222,0.4204486174408222,1,331.36909494296594,20.83857634107617
162,0.2612645953586497,0.2612645953586497,0.4220321965250231,0.0948427956269512,0.0948427956269512,0.5458835745826985,0.5458835745826985,1,81.12734799636448,10.700522631393277
163,0.2675069398647368,0.2675069398647368,0.4227717729444689,0.1086931666947879,0.1086931666947879,0.6044287993883968,0.6044287993883968,0,0.0,0.0
164,0.2429813689895072,0.2429813689895072,0.3766746457132077,0.0968347281979208,0.0968347281979208,0.5385403923400334,0.5385403923400334,0,0.0,0.0
165,0.2742550846687517,0.2742550846687517,0.4267228606485483,0.1097091805476991,0.1097091805476991,0.6100890923170524,0.6100890923170524,0,0.0,0.0
166,0.2614422806062246,0.2614422806062246,0.4148699557510246,0.1066504067494321,0.1066504067494321,0.5931545214566146,0.5931545214566146,0,0.0,0.0
167,0.1513238130057684,0.1513238130057684,0.2489222046884089,0.0639942507473046,0.0639942507473046,0.3558884215064116,0.3558884215064116,0,0.0,0.0
168,0.2950479838901915,0.2950479838901915,0.4570160106062687,0.1174832337209887,0.1174832337209887,0.6534128350236124,0.6534128350236124,0,0.0,0.0
169,0.0,0.0,0.0,0.0085322790294627,0.0085322790294627,0.0078496967071057,0.0078496967071057,1,2815.572930203401,1418.6014879885497
170,0.0,0.0,0.0,0.0072059999999999,0.0072059999999999,0.0078326086956521,0.0078326086956521,1,2024.845131521505,994.6219046622692
171,0.0,0.0,0.0,0.003895,0.003895,0.0042336956521739,0.0042336956521739,1,1721.6688309677113,815.2098381306224
172,0.1204505726405757,0.1204505726405757,0.1960682978638892,0.0547887811301437,0.0547887811301437,0.2348436617909381,0.2348436617909381,1,206.42150267352784,6.986428694953213
173,0.0,0.0,0.0,0.0043595,0.0043595,0.0047385869565217,0.0047385869565217,1,1476.6045760834224,740.1859549835908
174,0.0,0.0,0.0,0.004693,0.004693,0.0051010869565217,0.0051010869565217,1,1397.662342300854,668.9884678709188
175,0.0,0.0,0.0,0.0046225,0.0046225,0.0050244565217391,0.0050244565217391,1,1112.7481941067854,508.65233105763537
176,0.0,0.0,0.0,0.002269822357019,0.002269822357019,0.0027336956521739,0.0027336956521739,1,694.7051554750019,306.8659727848879
177,0.0,0.0,0.0,0.0072464999999999,0.0072464999999999,0.0078766304347825,0.0078766304347825,1,2457.3907384195186,1174.838987573775
178,0.0,0.0,0.0,0.011807,0.011807,0.0256673913043478,0.0256673913043478,1,762.5814233823497,276.8422240300568
179,0.1383009322857848,0.1383009322857848,0.2207533895473228,0.0602841861735594,0.0602841861735594,0.260836187834494,0.260836187834494,1,217.36579675638896,9.108233154039528
180,0.1688353088579188,0.1688353088579188,0.2720369044091755,0.07592,0.07592,0.3255051286915853,0.3255051286915853,1,289.6875724163749,13.47890928020786
181,0.1652370871047246,0.1652370871047246,0.2658291295698156,0.0725924609042549,0.0725924609042549,0.3140853029024049,0.3140853029024049,1,263.9003677708872,12.93215110880232
182,0.0,0.0,0.0,0.0263419999999999,0.0263419999999999,0.0572652173913042,0.0572652173913042,1,1294.8737807461737,409.4553091497456
183,0.2079399319068329,0.2079399319068329,0.3431124283124953,0.0922633627785427,0.0922633627785427,0.3989609032993257,0.3989609032993257,1,334.48974873788933,20.956757050647777
184,0.11759235700882,0.11759235700882,0.1889606283819358,0.0518196793605443,0.0518196793605443,0.2234728095525584,0.2234728095525584,1,190.6968912639896,9.231004517381528
185,0.0,0.0,0.0,0.0050449999999999,0.0050449999999999,0.0054836956521739,0.0054836956521739,1,1445.5406315625091,663.8489582928772
186,0.0251347605227277,0.0251347605227277,0.0384884691996651,0.0420216773513661,0.0420216773513661,0.1623537527378052,0.1623537527378052,1,415.9488148529774,4.344532005884746
187,0.0953862021777704,0.0953862021777704,0.1506765281115086,0.0401958941858615,0.0401958941858615,0.1749327066835655,0.1749327066835655,1,139.15116422403247,7.0798130089103735
188,0.0,0.0,0.0,0.1880659553836078,0.1880659553836078,0.3191414779058382,0.3191414779058382,1,10323.0347244609,5973.866262264878
