Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6
,,,,,,,,,1170,9,30,18,2023-09-30T16:00:00+08:00,508,358,148,1586,362,118
,,,,,,,,,1171,9,30,19,2023-09-30T17:00:00+08:00,501,353,146,1564,357,116
,,,,,,,,,1172,9,30,20,2023-09-30T18:00:00+08:00,491,346,143,1533,350,114
,,,,,,,,,1173,9,30,21,2023-09-30T19:00:00+08:00,503,355,147,1572,359,117
,,,,,,,,,1174,9,30,22,2023-09-30T20:00:00+08:00,533,376,156,1666,380,124
,,,,,,,,,1175,9,30,23,2023-09-30T21:00:00+08:00,530,374,155,1656,378,123
,,,,,,,,,1176,9,30,24,2023-09-30T22:00:00+08:00,517,364,151,1614,368,120
,,,,,,,,,1177,1,29,1,2023-01-28T23:00:00+08:00,446,314,130,1392,318,103
,,,,,,,,,1178,1,29,2,2023-01-29T00:00:00+08:00,428,302,125,1338,305,99
,,,,,,,,,1179,1,29,3,2023-01-29T01:00:00+08:00,411,290,120,1285,293,95
,,,,,,,,,1180,1,29,4,2023-01-29T02:00:00+08:00,395,278,115,1234,282,91
,,,,,,,,,1181,1,29,5,2023-01-29T03:00:00+08:00,385,272,112,1204,275,89
,,,,,,,,,1182,1,29,6,2023-01-29T04:00:00+08:00,375,265,110,1172,268,87
,,,,,,,,,1183,1,29,7,2023-01-29T05:00:00+08:00,370,261,108,1155,264,86
,,,,,,,,,1184,1,29,8,2023-01-29T06:00:00+08:00,372,262,109,1162,265,86
,,,,,,,,,1185,1,29,9,2023-01-29T07:00:00+08:00,372,262,108,1161,265,86
,,,,,,,,,1186,1,29,10,2023-01-29T08:00:00+08:00,360,253,105,1123,256,83
,,,,,,,,,1187,1,29,11,2023-01-29T09:00:00+08:00,372,262,109,1163,266,86
,,,,,,,,,1188,1,29,12,2023-01-29T10:00:00+08:00,387,273,113,1209,276,90
,,,,,,,,,1189,1,29,13,2023-01-29T11:00:00+08:00,396,279,116,1238,283,92
,,,,,,,,,1190,1,29,14,2023-01-29T12:00:00+08:00,394,278,115,1232,281,91
,,,,,,,,,1191,1,29,15,2023-01-29T13:00:00+08:00,394,278,115,1232,281,91
,,,,,,,,,1192,1,29,16,2023-01-29T14:00:00+08:00,405,285,118,1265,289,94
,,,,,,,,,1193,1,29,17,2023-01-29T15:00:00+08:00,410,289,120,1282,293,95
,,,,,,,,,1194,1,29,18,2023-01-29T16:00:00+08:00,411,289,120,1283,293,95
,,,,,,,,,1195,1,29,19,2023-01-29T17:00:00+08:00,409,289,119,1279,292,95
,,,,,,,,,1196,1,29,20,2023-01-29T18:00:00+08:00,412,290,120,1286,294,95
,,,,,,,,,1197,1,29,21,2023-01-29T19:00:00+08:00,426,301,124,1332,304,99
,,,,,,,,,1198,1,29,22,2023-01-29T20:00:00+08:00,467,329,136,1459,333,108
,,,,,,,,,1199,1,29,23,2023-01-29T21:00:00+08:00,465,328,136,1454,332,108
,,,,,,,,,1200,1,29,24,2023-01-29T22:00:00+08:00,451,318,132,1409,322,104
,,,,,,,,,1201,1,30,1,2023-01-29T23:00:00+08:00,442,311,129,1380,315,102
,,,,,,,,,1202,1,30,2,2023-01-30T00:00:00+08:00,418,295,122,1306,298,97
,,,,,,,,,1203,1,30,3,2023-01-30T01:00:00+08:00,404,285,118,1263,288,94
,,,,,,,,,1204,1,30,4,2023-01-30T02:00:00+08:00,395,278,115,1234,282,92
,,,,,,,,,1205,1,30,5,2023-01-30T03:00:00+08:00,384,271,112,1200,274,89
,,,,,,,,,1206,1,30,6,2023-01-30T04:00:00+08:00,374,263,109,1167,267,87
,,,,,,,,,1207,1,30,7,2023-01-30T05:00:00+08:00,372,262,109,1163,266,86
,,,,,,,,,1208,1,30,8,2023-01-30T06:00:00+08:00,383,270,112,1198,274,89
,,,,,,,,,1209,1,30,9,2023-01-30T07:00:00+08:00,398,280,116,1243,284,92
,,,,,,,,,1210,1,30,10,2023-01-30T08:00:00+08:00,418,294,122,1305,298,97
,,,,,,,,,1211,1,30,11,2023-01-30T09:00:00+08:00,469,330,137,1464,334,109
,,,,,,,,,1212,1,30,12,2023-01-30T10:00:00+08:00,492,347,144,1538,351,114
,,,,,,,,,1213,1,30,13,2023-01-30T11:00:00+08:00,505,356,147,1579,360,117
,,,,,,,,,1214,1,30,14,2023-01-30T12:00:00+08:00,503,354,147,1571,359,116
,,,,,,,,,1215,1,30,15,2023-01-30T13:00:00+08:00,493,348,144,1540,352,114
,,,,,,,,,1216,1,30,16,2023-01-30T14:00:00+08:00,509,359,149,1590,363,118
,,,,,,,,,1217,1,30,17,2023-01-30T15:00:00+08:00,516,364,151,1611,368,119
,,,,,,,,,1218,1,30,18,2023-01-30T16:00:00+08:00,516,363,150,1611,368,119
,,,,,,,,,1219,1,30,19,2023-01-30T17:00:00+08:00,507,357,148,1583,361,117
,,,,,,,,,1220,1,30,20,2023-01-30T18:00:00+08:00,481,339,140,1501,343,111
,,,,,,,,,1221,1,30,21,2023-01-30T19:00:00+08:00,482,339,141,1505,344,112
,,,,,,,,,1222,1,30,22,2023-01-30T20:00:00+08:00,510,359,149,1592,364,118
,,,,,,,,,1223,1,30,23,2023-01-30T21:00:00+08:00,502,354,146,1568,358,116
,,,,,,,,,1224,1,30,24,2023-01-30T22:00:00+08:00,487,343,142,1522,348,113
,,,,,,,,,1225,1,31,1,2023-01-30T23:00:00+08:00,472,333,138,1476,337,109
,,,,,,,,,1226,1,31,2,2023-01-31T00:00:00+08:00,447,315,130,1396,319,103
,,,,,,,,,1227,1,31,3,2023-01-31T01:00:00+08:00,428,301,125,1336,305,99
,,,,,,,,,1228,1,31,4,2023-01-31T02:00:00+08:00,413,291,121,1291,295,96
,,,,,,,,,1229,1,31,5,2023-01-31T03:00:00+08:00,400,282,117,1250,285,93
,,,,,,,,,1230,1,31,6,2023-01-31T04:00:00+08:00,395,278,115,1233,281,91
,,,,,,,,,1231,1,31,7,2023-01-31T05:00:00+08:00,390,275,114,1218,278,90
,,,,,,,,,1232,1,31,8,2023-01-31T06:00:00+08:00,406,286,118,1268,289,94
,,,,,,,,,1233,1,31,9,2023-01-31T07:00:00+08:00,415,293,121,1298,296,96
,,,,,,,,,1234,1,31,10,2023-01-31T08:00:00+08:00,426,300,124,1332,304,99
,,,,,,,,,1235,1,31,11,2023-01-31T09:00:00+08:00,472,333,138,1475,337,109
,,,,,,,,,1236,1,31,12,2023-01-31T10:00:00+08:00,493,348,144,1541,352,114
,,,,,,,,,1237,1,31,13,2023-01-31T11:00:00+08:00,506,357,148,1580,361,117
,,,,,,,,,1238,1,31,14,2023-01-31T12:00:00+08:00,503,355,147,1572,359,117
,,,,,,,,,1239,1,31,15,2023-01-31T13:00:00+08:00,493,347,144,1539,351,114
,,,,,,,,,1240,1,31,16,2023-01-31T14:00:00+08:00,514,362,150,1606,367,119
,,,,,,,,,1241,1,31,17,2023-01-31T15:00:00+08:00,524,369,153,1637,374,121
,,,,,,,,,1242,1,31,18,2023-01-31T16:00:00+08:00,527,371,154,1646,376,122
,,,,,,,,,1243,1,31,19,2023-01-31T17:00:00+08:00,517,364,151,1614,369,120
,,,,,,,,,1244,1,31,20,2023-01-31T18:00:00+08:00,489,344,143,1526,348,113
,,,,,,,,,1245,1,31,21,2023-01-31T19:00:00+08:00,494,348,144,1542,352,114
,,,,,,,,,1246,1,31,22,2023-01-31T20:00:00+08:00,517,364,151,1615,369,120
,,,,,,,,,1247,1,31,23,2023-01-31T21:00:00+08:00,509,358,148,1589,363,118
,,,,,,,,,1248,1,31,24,2023-01-31T22:00:00+08:00,488,344,142,1525,348,113
,,,,,,,,,1249,2,1,1,2023-01-31T23:00:00+08:00,476,336,139,1487,340,110
,,,,,,,,,1250,2,1,2,2023-02-01T00:30:00+08:00,440,310,128,1373,314,102
,,,,,,,,,1251,2,1,3,2023-02-01T01:30:00+08:00,427,301,125,1333,304,99
,,,,,,,,,1252,2,1,4,2023-02-01T02:30:00+08:00,412,291,120,1288,294,95
,,,,,,,,,1253,2,1,5,2023-02-01T03:30:00+08:00,399,281,116,1245,284,92
,,,,,,,,,1254,2,1,6,2023-02-01T04:30:00+08:00,394,278,115,1232,281,91
,,,,,,,,,1255,2,1,7,2023-02-01T05:30:00+08:00,396,279,116,1237,282,92
,,,,,,,,,1256,2,1,8,2023-02-01T06:30:00+08:00,416,293,121,1299,297,96
,,,,,,,,,1257,2,1,9,2023-02-01T07:30:00+08:00,413,291,120,1290,295,96
,,,,,,,,,1258,2,1,10,2023-02-01T08:30:00+08:00,443,312,129,1383,316,103
,,,,,,,,,1259,2,1,11,2023-02-01T09:30:00+08:00,473,333,138,1478,337,110
,,,,,,,,,1260,2,1,12,2023-02-01T10:30:00+08:00,490,345,143,1530,349,113
,,,,,,,,,1261,2,1,13,2023-02-01T11:30:00+08:00,499,351,145,1558,356,115
,,,,,,,,,1262,2,1,14,2023-02-01T12:30:00+08:00,484,341,141,1511,345,112
,,,,,,,,,1263,2,1,15,2023-02-01T13:30:00+08:00,495,349,144,1545,353,115
,,,,,,,,,1264,2,1,16,2023-02-01T14:30:00+08:00,521,368,152,1629,372,121
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,525,370,153,1640,375,122
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,528,372,154,1649,377,122
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,507,357,148,1584,362,117
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,489,345,143,1528,349,113
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,512,361,150,1601,365,119
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,516,364,151,1612,368,120
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,508,358,148,1588,362,118
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,492,347,144,1537,351,114
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,473,334,138,1478,338,110
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,448,316,131,1399,319,104
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,429,303,125,1341,306,99
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,417,294,122,1301,297,96
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,405,285,118,1265,289,94
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,398,280,116,1243,284,92
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,403,284,118,1260,288,93
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,420,296,123,1313,300,97
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,422,297,123,1318,301,98
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,463,326,135,1447,330,107
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,495,349,145,1548,353,115
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,513,361,150,1601,366,119
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,518,365,151,1619,370,120
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,503,354,147,1570,358,116
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,513,362,150,1604,366,119
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,536,378,156,1674,382,124
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,539,380,157,1683,384,125
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,539,380,157,1684,384,125
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,515,363,150,1610,368,119
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,492,347,144,1538,351,114
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,518,365,151,1617,369,120
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,515,363,150,1610,368,119
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,505,356,147,1579,360,117
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,491,346,143,1535,350,114
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,473,334,138,1479,338,110
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,448,316,131,1400,320,104
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,435,307,127,1360,311,101
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,421,296,123,1314,300,97
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,407,287,119,1271,290,94
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,403,284,118,1261,288,93
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,404,285,118,1261,288,93
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,419,295,122,1310,299,97
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,423,298,123,1321,302,98
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,459,323,134,1433,327,106
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,488,344,142,1524,348,113
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,512,361,149,1599,365,119
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,518,365,151,1618,369,120
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,503,354,147,1570,358,116
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,493,348,144,1541,352,114
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,510,359,149,1593,364,118
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,515,363,150,1608,367,119
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,516,363,150,1611,368,119
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,497,350,145,1552,354,115
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,482,340,141,1506,344,112
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,507,357,148,1583,362,117
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,505,356,147,1577,360,117
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,491,346,143,1533,350,114
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,472,333,138,1476,337,109
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,458,323,134,1432,327,106
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,439,309,128,1372,313,102
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,421,297,123,1316,300,98
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,408,288,119,1275,291,95
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,397,280,116,1239,283,92
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,391,276,114,1222,279,91
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,389,274,113,1214,277,90
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,394,278,115,1231,281,91
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,395,278,115,1233,281,91
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,412,290,120,1287,294,95
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,434,306,127,1357,310,101
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,454,320,133,1419,324,105
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,462,325,135,1442,329,107
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,449,317,131,1404,321,104
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,452,319,132,1412,322,105
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,463,327,135,1447,330,107
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,464,327,136,1451,331,108
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,463,326,135,1446,330,107
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,461,325,134,1439,329,107
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,459,324,134,1434,327,106
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,487,343,142,1522,347,113
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,494,348,144,1543,352,114
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,483,341,141,1510,345,112
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,468,330,136,1461,334,108
